,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
IL19_A:Jerala_P7,1024.0,375.0,74.0,39.0
IL19_A:Jerala_P8,1145.0,544.0,246.0,57.0
IL19_A:Jerala_P9,1062.0,412.0,97.0,27.0
IL19_A:Jerala_P10,817.0,530.0,63.0,55.0
IL19_A:Jerala_P11,1176.0,780.0,160.0,84.0
IL19_A:Jerala_P12,1094.0,296.0,69.0,25.0
IL19_B:mALb8_A,1109.0,1574.0,267.0,405.0
IL19_B:mALb8_B,1727.0,1617.0,336.0,311.0
IL19_B:mALb8_cutT1_A,1125.0,1333.0,146.0,142.0
IL19_B:mALb8_cutT1_B,1764.0,611.0,163.0,83.0
IL19_B:mALb8_cutT2_A,1551.0,1051.0,336.0,121.0
IL19_B:mALb8_cutT2_B,359.0,1220.0,44.0,147.0
IL19_B:MCL1,2708.0,1618.0,1349.0,397.0
IL19_B:PUMA_M144A,2148.0,948.0,204.0,60.0
IL19_B:PUMA_M144A_L141A,2241.0,772.0,210.0,82.0
IL19_B:PUMA_M144A_L148A,1571.0,727.0,97.0,72.0
IL19_B:Jerala_P1,828.0,374.0,63.0,24.0
IL19_B:Jerala_P2,1013.0,295.0,44.0,18.0
IL19_B:Jerala_P3,928.0,258.0,31.0,31.0
IL19_B:Jerala_P4,887.0,371.0,160.0,47.0
IL19_B:Jerala_P5,1209.0,314.0,71.0,17.0
IL19_B:Jerala_P6,927.0,242.0,204.0,34.0
IL19_B:Jerala_P7,724.0,278.0,492.0,41.0
IL19_B:Jerala_P8,1078.0,443.0,67.0,42.0
IL19_B:Jerala_P9,680.0,452.0,322.0,45.0
IL19_B:Jerala_P10,911.0,522.0,49.0,76.0
IL19_B:Jerala_P11,1135.0,752.0,81.0,43.0
IL19_B:Jerala_P12,794.0,347.0,57.0,125.0
mALb8_A:mALb8_B,716.0,749.0,22390.0,15070.0
mALb8_A:mALb8_cutT1_A,906.0,1300.0,108.0,408.0
mALb8_A:mALb8_cutT1_B,831.0,596.0,22731.0,16428.0
mALb8_A:mALb8_cutT2_A,1230.0,996.0,44.0,140.0
mALb8_A:mALb8_cutT2_B,296.0,756.0,10.0,124.0
MCL1:mALb8_A,2323.0,1042.0,158.0,199.0
PUMA_M144A:mALb8_A,1306.0,655.0,58.0,53.0
PUMA_M144A_L141A:mALb8_A,1483.0,643.0,194.0,51.0
PUMA_M144A_L148A:mALb8_A,658.0,717.0,64.0,66.0
Jerala_P1:mALb8_A,473.0,279.0,45.0,33.0
Jerala_P2:mALb8_A,602.0,187.0,841.0,51.0
Jerala_P3:mALb8_A,715.0,117.0,31.0,23.0
Jerala_P4:mALb8_A,540.0,224.0,27.0,222.0
Jerala_P5:mALb8_A,617.0,162.0,484.0,17.0
Jerala_P6:mALb8_A,555.0,301.0,43.0,36.0
Jerala_P7:mALb8_A,592.0,142.0,46.0,242.0
Jerala_P8:mALb8_A,678.0,293.0,24.0,28.0
Jerala_P9:mALb8_A,508.0,189.0,38.0,26.0
Jerala_P10:mALb8_A,503.0,427.0,38.0,78.0
Jerala_P11:mALb8_A,534.0,354.0,482.0,253.0
Jerala_P12:mALb8_A,534.0,157.0,36.0,11.0
mALb8_B:mALb8_cutT1_A,689.0,891.0,17703.0,28670.0
mALb8_B:mALb8_cutT1_B,1603.0,554.0,226.0,83.0
mALb8_B:mALb8_cutT2_A,1429.0,1172.0,125.0,9980.0
mALb8_B:mALb8_cutT2_B,350.0,1350.0,15.0,122.0
MCL1:mALb8_B,2642.0,1560.0,198.0,358.0
PUMA_M144A:mALb8_B,1991.0,1029.0,197.0,112.0
PUMA_M144A_L141A:mALb8_B,1897.0,898.0,125.0,973.0
PUMA_M144A_L148A:mALb8_B,1700.0,1105.0,268.0,99.0
Jerala_P1:mALb8_B,1191.0,362.0,396.0,39.0
Jerala_P2:mALb8_B,1087.0,535.0,57.0,669.0
Jerala_P3:mALb8_B,889.0,313.0,305.0,19.0
Jerala_P4:mALb8_B,1137.0,428.0,31.0,30.0
Jerala_P5:mALb8_B,593.0,345.0,25.0,194.0
Jerala_P6:mALb8_B,792.0,199.0,92.0,12.0
Jerala_P7:mALb8_B,1077.0,260.0,59.0,10.0
Jerala_P8:mALb8_B,1010.0,426.0,77.0,212.0
Jerala_P9:mALb8_B,802.0,301.0,32.0,19.0
Jerala_P10:mALb8_B,916.0,405.0,42.0,36.0
Jerala_P11:mALb8_B,851.0,564.0,75.0,40.0
Jerala_P12:mALb8_B,1062.0,270.0,37.0,278.0
mALb8_cutT1_A:mALb8_cutT1_B,993.0,669.0,32949.0,17114.0
mALb8_cutT1_A:mALb8_cutT2_A,1385.0,674.0,59.0,81.0
mALb8_cutT1_A:mALb8_cutT2_B,270.0,884.0,165.0,809.0
MCL1:mALb8_cutT1_A,1753.0,953.0,109.0,966.0
PUMA_M144A:mALb8_cutT1_A,1676.0,733.0,365.0,52.0
PUMA_M144A_L141A:mALb8_cutT1_A,1397.0,672.0,39.0,77.0
PUMA_M144A_L148A:mALb8_cutT1_A,1171.0,441.0,45.0,44.0
Jerala_P1:mALb8_cutT1_A,860.0,229.0,918.0,29.0
Jerala_P2:mALb8_cutT1_A,784.0,178.0,29.0,117.0
Jerala_P3:mALb8_cutT1_A,510.0,146.0,15.0,17.0
Jerala_P4:mALb8_cutT1_A,613.0,274.0,51.0,27.0
Jerala_P5:mALb8_cutT1_A,821.0,216.0,23.0,11.0
Jerala_P6:mALb8_cutT1_A,669.0,185.0,49.0,23.0
Jerala_P7:mALb8_cutT1_A,625.0,138.0,172.0,9.0
Jerala_P8:mALb8_cutT1_A,763.0,179.0,244.0,249.0
Jerala_P9:mALb8_cutT1_A,682.0,187.0,28.0,736.0
Jerala_P10:mALb8_cutT1_A,563.0,277.0,26.0,27.0
Jerala_P11:mALb8_cutT1_A,607.0,403.0,36.0,19.0
Jerala_P12:mALb8_cutT1_A,495.0,142.0,19.0,12.0
mALb8_cutT1_B:mALb8_cutT2_A,477.0,1204.0,43.0,229.0
mALb8_cutT1_B:mALb8_cutT2_B,100.0,1109.0,6.0,106.0
MCL1:mALb8_cutT1_B,847.0,1490.0,83.0,490.0
PUMA_M144A:mALb8_cutT1_B,456.0,965.0,55.0,209.0
PUMA_M144A_L141A:mALb8_cutT1_B,539.0,766.0,203.0,63.0
PUMA_M144A_L148A:mALb8_cutT1_B,507.0,755.0,53.0,52.0
Jerala_P1:mALb8_cutT1_B,238.0,356.0,36.0,37.0
Jerala_P2:mALb8_cutT1_B,151.0,409.0,27.0,26.0
Jerala_P3:mALb8_cutT1_B,304.0,194.0,14.0,302.0
Jerala_P4:mALb8_cutT1_B,140.0,212.0,24.0,15.0
Jerala_P5:mALb8_cutT1_B,154.0,349.0,54.0,30.0
Jerala_P6:mALb8_cutT1_B,145.0,311.0,310.0,22.0
Jerala_P7:mALb8_cutT1_B,113.0,218.0,18.0,13.0
Jerala_P8:mALb8_cutT1_B,209.0,340.0,258.0,12.0
Jerala_P9:mALb8_cutT1_B,287.0,318.0,134.0,40.0
Jerala_P10:mALb8_cutT1_B,186.0,303.0,715.0,18.0
Jerala_P11:mALb8_cutT1_B,175.0,116.0,14.0,8.0
Jerala_P12:mALb8_cutT1_B,154.0,218.0,51.0,150.0
mALb8_cutT2_A:mALb8_cutT2_B,227.0,1156.0,6.0,65.0
MCL1:mALb8_cutT2_A,1883.0,1392.0,101.0,1411.0
PUMA_M144A:mALb8_cutT2_A,1304.0,708.0,55.0,89.0
PUMA_M144A_L141A:mALb8_cutT2_A,1722.0,763.0,62.0,43.0
PUMA_M144A_L148A:mALb8_cutT2_A,1524.0,1113.0,152.0,37.0
Jerala_P1:mALb8_cutT2_A,705.0,452.0,63.0,13.0
Jerala_P2:mALb8_cutT2_A,770.0,431.0,49.0,18.0
Jerala_P3:mALb8_cutT2_A,747.0,315.0,36.0,20.0
Jerala_P4:mALb8_cutT2_A,578.0,369.0,35.0,22.0
Jerala_P5:mALb8_cutT2_A,745.0,187.0,28.0,11.0
Jerala_P6:mALb8_cutT2_A,860.0,275.0,36.0,18.0
Jerala_P7:mALb8_cutT2_A,560.0,182.0,23.0,3.0
Jerala_P8:mALb8_cutT2_A,733.0,319.0,21.0,25.0
Jerala_P9:mALb8_cutT2_A,713.0,147.0,21.0,15.0
Jerala_P10:mALb8_cutT2_A,539.0,416.0,8.0,19.0
Jerala_P11:mALb8_cutT2_A,661.0,438.0,34.0,18.0
Jerala_P12:mALb8_cutT2_A,969.0,288.0,1113.0,23.0
MCL1:mALb8_cutT2_B,1694.0,324.0,946.0,95.0
PUMA_M144A:mALb8_cutT2_B,1566.0,122.0,960.0,29.0
PUMA_M144A_L141A:mALb8_cutT2_B,1986.0,218.0,161.0,14.0
PUMA_M144A_L148A:mALb8_cutT2_B,1598.0,221.0,102.0,9.0
Jerala_P1:mALb8_cutT2_B,640.0,104.0,38.0,2.0
Jerala_P2:mALb8_cutT2_B,785.0,72.0,41.0,3.0
Jerala_P3:mALb8_cutT2_B,755.0,55.0,294.0,0.0
Jerala_P4:mALb8_cutT2_B,697.0,97.0,176.0,4.0
Jerala_P5:mALb8_cutT2_B,714.0,33.0,31.0,0.0
Jerala_P6:mALb8_cutT2_B,721.0,44.0,53.0,1.0
Jerala_P7:mALb8_cutT2_B,764.0,50.0,41.0,1.0
Jerala_P8:mALb8_cutT2_B,841.0,91.0,43.0,1.0
Jerala_P9:mALb8_cutT2_B,584.0,70.0,49.0,5.0
Jerala_P10:mALb8_cutT2_B,734.0,91.0,166.0,5.0
Jerala_P11:mALb8_cutT2_B,714.0,474.0,82.0,43.0
Jerala_P12:mALb8_cutT2_B,596.0,54.0,77.0,2.0
MCL1:PUMA_M144A,1283.0,906.0,30887.0,34407.0
MCL1:PUMA_M144A_L141A,1721.0,1190.0,485.0,1984.0
MCL1:PUMA_M144A_L148A,1536.0,1185.0,2070.0,24071.0
Jerala_P1:MCL1,729.0,392.0,131.0,51.0
Jerala_P2:MCL1,662.0,508.0,192.0,32.0
Jerala_P3:MCL1,631.0,406.0,284.0,27.0
Jerala_P4:MCL1,555.0,463.0,74.0,402.0
Jerala_P5:MCL1,674.0,264.0,186.0,27.0
Jerala_P6:MCL1,648.0,422.0,77.0,44.0
Jerala_P7:MCL1,536.0,318.0,103.0,36.0
Jerala_P8:MCL1,680.0,506.0,134.0,41.0
Jerala_P9:MCL1,490.0,452.0,190.0,232.0
Jerala_P10:MCL1,792.0,495.0,97.0,686.0
Jerala_P11:MCL1,761.0,505.0,168.0,88.0
Jerala_P12:MCL1,632.0,348.0,64.0,32.0
PUMA_M144A:PUMA_M144A_L141A,1187.0,759.0,87.0,31.0
PUMA_M144A:PUMA_M144A_L148A,790.0,1073.0,29.0,38.0
Jerala_P1:PUMA_M144A,304.0,337.0,27.0,14.0
Jerala_P2:PUMA_M144A,553.0,328.0,128.0,684.0
Jerala_P3:PUMA_M144A,462.0,182.0,281.0,7.0
Jerala_P4:PUMA_M144A,601.0,643.0,31.0,32.0
Jerala_P5:PUMA_M144A,502.0,537.0,21.0,45.0
Jerala_P6:PUMA_M144A,529.0,350.0,11.0,22.0
Jerala_P7:PUMA_M144A,433.0,116.0,20.0,7.0
Jerala_P8:PUMA_M144A,622.0,485.0,12.0,677.0
Jerala_P9:PUMA_M144A,326.0,349.0,12.0,14.0
Jerala_P10:PUMA_M144A,329.0,537.0,33.0,25.0
Jerala_P11:PUMA_M144A,546.0,362.0,60.0,32.0
Jerala_P12:PUMA_M144A,453.0,278.0,28.0,15.0
PUMA_M144A_L141A:PUMA_M144A_L148A,992.0,1155.0,60.0,55.0
Jerala_P1:PUMA_M144A_L141A,527.0,513.0,33.0,35.0
Jerala_P2:PUMA_M144A_L141A,475.0,396.0,94.0,8.0
Jerala_P3:PUMA_M144A_L141A,461.0,401.0,24.0,73.0
Jerala_P4:PUMA_M144A_L141A,426.0,407.0,7.0,21.0
Jerala_P5:PUMA_M144A_L141A,548.0,328.0,19.0,23.0
Jerala_P6:PUMA_M144A_L141A,593.0,272.0,24.0,229.0
Jerala_P7:PUMA_M144A_L141A,438.0,271.0,49.0,22.0
Jerala_P8:PUMA_M144A_L141A,597.0,498.0,28.0,34.0
Jerala_P9:PUMA_M144A_L141A,458.0,540.0,17.0,31.0
Jerala_P10:PUMA_M144A_L141A,473.0,793.0,17.0,43.0
Jerala_P11:PUMA_M144A_L141A,575.0,381.0,39.0,21.0
Jerala_P12:PUMA_M144A_L141A,440.0,421.0,23.0,25.0
Jerala_P1:PUMA_M144A_L148A,362.0,92.0,14.0,7.0
Jerala_P2:PUMA_M144A_L148A,513.0,461.0,945.0,18.0
Jerala_P3:PUMA_M144A_L148A,507.0,304.0,21.0,33.0
Jerala_P4:PUMA_M144A_L148A,382.0,465.0,20.0,43.0
Jerala_P5:PUMA_M144A_L148A,467.0,161.0,10.0,21.0
Jerala_P6:PUMA_M144A_L148A,419.0,218.0,19.0,9.0
Jerala_P7:PUMA_M144A_L148A,605.0,330.0,143.0,12.0
Jerala_P8:PUMA_M144A_L148A,526.0,313.0,18.0,23.0
Jerala_P9:PUMA_M144A_L148A,460.0,325.0,31.0,30.0
Jerala_P10:PUMA_M144A_L148A,316.0,593.0,10.0,25.0
Jerala_P11:PUMA_M144A_L148A,577.0,383.0,26.0,14.0
Jerala_P12:PUMA_M144A_L148A,433.0,262.0,23.0,15.0
Jerala_P1:Jerala_P2,148.0,76.0,5223.0,1339.0
Jerala_P1:Jerala_P3,199.0,202.0,13.0,11.0
Jerala_P1:Jerala_P4,166.0,248.0,15.0,20.0
Jerala_P1:Jerala_P5,96.0,161.0,6.0,9.0
Jerala_P1:Jerala_P6,209.0,126.0,27.0,1.0
Jerala_P1:Jerala_P7,193.0,47.0,6.0,1.0
Jerala_P1:Jerala_P8,202.0,143.0,5.0,4.0
Jerala_P1:Jerala_P9,115.0,170.0,11.0,21.0
Jerala_P1:Jerala_P10,196.0,192.0,7.0,15.0
Jerala_P1:Jerala_P11,190.0,126.0,17.0,9.0
Jerala_P1:Jerala_P12,179.0,192.0,16.0,9.0
Jerala_P2:Jerala_P3,252.0,150.0,7.0,15.0
Jerala_P2:Jerala_P4,147.0,145.0,97.0,4.0
Jerala_P2:Jerala_P5,278.0,321.0,32.0,12.0
Jerala_P2:Jerala_P6,192.0,178.0,2.0,21.0
Jerala_P2:Jerala_P7,109.0,158.0,5.0,8.0
Jerala_P2:Jerala_P8,187.0,228.0,12.0,7.0
Jerala_P2:Jerala_P9,91.0,193.0,5.0,26.0
Jerala_P10:Jerala_P2,98.0,166.0,4.0,9.0
Jerala_P11:Jerala_P2,162.0,108.0,12.0,7.0
Jerala_P12:Jerala_P2,120.0,152.0,4.0,3.0
Jerala_P3:Jerala_P4,79.0,85.0,2683.0,2203.0
Jerala_P3:Jerala_P5,106.0,143.0,39.0,12.0
Jerala_P3:Jerala_P6,210.0,192.0,7.0,10.0
Jerala_P3:Jerala_P7,134.0,162.0,6.0,5.0
Jerala_P3:Jerala_P8,125.0,235.0,26.0,159.0
Jerala_P3:Jerala_P9,77.0,299.0,2.0,19.0
Jerala_P10:Jerala_P3,94.0,505.0,7.0,59.0
Jerala_P11:Jerala_P3,175.0,116.0,5.0,3.0
Jerala_P12:Jerala_P3,53.0,137.0,0.0,156.0
Jerala_P4:Jerala_P5,257.0,100.0,7.0,7.0
Jerala_P4:Jerala_P6,296.0,184.0,11.0,19.0
Jerala_P4:Jerala_P7,149.0,193.0,7.0,11.0
Jerala_P4:Jerala_P8,225.0,130.0,6.0,2.0
Jerala_P4:Jerala_P9,128.0,125.0,11.0,7.0
Jerala_P10:Jerala_P4,244.0,135.0,30.0,5.0
Jerala_P11:Jerala_P4,130.0,87.0,16.0,9.0
Jerala_P12:Jerala_P4,214.0,203.0,6.0,12.0
Jerala_P5:Jerala_P6,220.0,158.0,5264.0,1237.0
Jerala_P5:Jerala_P7,192.0,63.0,8.0,14.0
Jerala_P5:Jerala_P8,202.0,140.0,2.0,5.0
Jerala_P5:Jerala_P9,166.0,113.0,8.0,11.0
Jerala_P10:Jerala_P5,77.0,234.0,2.0,6.0
Jerala_P11:Jerala_P5,204.0,136.0,36.0,19.0
Jerala_P12:Jerala_P5,220.0,152.0,6.0,8.0
Jerala_P6:Jerala_P7,160.0,140.0,5.0,4.0
Jerala_P6:Jerala_P8,105.0,208.0,14.0,14.0
Jerala_P6:Jerala_P9,163.0,131.0,357.0,6.0
Jerala_P10:Jerala_P6,164.0,256.0,374.0,33.0
Jerala_P11:Jerala_P6,122.0,81.0,14.0,8.0
Jerala_P12:Jerala_P6,219.0,278.0,11.0,13.0
Jerala_P7:Jerala_P8,92.0,97.0,2263.0,3182.0
Jerala_P7:Jerala_P9,160.0,186.0,11.0,8.0
Jerala_P10:Jerala_P7,58.0,294.0,3.0,13.0
Jerala_P11:Jerala_P7,92.0,61.0,5.0,3.0
Jerala_P12:Jerala_P7,157.0,206.0,6.0,8.0
Jerala_P8:Jerala_P9,50.0,176.0,3.0,17.0
Jerala_P10:Jerala_P8,179.0,187.0,5.0,6.0
Jerala_P11:Jerala_P8,189.0,126.0,12.0,7.0
Jerala_P12:Jerala_P8,292.0,197.0,23.0,6.0
Jerala_P10:Jerala_P9,112.0,128.0,2876.0,4934.0
Jerala_P11:Jerala_P9,153.0,102.0,7.0,4.0
Jerala_P12:Jerala_P9,259.0,60.0,13.0,2.0
Jerala_P10:Jerala_P11,213.0,142.0,5.0,3.0
Jerala_P10:Jerala_P12,154.0,201.0,4.0,8.0
Jerala_P11:Jerala_P12,183.0,121.0,5374.0,2719.0
BW3_A:BW3_A,23.0,23.0,4.0,6.0
BW3_B:BW3_B,6.0,6.0,7.0,11.0
BW5_A:BW5_A,259.0,259.0,112.0,185.0
BW5_B:BW5_B,23.0,23.0,3.0,4.0
BW8_A:BW8_A,9.0,9.0,0.0,0.0
BW8_B:BW8_B,821.0,821.0,53.0,87.0
BW10_A:BW10_A,166.0,166.0,5.0,8.0
IL8_A:IL8_A,23.0,23.0,38.0,62.0
IL8_B:IL8_B,1195.0,1195.0,92.0,152.0
IL9_A:IL9_A,90.0,90.0,24.0,40.0
IL9_B:IL9_B,1377.0,1377.0,89.0,147.0
IL14_B:IL14_B,41.0,41.0,4.0,7.0
IL19_A:IL19_A,71.0,71.0,9.0,15.0
IL19_B:IL19_B,16.0,16.0,8.0,12.0
mALb8_A:mALb8_A,2.0,2.0,4.0,6.0
mALb8_B:mALb8_B,31.0,31.0,17.0,28.0
mALb8_cutT1_A:mALb8_cutT1_A,158.0,158.0,6.0,10.0
mALb8_cutT1_B:mALb8_cutT1_B,18.0,18.0,6.0,10.0
mALb8_cutT2_A:mALb8_cutT2_A,564.0,564.0,12.0,19.0
mALb8_cutT2_B:mALb8_cutT2_B,3.0,3.0,0.0,0.0
MCL1:MCL1,937.0,937.0,435.0,721.0
PUMA_M144A:PUMA_M144A,685.0,685.0,25.0,41.0
PUMA_M144A_L141A:PUMA_M144A_L141A,167.0,167.0,4.0,6.0
PUMA_M144A_L148A:PUMA_M144A_L148A,644.0,644.0,23.0,38.0
Jerala_P1:Jerala_P1,4.0,4.0,0.0,0.0
Jerala_P2:Jerala_P2,2.0,2.0,1.0,2.0
Jerala_P3:Jerala_P3,51.0,51.0,2.0,3.0
Jerala_P4:Jerala_P4,2.0,2.0,0.0,0.0
Jerala_P5:Jerala_P5,51.0,51.0,1.0,2.0
Jerala_P6:Jerala_P6,1.0,1.0,1.0,2.0
Jerala_P7:Jerala_P7,68.0,68.0,1.0,2.0
Jerala_P8:Jerala_P8,1.0,1.0,0.0,0.0
Jerala_P12:Jerala_P12,104.0,104.0,1.0,2.0
