"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"Jerala_P4:Jerala_P7",2778,1347,670,88,999.715022616416,0.158043245298932,0.464802504299337,0.499128085571123,0.519093208993968
"Jerala_P4:Jerala_P8",2830,2412,174,169,692.815893720988,-0.320412885605074,0.138334561456133,0.014647289742564,0.0265749874019716
"Jerala_P4:Jerala_P9",1438,1269,96,67,346.181288972314,-0.404367805972549,0.193974263955511,0.0204707332146279,0.0319343438148195
"Jerala_P10:Jerala_P4",4222,3674,2446,219,3026.12610673464,0.265979427222314,0.587203512777278,0.289238332467741,0.322294141892625
"Jerala_P11:Jerala_P4",1717,2329,128,351,714.878067295018,0.243085393192368,0.258821391585661,0.254773663863735,0.290456261772053
"Jerala_P12:Jerala_P4",1136,2022,15557,117,14670.4643177363,0.78441175302449,1.51542386763832,0.107783864299875,0.140119023589838
"Jerala_P5:Jerala_P6",2184,1499,9798,332,9585.91124973515,1.5974640615293,1.76705320703105,0.0195821969617395,0.0318210700628267
"Jerala_P5:Jerala_P7",6117,2053,342,107,1016.65431770686,-0.570559243595473,0.13545122782877,8.87912670152078e-06,4.94694201941872e-05
"Jerala_P5:Jerala_P8",2363,2825,153,171,670.053311152589,-0.381121673019173,0.143945438704011,0.00504134012559629,0.0109229036054586
"Jerala_P5:Jerala_P9",2292,3753,143,4194,4136.01229530778,0.350174428703232,0.767045309244898,0.219851682368628,0.25982471552656
"Jerala_P10:Jerala_P5",5026,3297,270,218,1052.87880811218,-0.453970392471416,0.134164715239231,0.000371512125262859,0.00131717935320468
"Jerala_P11:Jerala_P5",1664,3164,89,6665,6092.25333880917,0.391991686297733,0.918127856029049,0.216361944983768,0.259634333980522
"Jerala_P12:Jerala_P5",3938,4485,221,274,1059.78765935779,-0.484984204444929,0.115278050759989,1.25069269581387e-05,6.5036020182321e-05
"Jerala_P6:Jerala_P7",1850,1417,115,95,429.286004676391,-0.336213288071988,0.15093823700887,0.0176949890074746,0.0293661519698515
"Jerala_P6:Jerala_P8",1720,4016,117,254,745.609661040729,-0.326289794768219,0.14564962604546,0.0175584508747495,0.0293661519698515
"Jerala_P6:Jerala_P9",1299,2971,95,159,536.85697821869,-0.357338212137882,0.197849345744604,0.0438366996250485,0.0657550494375728
"Jerala_P10:Jerala_P6",741,4966,44,333,740.783298289158,-0.346570667730924,0.154726875719005,0.0167025995424036,0.0289511725401662
"Jerala_P11:Jerala_P6",2009,3874,111,272,766.785701631961,-0.364641496296532,0.160461330775808,0.0146503135677536,0.0265749874019716
"Jerala_P12:Jerala_P6",1407,3638,91,242,660.328703080461,-0.322812278995703,0.139364075458014,0.0145618121436822,0.0265749874019716
"Jerala_P7:Jerala_P8",1392,2410,746,18154,16369.0029218297,3.44800728396011,1.93876055689739,0.00186943810646946,0.00492522456480135
"Jerala_P7:Jerala_P9",983,4101,56,178,575.556639633627,-0.664755518505279,0.20319132540843,0.000221651213094402,0.000909936559019125
"Jerala_P10:Jerala_P7",1790,1732,110,107,453.289753805462,-0.39720882421643,0.149535376533966,0.00469774581348717,0.0106931071569797
"Jerala_P11:Jerala_P7",1954,3782,136,382,872.295636876869,0.0128775775073314,0.181064570565084,0.937999780935955,0.937999780935955
"Jerala_P12:Jerala_P7",1444,5175,75,265,779.885832112677,-0.645938661306426,0.148813869676195,3.56830522293629e-06,2.14098313376178e-05
"Jerala_P8:Jerala_P9",3173,2754,209,126,739.370547773279,-0.486667053230308,0.21115299564254,0.00886685867748088,0.0177337173549618
"Jerala_P10:Jerala_P8",3672,11007,228,741,1917.63275730415,-0.314138842068561,0.183021483219014,0.0595948923767854,0.0830071715248082
"Jerala_P11:Jerala_P8",3954,2516,220,199,852.962855307763,-0.287619702701447,0.17856195403955,0.078536064766622,0.107470404417483
"Jerala_P12:Jerala_P8",3632,2890,164,194,800.091228610615,-0.50466660781824,0.195549269787262,0.00399557857297727,0.00944409480885536
"Jerala_P10:Jerala_P9",2408,1733,42353,70229,98921.389633353,8.23736480000647,0.458551854305721,5.41958188410841e-73,2.11363693480228e-71
"Jerala_P11:Jerala_P9",2956,835,130,78,469.642936842713,-0.270562054286629,0.269731924239685,0.215706674233849,0.259634333980522
"Jerala_P12:Jerala_P9",2564,1442,229,241,713.853435340207,0.398528959106097,0.247683587689168,0.0552669652162415,0.0783786052157606
"Jerala_P10:Jerala_P11",4496,2542,310,389,1139.84613507913,0.198738910411215,0.264746731720087,0.357836499035533,0.387656207288494
"Jerala_P10:Jerala_P12",3496,3535,227,5395,5307.16298682967,0.399320275191321,0.868160703015911,0.195704620006127,0.246209038072224
"Jerala_P11:Jerala_P12",1351,822,5200,15002,17681.2668331171,6.2425709999803,1.14256262611868,1.50199998331169e-08,1.30173331887013e-07
"Jerala_P1:Jerala_P1",5,5,11,16,24.453034376297,4.93069149221392,0.549640993461119,1.55299298686631e-19,3.0283363243893e-18
"Jerala_P2:Jerala_P2",23,23,5,8,14.8047348624673,1.35919516882746,0.574902527409075,0.000154521874620289,0.000708982718846033
"Jerala_P3:Jerala_P3",1676,1676,2928,4410,6688.28918892564,4.55548793224779,0.735008681588578,3.23719109368478e-10,3.15626131634266e-09
"Jerala_P4:Jerala_P4",5,5,4,5,8.66960222198476,3.33921903176948,0.67423131099145,2.61960955372457e-07,1.85754131991378e-06
"Jerala_P5:Jerala_P5",1909,1909,133,201,576.100393485984,0.0315555952667306,0.19045696132372,0.854762061820863,0.865862867818537
"Jerala_P6:Jerala_P6",6,6,2,3,5.27783661361918,1.52263939663306,1.01183037474208,0.00262758182224094,0.00640473069171229
"Jerala_P7:Jerala_P7",1508,1508,79,119,397.319619338819,-0.30225796797819,0.199129869306996,0.089961506974575,0.120982716276153
"Jerala_P8:Jerala_P8",6,6,2,3,5.27783661361918,1.52263939663306,1.01183037474208,0.00262758182224094,0.00640473069171229
"Jerala_P9:Jerala_P9",6,6,10,15,22.831274663869,4.56805791308252,0.521806021736401,1.18971001142273e-18,1.85594761781946e-17
"Jerala_P10:Jerala_P10",4,4,5,8,11.9880573757876,4.18522611215211,0.646530979320037,5.93125297711035e-11,6.60911046020867e-10
"Jerala_P11:Jerala_P11",198,198,61,92,163.621883328371,2.16862235269899,0.265158530732823,3.62905642026185e-17,4.7177733463404e-16
"Jerala_P12:Jerala_P12",1433,1433,68,102,361.641004396173,-0.420936785545094,0.203386845966775,0.0200004614011859,0.0318374691692347
