,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
Bfl-1:Mcl1[151-321],14828.0,4829.0,465.0,133.0
Bfl-1:XCDP07,694.0,583.0,25.0,21.0
Bfl-1:alphaBCL2,3690.0,3334.0,130.0,40.0
Bfl-1:alphaBCLB,7163.0,3562.0,10644.0,9017.0
Bfl-1:alphaBFL1,912.0,3194.0,7256.0,19288.0
Bfl-1:alphaMCL1,8596.0,4755.0,2424.0,276.0
FECM04:Mcl1[151-321],14219.0,9651.0,8311.0,582.0
FECM04:XCDP07,594.0,499.0,9.0,8.0
FECM04:alphaBCL2,1624.0,1578.0,43.0,4607.0
FECM04:alphaBCLB,2547.0,887.0,57.0,341.0
FECM04:alphaBFL1,1534.0,8431.0,60.0,304.0
FECM04:alphaMCL1,8603.0,11999.0,124.0,10121.0
Mcl1[151-321]:XCDP07,2648.0,2221.0,2674.0,2211.0
Mcl1[151-321]:alphaBCL2,3385.0,3448.0,88.0,165.0
Mcl1[151-321]:alphaBCLB,1476.0,5798.0,101.0,2735.0
Mcl1[151-321]:alphaBFL1,4252.0,8120.0,2342.0,355.0
Mcl1[151-321]:alphaMCL1,1729.0,2911.0,9811.0,24446.0
XCDP07:alphaBCL2,291.0,244.0,8.0,7.0
XCDP07:alphaBCLB,297.0,249.0,30.0,29.0
XCDP07:alphaBFL1,204.0,171.0,44.0,43.0
XCDP07:alphaMCL1,2978.0,2497.0,385.0,383.0
alphaBCL2:alphaBCLB,59.0,2860.0,15.0,92.0
alphaBCL2:alphaBFL1,2595.0,521.0,44.0,40.0
alphaBCL2:alphaMCL1,4897.0,6006.0,58.0,103.0
alphaBCLB:alphaBFL1,13563.0,5400.0,497.0,164.0
alphaBCLB:alphaMCL1,1218.0,2068.0,57.0,94.0
alphaBFL1:alphaMCL1,4043.0,7458.0,78.0,530.0
2CDP06:2CDP06,1902.0,1902.0,38.0,33.0
BCDP01:BCDP01,4784.0,4784.0,624.0,534.0
BECM01:BECM01,6.0,6.0,17.0,15.0
Bcl-2:Bcl-2,763.0,763.0,200.0,171.0
Bcl-B:Bcl-B,60938.0,60938.0,16863.0,14407.0
Bcl-w:Bcl-w,8394.0,8394.0,110.0,94.0
Bcl-xL:Bcl-xL,10968.0,10968.0,311.0,266.0
Bfl-1:Bfl-1,7051.0,7051.0,152.0,130.0
FECM04:FECM04,5817.0,5817.0,137.0,117.0
Mcl1[151-321]:Mcl1[151-321],5266.0,5266.0,153.0,131.0
alphaBCL2:alphaBCL2,827.0,827.0,18.0,16.0
alphaBCLB:alphaBCLB,1286.0,1286.0,141.0,121.0
alphaBFL1:alphaBFL1,5588.0,5588.0,317.0,271.0
alphaMCL1:alphaMCL1,4718.0,4718.0,205.0,175.0
