PPI,trp1,his1
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_55_swap,239.0,204.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_56_swap,223.0,87.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_57_swap,737.0,614.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_58_swap,138.0,29.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_59_swap,94.0,32.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_5_swap,481.0,119.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_60_swap,215.0,160.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_61_swap,207.0,47.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_62_swap,269.0,117.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_63_swap,204.0,125.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_64_swap,1053.0,2387.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_65_swap,714.0,448.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_66_swap,1147.0,1395.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_67_swap,122.0,71.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_68_swap,2033.0,1337.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_69_swap,102.0,66.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_6_swap,172.0,51.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_70_swap,94.0,66.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_71_swap,156.0,369.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_72_swap,265.0,498.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_73_swap,630.0,353.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_74_swap,95.0,62.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_75_swap,405.0,432.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_76_swap,188.0,215.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_77_swap,268.0,150.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_78_swap,1266.0,718.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_79_swap,319.0,83.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_7_swap,333.0,396.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_80_swap,140.0,42.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_81_swap,221.0,38.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_82_swap,181.0,97.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_83_swap,89.0,28.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_84_swap,204.0,78.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_85_swap,35.0,9.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_86_swap,1002.0,551.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_87_swap,3.0,3.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_88_swap,1560.0,1303.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_89_swap,395.0,236.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_8_swap,103.0,40.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_90_swap,115.0,167.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_91_swap,678.0,455.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_92_swap,128.0,38.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_93_swap,195.0,102.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_94_swap,221.0,243.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_95_swap,1532.0,617.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_96_swap,210.0,50.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_97_swap,78.0,80.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_98_swap,115.0,41.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_99_swap,10.0,4.0
DBD:A_HT_DHD_100_swap:AD:A_HT_DHD_9_swap,21.0,5.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_13_swap,16.0,6.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_150_swap,978.0,458.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_154_swap,178.0,45.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_155_swap,361.0,244.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_15_re_loop_swap,160.0,89.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_162_swap,61.0,18.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_37_3_swap,509.0,266.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_37_swap,195.0,68.0
DBD:A_HT_DHD_100_swap:AD:A_ZCON_6_swap,206.0,271.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_100_swap,24.0,20.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_10_swap,2129.0,1148.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_11_swap,378.0,175.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_12_swap,46.0,4.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_13_swap,148.0,26.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_14_swap,10.0,11.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_15_swap,35.0,7.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_16_swap,172.0,59.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_17_swap,296.0,394.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_18_swap,603.0,297.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_19_swap,179.0,67.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_1_swap,46.0,23.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_20_swap,72.0,42.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_21_swap,346.0,120.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_22_swap,318.0,330.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_23_swap,307.0,98.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_24_swap,369.0,225.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_25_swap,18.0,2.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_26_swap,119.0,231.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_27_swap,26.0,15.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_28_swap,1220.0,1180.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_29_swap,3.0,3.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_2_swap,112.0,17.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_30_swap,4.0,3.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_31_swap,302.0,112.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_32_swap,3.0,6.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_33_swap,65.0,62.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_34_swap,130.0,56.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_35_swap,978.0,646.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_36_swap,237.0,37.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_37_swap,1406.0,954.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_38_swap,46.0,38.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_39_swap,213.0,77.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_3_swap,87.0,48.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_40_swap,541.0,224.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_41_swap,105.0,50.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_42_swap,122.0,43.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_43_swap,1759.0,924.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_44_swap,689.0,475.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_45_swap,22.0,87.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_46_swap,2364.0,2369.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_47_swap,495.0,1691.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_48_swap,594.0,2088.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_49_swap,194.0,82.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_4_swap,989.0,533.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_50_swap,106.0,32.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_51_swap,238.0,157.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_52_swap,83.0,265.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_53_swap,55.0,49.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_54_swap,151.0,56.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_55_swap,216.0,70.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_56_swap,339.0,73.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_57_swap,41.0,30.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_58_swap,1130.0,813.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_59_swap,162.0,70.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_5_swap,59.0,18.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_60_swap,150.0,43.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_61_swap,3645.0,1582.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_62_swap,1148.0,689.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_63_swap,223.0,106.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_64_swap,147.0,89.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_65_swap,546.0,213.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_66_swap,74.0,23.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_67_swap,334.0,50.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_68_swap,93.0,21.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_69_swap,343.0,167.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_6_swap,111.0,23.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_70_swap,9.0,7.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_71_swap,434.0,135.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_72_swap,306.0,252.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_73_swap,299.0,53.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_74_swap,209.0,81.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_75_swap,25.0,19.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_76_swap,333.0,121.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_77_swap,220.0,50.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_78_swap,1737.0,1024.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_79_swap,39.0,11.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_7_swap,21.0,8.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_80_swap,379.0,55.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_81_swap,217.0,118.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_82_swap,256.0,72.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_83_swap,116.0,45.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_84_swap,44.0,23.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_85_swap,162.0,77.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_86_swap,408.0,138.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_87_swap,484.0,236.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_88_swap,38.0,34.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_89_swap,324.0,118.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_8_swap,153.0,37.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_90_swap,36.0,3.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_91_swap,153.0,113.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_92_swap,227.0,46.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_93_swap,200.0,75.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_94_swap,166.0,208.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_95_swap,272.0,79.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_96_swap,21.0,4.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_97_swap,80.0,6.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_98_swap,218.0,96.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_99_swap,293.0,138.0
DBD:A_HT_DHD_100_swap:AD:B_HT_DHD_9_swap,192.0,55.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_13_swap,139.0,159.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_150_swap,234.0,100.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_154_swap,116.0,57.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_155_swap,92.0,137.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_15_re_loop_swap,65.0,67.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_162_swap,330.0,144.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_37_3_swap,234.0,178.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_37_swap,221.0,108.0
DBD:A_HT_DHD_100_swap:AD:B_ZCON_6_swap,305.0,103.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_11_swap,367.0,87.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_12_swap,88.0,65.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_13_swap,34.0,32.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_14_swap,2.0,5.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_15_swap,333.0,140.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_16_swap,1654.0,740.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_17_swap,195.0,82.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_18_swap,735.0,418.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_19_swap,561.0,257.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_1_swap,113.0,60.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_20_swap,683.0,339.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_21_swap,91.0,40.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_22_swap,4.0,0.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_23_swap,98.0,45.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_24_swap,789.0,293.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_25_swap,902.0,387.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_26_swap,13.0,6.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_27_swap,1179.0,616.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_28_swap,439.0,248.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_29_swap,360.0,173.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_2_swap,11.0,1.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_30_swap,975.0,691.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_31_swap,54.0,22.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_32_swap,352.0,195.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_33_swap,0.0,1.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_34_swap,2.0,2.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_35_swap,106.0,48.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_36_swap,253.0,120.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_37_swap,79.0,34.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_38_swap,3.0,3.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_39_swap,5.0,4.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_3_swap,245.0,103.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_40_swap,8.0,19.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_41_swap,735.0,281.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_42_swap,8.0,10.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_43_swap,2.0,5.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_44_swap,437.0,295.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_45_swap,607.0,372.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_46_swap,246.0,191.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_47_swap,625.0,314.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_48_swap,496.0,398.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_49_swap,109.0,40.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_4_swap,1171.0,911.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_50_swap,140.0,79.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_51_swap,117.0,33.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_52_swap,527.0,283.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_53_swap,1190.0,722.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_54_swap,502.0,414.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_55_swap,291.0,210.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_56_swap,406.0,209.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_57_swap,515.0,251.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_58_swap,536.0,209.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_59_swap,280.0,142.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_5_swap,166.0,58.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_60_swap,1177.0,501.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_61_swap,1623.0,834.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_62_swap,214.0,78.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_63_swap,82.0,20.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_64_swap,692.0,334.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_65_swap,564.0,295.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_66_swap,325.0,119.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_67_swap,937.0,418.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_68_swap,797.0,356.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_69_swap,1425.0,741.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_6_swap,14.0,4.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_70_swap,155.0,65.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_71_swap,664.0,287.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_72_swap,1324.0,568.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_73_swap,914.0,429.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_74_swap,892.0,601.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_75_swap,2079.0,1361.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_76_swap,1284.0,722.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_77_swap,195.0,42.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_78_swap,430.0,195.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_79_swap,284.0,205.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_7_swap,160.0,50.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_80_swap,659.0,459.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_81_swap,250.0,138.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_82_swap,1470.0,840.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_83_swap,608.0,276.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_84_swap,1221.0,796.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_85_swap,556.0,326.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_86_swap,691.0,467.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_87_swap,20.0,2.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_88_swap,593.0,256.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_89_swap,225.0,116.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_8_swap,35.0,45.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_90_swap,1383.0,855.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_91_swap,263.0,193.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_92_swap,232.0,161.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_93_swap,189.0,91.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_94_swap,410.0,216.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_95_swap,1164.0,486.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_96_swap,14.0,3.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_97_swap,501.0,238.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_98_swap,1381.0,673.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_99_swap,458.0,151.0
DBD:A_HT_DHD_10_swap:AD:A_HT_DHD_9_swap,203.0,69.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_13_swap,294.0,106.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_150_swap,1554.0,650.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_154_swap,1661.0,796.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_155_swap,537.0,318.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_15_re_loop_swap,425.0,192.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_162_swap,418.0,221.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_37_3_swap,590.0,248.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_37_swap,259.0,123.0
DBD:A_HT_DHD_10_swap:AD:A_ZCON_6_swap,948.0,656.0
