"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_100_swap:A_HT_DHD_10_swap",98,83,17,0,26.3215431206701,-0.527193908224723,0.838499327834103,0.190090516357815,0.36897287191785
"A_HT_DHD_100_swap:A_HT_DHD_11_swap",588,230,1017,9,656.422429052529,0.277562183022662,0.720047747379865,0.457841475330636,0.638803097476179
"A_HT_DHD_100_swap:A_HT_DHD_12_swap",142,171,77,8,79.4459109498116,0.118340786974085,0.594811729493972,0.754951942172849,0.859717015474695
"A_HT_DHD_100_swap:A_HT_DHD_13_swap",133,140,438,6,278.984869373675,0.500281569895912,0.76097233280214,0.207901203646925,0.39059680209355
"A_HT_DHD_100_swap:A_HT_DHD_14_swap",159,70,137,1,98.8134252651097,0.0618349435642803,0.663276258230587,0.867005004778282,0.927104082812055
"A_HT_DHD_100_swap:A_HT_DHD_15_swap",832,85,519,2,372.434896126101,0.0537905668558374,0.626862185415399,0.885952505320059,0.938108064675021
"A_HT_DHD_100_swap:A_HT_DHD_16_swap",10,9,41,1,25.8237282556306,0.995069638003544,1.08479702777132,0.0427281239195259,0.141187592058057
"A_HT_DHD_100_swap:A_HT_DHD_17_swap",349,36,637,5,397.691457266617,0.987935589325976,0.782513724787156,0.0274928133678372,0.105109988138754
"A_HT_DHD_100_swap:A_HT_DHD_18_swap",286,78,3176,511,2231.53997568001,5.76095230915689,0.6826715598187,7.63263253143547e-18,3.46725053794675e-16
"A_HT_DHD_100_swap:A_HT_DHD_19_swap",589,212,738,19,503.847878358684,0.520634996911395,0.670402694654069,0.190303463715622,0.369226267666396
"A_HT_DHD_100_swap:A_HT_DHD_1_swap",13,23,20,43,48.1562110468304,3.48103433816401,0.65284376142959,4.88557178765242e-09,1.10337122692919e-07
"A_HT_DHD_100_swap:A_HT_DHD_20_swap",1131,143,1780,3,1119.82061374901,0.134023209425633,0.734287558313623,0.709603710915772,0.829561908152208
"A_HT_DHD_100_swap:A_HT_DHD_21_swap",280,28,612,0,373.208304612853,-0.0158977600420645,1.02471418808046,0.962688715822519,0.978943554498412
"A_HT_DHD_100_swap:A_HT_DHD_22_swap",96,52,29,1,30.4789029440355,-0.140581717747941,0.648897266033802,0.706916074268034,0.827650537811406
"A_HT_DHD_100_swap:A_HT_DHD_23_swap",54,82,42,1,37.6470468441227,-0.0242978043707437,0.700181363616464,0.946429855309212,0.971490661413526
"A_HT_DHD_100_swap:A_HT_DHD_24_swap",222,249,2637,11,1550.81602743258,0.594871953397889,1.01637296556148,0.157689662431328,0.328047868049959
"A_HT_DHD_100_swap:A_HT_DHD_25_swap",1071,49,9334,1,5395.00909741852,0.466138126612052,0.915782690932519,0.237854970460844,0.425041449911635
"A_HT_DHD_100_swap:A_HT_DHD_26_swap",432,219,227,8,193.105541419548,0.0489755765790583,0.581226928770803,0.897186210586076,0.944221081870496
"A_HT_DHD_100_swap:A_HT_DHD_27_swap",364,57,426,6,282.02174362846,0.724299707770752,0.643846641733406,0.0765002458327115,0.206995049110998
"A_HT_DHD_100_swap:A_HT_DHD_28_swap",466,260,379,28,302.02470397954,0.570010638820645,0.574686350837119,0.146091121359797,0.312106904294992
"A_HT_DHD_100_swap:A_HT_DHD_29_swap",20,156,53,384,345.727598111147,4.14336684053894,0.415229522377032,8.45610352338026e-24,5.64900876552089e-22
"A_HT_DHD_100_swap:A_HT_DHD_2_swap",2,77,3,3,12.3211460093989,0.130422351324087,0.746138302623028,0.715594132090909,0.83336090335502
"A_HT_DHD_100_swap:A_HT_DHD_30_swap",890,113,1212,12,781.514804874353,0.562893332084474,0.718178641828942,0.162469249002544,0.333782600112232
"A_HT_DHD_100_swap:A_HT_DHD_31_swap",125,4,45,4,39.1618054665295,0.996892694140674,0.681063172319358,0.0204637102017678,0.0861194679022342
"A_HT_DHD_100_swap:A_HT_DHD_32_swap",296,116,2168,19,1282.49097850574,1.14994390362562,1.2162872173057,0.0302911423381305,0.111897994675042
"A_HT_DHD_100_swap:A_HT_DHD_33_swap",5,4,1,1,2.16833748504124,0.136418487560058,0.798075725713349,0.698704715623618,0.82219414629238
"A_HT_DHD_100_swap:A_HT_DHD_34_swap",114,3,8,0,14.05023775092,-0.323066271075812,0.706915041649502,0.394436745947981,0.582688426295428
"A_HT_DHD_100_swap:A_HT_DHD_35_swap",11,38,42,3,31.0844652334398,0.656736629657186,0.894526714996845,0.121115758075631,0.277392654791675
"A_HT_DHD_100_swap:A_HT_DHD_36_swap",480,3,1258,1,754.462287115903,2.3852528682355,1.28332313582615,0.000785878762078569,0.00712639642464326
"A_HT_DHD_100_swap:A_HT_DHD_37_swap",250,45,47,141,160.853609192316,1.29724538816779,0.92842317048575,0.00967310660048286,0.0507111277277588
"A_HT_DHD_100_swap:A_HT_DHD_38_swap",55,19,20,1,18.5764816794864,0.128570451325946,0.638305324317126,0.731701591516121,0.844080780305959
"A_HT_DHD_100_swap:A_HT_DHD_39_swap",227,7,173,0,117.31869360697,0.482099991769199,0.685644398662922,0.221921146475692,0.406809947909206
"A_HT_DHD_100_swap:A_HT_DHD_3_swap",210,29,438,3,271.145190084672,0.939499120489999,0.79115441421972,0.0349516833691661,0.123509067516853
"A_HT_DHD_100_swap:A_HT_DHD_40_swap",258,860,69,29,173.279987019415,-0.26290074896265,0.544785092192144,0.489516110337907,0.665515318404329
"A_HT_DHD_100_swap:A_HT_DHD_41_swap",277,14,396,1,249.55124270179,0.861700758763929,0.740686290001035,0.0459201079752788,0.148273579082375
"A_HT_DHD_100_swap:A_HT_DHD_42_swap",74,80,29,3,33.2120981913835,-0.00692634113784225,0.623333076852704,0.985272175137625,0.992077715933776
"A_HT_DHD_100_swap:A_HT_DHD_43_swap",83,496,714,52,504.988294923479,1.02298253099255,1.11405131997861,0.040246502893652,0.135627928149033
"A_HT_DHD_100_swap:A_HT_DHD_44_swap",201,81,162,12,126.086078961819,0.7942758480161,0.56825667897448,0.0458923454794842,0.148204000993936
"A_HT_DHD_100_swap:A_HT_DHD_45_swap",76,218,97,6,88.9019286441986,0.165973850531829,0.671765758188343,0.655105847231324,0.792795420440445
"A_HT_DHD_100_swap:A_HT_DHD_46_swap",440,109,818,6,516.337609454775,0.43206910438169,0.721878691446396,0.267541107557212,0.457193169542272
"A_HT_DHD_100_swap:A_HT_DHD_47_swap",339,2,244,0,166.153844448082,1.47558352271562,0.663984017041463,0.000885158297640178,0.00783307615600022
"A_HT_DHD_100_swap:A_HT_DHD_48_swap",296,107,407,2,267.927431367618,0.162311019057768,0.673077739661345,0.66190828637522,0.797708359278519
"A_HT_DHD_100_swap:A_HT_DHD_49_swap",186,27,170,0,114.421691372328,-0.0783859486214421,0.975626295193857,0.818824211673844,0.899706916572656
"A_HT_DHD_100_swap:A_HT_DHD_4_swap",590,59,1249,1,764.129015480722,0.206402975862884,0.754986508747822,0.569879060376293,0.729250722268294
"A_HT_DHD_100_swap:A_HT_DHD_50_swap",1093,53,522,3,392.57184441987,0.24260125043103,0.566981741157574,0.525114486845912,0.694351595186662
"A_HT_DHD_100_swap:A_HT_DHD_51_swap",2,6,1,1,2.13773173449617,0.195792199944389,0.825434003403324,0.582598281661761,0.739063107412305
"A_HT_DHD_100_swap:A_HT_DHD_52_swap",486,40,147,25,146.278977282513,1.16829231216723,0.458525308000484,0.00128787409225368,0.0106536625827811
"A_HT_DHD_100_swap:A_HT_DHD_53_swap",332,47,54,2,63.9504087304155,-0.225343361142352,0.529526573031488,0.551049668913171,0.715132151815324
"A_HT_DHD_100_swap:A_HT_DHD_54_swap",670,18,427,1,299.261400118804,0.498292689277925,0.600042067124101,0.204054661820207,0.385829735288727
"A_HT_DHD_100_swap:A_HT_DHD_55_swap",7,17,30,53,60.4683399837587,4.57020202192838,0.607409207649542,1.96496882762313e-14,7.02586830134692e-13
"A_HT_DHD_100_swap:A_HT_DHD_56_swap",266,3,233,2,155.67598038737,2.25220293701074,0.62226330408119,1.0004324864984e-06,1.75565227156e-05
"A_HT_DHD_100_swap:A_HT_DHD_57_swap",555,319,397,174,438.778810664158,1.87532985767794,0.468321526655337,3.44831892040096e-07,6.36524442203116e-06
"A_HT_DHD_100_swap:A_HT_DHD_58_swap",98,276,133,16,125.000102078375,0.399994069209571,0.653410920511606,0.303059230644672,0.494317454654732
"A_HT_DHD_100_swap:A_HT_DHD_59_swap",278,48,156,5,119.97518958128,0.543026006287406,0.539260901645956,0.158650696285526,0.329357630197904
