,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
Bcl-B:Mcl1[151-321],4341.0,1536.0,516.0,173.0
Bcl-B:XCDP07,599.0,532.0,3566.0,922.0
Bcl-B:alphaBCL2,2446.0,1452.0,420.0,145.0
Bcl-B:alphaBCLB,739.0,610.0,7088.0,1507.0
Bcl-B:alphaBFL1,1756.0,1516.0,527.0,198.0
Bcl-B:alphaMCL1,1427.0,1431.0,832.0,139.0
Bcl-w:Bcl-w-trunc,10047.0,9567.0,1187.0,1125.0
Bcl-w:Bcl-xL,5620.0,6082.0,969.0,1420.0
Bcl-w:Bfl-1,5609.0,4190.0,753.0,599.0
Bcl-w:FECM04,3529.0,3748.0,1497.0,478.0
Bcl-w:Mcl1[151-321],7382.0,4801.0,1062.0,800.0
Bcl-w:XCDP07,966.0,763.0,7469.0,9197.0
Bcl-w:alphaBCL2,3995.0,3598.0,7176.0,8807.0
Bcl-w:alphaBCLB,2697.0,2684.0,692.0,286.0
Bcl-w:alphaBFL1,3265.0,3881.0,843.0,761.0
Bcl-w:alphaMCL1,3024.0,4063.0,500.0,945.0
Bcl-w-trunc:Bcl-xL,5040.0,5832.0,746.0,817.0
Bcl-w-trunc:Bfl-1,5249.0,4022.0,734.0,1165.0
Bcl-w-trunc:FECM04,2640.0,3916.0,3048.0,1161.0
Bcl-w-trunc:Mcl1[151-321],7661.0,4661.0,1021.0,823.0
Bcl-w-trunc:XCDP07,725.0,1004.0,3459.0,11053.0
Bcl-w-trunc:alphaBCL2,3144.0,3488.0,10533.0,1260.0
Bcl-w-trunc:alphaBCLB,2300.0,2200.0,817.0,246.0
Bcl-w-trunc:alphaBFL1,2945.0,3953.0,1361.0,514.0
Bcl-w-trunc:alphaMCL1,2499.0,3646.0,329.0,437.0
Bcl-xL:Bfl-1,3602.0,2403.0,851.0,592.0
Bcl-xL:FECM04,1801.0,1625.0,14271.0,10376.0
Bcl-xL:Mcl1[151-321],5251.0,2950.0,736.0,471.0
Bcl-xL:XCDP07,717.0,472.0,5708.0,3732.0
Bcl-xL:alphaBCL2,2349.0,2144.0,2818.0,8450.0
Bcl-xL:alphaBCLB,1909.0,1606.0,756.0,199.0
Bcl-xL:alphaBFL1,1634.0,1751.0,12544.0,10206.0
Bcl-xL:alphaMCL1,1900.0,2173.0,223.0,219.0
Bfl-1:FECM04,981.0,1472.0,12766.0,7177.0
Bfl-1:Mcl1[151-321],3185.0,2841.0,453.0,684.0
Bfl-1:XCDP07,450.0,1008.0,163.0,317.0
Bfl-1:alphaBCL2,1707.0,2377.0,669.0,421.0
Bfl-1:alphaBCLB,1273.0,1372.0,684.0,160.0
Bfl-1:alphaBFL1,928.0,1359.0,13955.0,6340.0
Bfl-1:alphaMCL1,1217.0,1867.0,2237.0,1779.0
FECM04:Mcl1[151-321],2982.0,2304.0,659.0,967.0
FECM04:XCDP07,488.0,756.0,51.0,216.0
FECM04:alphaBCL2,1775.0,1429.0,290.0,269.0
FECM04:alphaBCLB,1103.0,938.0,404.0,153.0
FECM04:alphaBFL1,1314.0,1358.0,117.0,251.0
FECM04:alphaMCL1,1191.0,1602.0,238.0,193.0
Mcl1[151-321]:XCDP07,619.0,1130.0,5191.0,12462.0
Mcl1[151-321]:alphaBCL2,2205.0,3843.0,317.0,590.0
Mcl1[151-321]:alphaBCLB,1493.0,2019.0,227.0,194.0
Mcl1[151-321]:alphaBFL1,1789.0,3134.0,811.0,429.0
Mcl1[151-321]:alphaMCL1,1457.0,2491.0,7195.0,12446.0
XCDP07:alphaBCL2,890.0,402.0,360.0,335.0
XCDP07:alphaBCLB,520.0,314.0,66.0,23.0
XCDP07:alphaBFL1,529.0,544.0,188.0,94.0
XCDP07:alphaMCL1,552.0,430.0,91.0,68.0
alphaBCL2:alphaBCLB,1299.0,1128.0,161.0,188.0
alphaBCL2:alphaBFL1,1375.0,1790.0,176.0,313.0
alphaBCL2:alphaMCL1,1333.0,1858.0,103.0,221.0
alphaBCLB:alphaBFL1,1001.0,1424.0,112.0,429.0
alphaBCLB:alphaMCL1,762.0,1238.0,87.0,230.0
alphaBFL1:alphaMCL1,1408.0,1394.0,136.0,167.0
2CDP06:2CDP06,5.0,5.0,1.0,2.0
BCDP01:BCDP01,42.0,42.0,37.0,50.0
BECM01:BECM01,40.0,40.0,7.0,10.0
Bcl-2:Bcl-2,992.0,992.0,204.0,275.0
Bcl-B:Bcl-B,26.0,26.0,3.0,4.0
Bcl-w:Bcl-w,857.0,857.0,174.0,234.0
Bcl-w-trunc:Bcl-w-trunc,5569.0,5569.0,785.0,1059.0
Bcl-xL:Bcl-xL,754.0,754.0,379.0,511.0
Bfl-1:Bfl-1,438.0,438.0,153.0,207.0
FECM04:FECM04,20.0,20.0,5.0,6.0
Mcl1[151-321]:Mcl1[151-321],866.0,866.0,210.0,283.0
XCDP07:XCDP07,76.0,76.0,39.0,52.0
alphaBCL2:alphaBCL2,9.0,9.0,5.0,6.0
alphaBCLB:alphaBCLB,74.0,74.0,8.0,11.0
alphaBFL1:alphaBFL1,97.0,97.0,17.0,23.0
alphaMCL1:alphaMCL1,3.0,3.0,1.0,2.0
