"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_80_swap:B_HT_DHD_31_swap",483,458,271,342,385.834054908871,-0.00275654626657561,0.0865949455964484,0.858305533732918,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_32_swap",1475,613,1130,645,935.053420677335,0.0162823275684285,0.114573386632879,0.380353618524102,0.970361002062399
"A_HT_DHD_80_swap:B_HT_DHD_33_swap",1585,604,851,347,776.382491548521,-0.0115573731993465,0.0994030175396098,0.481207412916293,0.98502616326099
"A_HT_DHD_80_swap:B_HT_DHD_34_swap",2558,1252,1776,1446,1731.15501006777,0.0160432163735871,0.11444375640281,0.388149871853615,0.971589329238905
"A_HT_DHD_80_swap:B_HT_DHD_35_swap",1696,2207,1206,1507,1668.28638731934,0.000661027333166895,0.073088373107598,0.958894289266891,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_36_swap",522,2162,303,1295,1131.48037776318,-0.00749984801668939,0.0862584120565241,0.606735316373653,0.9913679279935
"A_HT_DHD_80_swap:B_HT_DHD_37_swap",2353,1928,2980,1479,2180.14203203899,0.0286723643711125,0.149747877770136,0.229241973350028,0.892125933480168
"A_HT_DHD_80_swap:B_HT_DHD_38_swap",787,783,293,536,590.849306824697,-0.0200247604710481,0.132538001677645,0.356646939176231,0.966017217553322
"A_HT_DHD_80_swap:B_HT_DHD_39_swap",1250,1404,1023,940,1153.44623275576,0.00345200268696974,0.0776928053677023,0.798556697185823,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_3_swap",4203,842,8053,526,3268.25341049645,0.046492923007183,0.208024735753888,0.178892961254033,0.836712496207488
"A_HT_DHD_80_swap:B_HT_DHD_40_swap",594,202,339,138,293.288162343708,-0.00468767167676681,0.092505605714773,0.77566890112211,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_41_swap",894,337,488,279,468.035869774439,-0.00105912016092127,0.0849628133624721,0.944515616484081,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_42_swap",644,306,378,133,335.362819721949,-0.0198439331363889,0.132643376597187,0.362622579580887,0.967488156249213
"A_HT_DHD_80_swap:B_HT_DHD_43_swap",1344,647,1010,306,769.869886675147,-0.00686465033913361,0.0896577968955676,0.656257171229671,0.991497432145353
"A_HT_DHD_80_swap:B_HT_DHD_44_swap",641,258,367,181,337.313708452249,-0.00388146440216174,0.0891707768352799,0.806569176456889,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_45_swap",718,590,477,403,535.202896878602,-0.000866503033225168,0.0796917441504215,0.951130429085736,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_46_swap",3823,1269,2014,750,1788.26897046758,-0.0112082158380602,0.0952801456161896,0.472868364968902,0.983150897875448
"A_HT_DHD_80_swap:B_HT_DHD_47_swap",75,990,47,658,486.460347998733,-0.00274051160249868,0.0858501777516174,0.857706982874174,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_48_swap",269,466,169,293,304.653509077533,-0.00423377677473036,0.0902482878345609,0.791723752728199,0.997989346519148
"A_HT_DHD_80_swap:B_HT_DHD_49_swap",459,104,303,117,228.806463203263,0.0124469398410941,0.119391342832026,0.549034615733227,0.9913679279935
"A_HT_DHD_80_swap:B_HT_DHD_4_swap",1997,226,991,97,713.399717675837,-0.0343567769931842,0.166760758646503,0.199334894863419,0.858573664718991
"A_HT_DHD_80_swap:B_HT_DHD_50_swap",582,1205,268,1322,918.252022505663,0.00181911996810047,0.0904257097454818,0.911310876180018,0.997989346519148
