"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"Jerala_P3:Jerala_P5",2565,3212,192,230,792.851876950627,-0.612908222612615,0.111619553826196,2.04500626071748e-08,1.32925406946636e-07
"Jerala_P3:Jerala_P6",1728,2999,110,230,645.594161365692,-0.654774494595771,0.119203513066245,1.82465899999437e-08,1.29384910908691e-07
"Jerala_P3:Jerala_P7",2176,1745,141,135,529.470552536728,-0.651502239394715,0.126349187499146,1.16290502088299e-07,6.47904225920524e-07
"Jerala_P3:Jerala_P8",1716,2486,120,189,578.485989755524,-0.610434178436569,0.116007983175303,7.30590869830939e-08,4.38354521898563e-07
"Jerala_P3:Jerala_P9",2965,4845,175,308,1008.72173936644,-0.840188989832239,0.136051268973188,1.71604510927717e-10,1.91216455033742e-09
"Jerala_P10:Jerala_P3",3781,6396,256,1021,1788.73644646257,-0.0573979375699632,0.419130621271467,0.838034006201777,0.860087532680771
"Jerala_P11:Jerala_P3",1641,2653,95,291,642.722262019974,-0.321550374254071,0.339173793017075,0.233241188687536,0.308352757925895
"Jerala_P12:Jerala_P3",1691,3173,116,284,701.232461384527,-0.48599046029144,0.129578471172641,0.00011418250524846,0.000337419015682662
"Jerala_P4:Jerala_P5",4121,2329,341,191,927.149798790854,-0.441989609350036,0.118976185023398,0.000142311572503509,0.000396439380545489
"Jerala_P4:Jerala_P6",4917,1449,347,119,869.786853655621,-0.564745152718461,0.126295455100886,4.34551201802226e-06,1.54068153366244e-05
"Jerala_P4:Jerala_P7",3106,1048,236,80,576.57770090513,-0.546740329527889,0.119245423951043,2.64875276868332e-06,9.83822456939518e-06
"Jerala_P4:Jerala_P8",2262,2153,193,171,635.735778789094,-0.446190443451217,0.112391094469434,5.01942585980107e-05,0.000163131340443535
"Jerala_P4:Jerala_P9",4152,1896,360,102,841.851272930518,-0.595957713994483,0.229884160636877,0.00434589595106696,0.00869179190213392
"Jerala_P10:Jerala_P4",4647,1905,966,160,1371.7473838972,0.114496829642391,0.391635830443599,0.683597178530287,0.739118333302672
"Jerala_P11:Jerala_P4",2266,1747,1524,262,1647.75053086183,0.553463268363774,0.554415273020665,0.0633641882171565,0.0988481336187641
"Jerala_P12:Jerala_P4",3052,1707,268,113,675.680954095635,-0.512475871827017,0.152276461028476,0.0004629515801068,0.00116484591123647
"Jerala_P5:Jerala_P6",1203,1663,21659,3625,18831.9529070408,5.60100222846655,1.10035938376988,1.9092806377051e-07,8.76022880829397e-07
"Jerala_P5:Jerala_P7",3083,3027,347,221,927.270932949809,-0.279455734741079,0.202171935475298,0.137735180615614,0.198950816444776
"Jerala_P5:Jerala_P8",2649,3406,196,243,828.660975928948,-0.622883173233913,0.112865023125411,1.70642983095297e-08,1.29384910908691e-07
"Jerala_P5:Jerala_P9",2917,7351,257,450,1381.40767002516,-0.424603997521051,0.324599987322802,0.108034508011441,0.162051762017162
"Jerala_P10:Jerala_P5",2038,5595,135,7314,6094.18152053964,0.237640331403223,0.658703762569915,0.343962742328746,0.4258586333594
"Jerala_P11:Jerala_P5",2945,2224,871,258,1260.56332094705,0.400460626686043,0.376601133493845,0.153290540364681,0.217393857244456
"Jerala_P12:Jerala_P5",3141,3629,283,255,960.843671870091,-0.470216902984676,0.164400714182171,0.00273777449850466,0.00577152461846929
"Jerala_P6:Jerala_P7",3166,2176,244,157,739.345462836396,-0.578696470892904,0.111886402289985,1.27356546089081e-07,6.58404770864989e-07
"Jerala_P6:Jerala_P8",2849,2744,193,259,798.519286847952,-0.467700520555006,0.148176944097164,0.00105163795863664,0.00241258119922523
"Jerala_P6:Jerala_P9",1546,3432,2437,196,2354.87917228192,0.271095345157315,0.6418174960184,0.291552085668081,0.372804306264103
"Jerala_P10:Jerala_P6",2524,5601,159,2544,2661.23082655236,0.147977453792327,0.514377791385401,0.565812416995388,0.631901807562457
"Jerala_P11:Jerala_P6",2376,2725,196,259,760.201186252058,-0.343725920637228,0.110573375175611,0.00151137080379421,0.0033681977913128
"Jerala_P12:Jerala_P6",1919,3169,140,220,690.472896519617,-0.655336567564471,0.114032633050365,4.20951062603778e-09,4.05253366118534e-08
"Jerala_P7:Jerala_P8",2019,2071,3266,29996,24698.7910490443,5.26417743367513,1.01985832276219,1.35057388895382e-07,6.58404770864989e-07
"Jerala_P7:Jerala_P9",2028,2664,141,2462,2298.27518838394,0.264152496125146,0.577674812078917,0.308509497720401,0.388124851970827
"Jerala_P10:Jerala_P7",1334,5186,124,418,946.40592490808,-0.385098192686829,0.144745783371128,0.00584393405011315,0.0113956713977206
"Jerala_P11:Jerala_P7",2102,1566,1348,478,1647.4879179349,1.22555679181113,0.65586447265219,0.000779041805834067,0.00184137154106234
"Jerala_P12:Jerala_P7",2541,3227,201,461,967.837708677832,-0.0737390799837954,0.227939808738158,0.72280317713185,0.761873619138977
"Jerala_P8:Jerala_P9",3133,4258,260,906,1473.0213700507,0.111601964820215,0.401618423063916,0.691738952962757,0.739118333302672
"Jerala_P10:Jerala_P8",1600,3338,1096,280,1425.98682267222,0.330767429054209,0.520655667125582,0.228545377834101,0.307354128811378
"Jerala_P11:Jerala_P8",2190,2400,176,273,712.885449982331,-0.224428034092801,0.147330797699057,0.114088608546435,0.167903989936263
"Jerala_P12:Jerala_P8",3965,3097,370,217,1019.76699817996,-0.433490709598746,0.184316213170371,0.0126232791472213,0.0228980412437967
"Jerala_P10:Jerala_P9",1339,1561,69496,59826,95170.8076333439,8.60701670190253,0.181257080382941,0,0
"Jerala_P11:Jerala_P9",2204,2218,137,278,673.573453973085,-0.214855045954418,0.358198675319008,0.435307730758123,0.514454590895963
"Jerala_P12:Jerala_P9",3540,2249,219,144,748.390021038164,-0.821019592222426,0.111343462828084,4.79745836007715e-14,6.23669586810029e-13
"Jerala_P10:Jerala_P11",2959,1520,2000,2162,3426.40814031891,2.78640596011089,0.985531728121704,3.29722790151634e-05,0.000111819033181858
"Jerala_P10:Jerala_P12",7001,3112,604,496,1647.22119785701,0.0228702986995643,0.384615025138325,0.934918581639872,0.947060381401429
"Jerala_P11:Jerala_P12",1073,1503,8068,35130,31864.1534624038,6.79005197003359,0.649493877974931,7.62671805868362e-26,1.18976801715464e-24
"Jerala_P1:Jerala_P1",14,14,8,10,15.544341344785,0.526234716921381,0.96621216607643,0.103556052469362,0.158379844953143
"Jerala_P2:Jerala_P2",48,48,9,12,23.4225659659817,0.142660990582621,0.627180649311997,0.547065226064601,0.631901807562457
"Jerala_P3:Jerala_P3",1540,1540,135,176,485.364054456071,-0.167502677183253,0.138644287963289,0.212119130600172,0.290268283979182
"Jerala_P4:Jerala_P4",9,9,3,4,6.63841001183251,0.390028426308862,0.700783433064484,0.161603735841653,0.225090917779446
"Jerala_P5:Jerala_P5",1320,1320,174,227,514.647105645651,0.385193853195944,0.135345332772609,0.00333423315533065,0.00684395226620501
"Jerala_P6:Jerala_P6",23,23,6,7,13.3800119273069,0.217289433387078,0.656816216726745,0.380369024758984,0.463574748925011
"Jerala_P7:Jerala_P7",1564,1564,123,160,468.831374210125,-0.314896239776227,0.141464325691864,0.021319322989677,0.0369534931821068
"Jerala_P8:Jerala_P8",3,3,0,0,0.501047990069169,-0.135017620761139,0.626965441728741,0.567091365761179,0.631901807562457
"Jerala_P9:Jerala_P9",7,7,13,17,23.1779687972675,2.08440269351609,2.0758917564641,0.0077538192782239,0.0147511683829625
"Jerala_P10:Jerala_P10",8,8,7,9,13.0744527107072,0.891829251423548,1.31808547217818,0.0388010138692475,0.0630516475375272
"Jerala_P11:Jerala_P11",75,75,197,257,345.594637366199,4.71856579953295,0.209810023806812,3.92391467638362e-112,7.65163361894805e-111
"Jerala_P12:Jerala_P12",3174,3174,301,392,1038.51617759136,-0.0637708468931027,0.166972898997329,0.68880589854534,0.739118333302672
