PPI,trp1,his1
DBD:BW3_B:AD:Jerala_P11,1272.0,224.0
DBD:BW3_B:AD:Jerala_P12,1236.0,92.0
DBD:BW5_A:AD:BW5_B,1023.0,16382.0
DBD:BW5_A:AD:BW8_A,2198.0,233.0
DBD:BW5_A:AD:BW8_B,2312.0,422.0
DBD:BW5_A:AD:BW10_A,1934.0,184.0
DBD:BW5_A:AD:BW10_B,1509.0,482.0
DBD:BW5_A:AD:IL8_A,2057.0,611.0
DBD:BW5_A:AD:IL8_B,1680.0,302.0
DBD:BW5_A:AD:IL9_A,1737.0,644.0
DBD:BW5_A:AD:IL9_B,3037.0,335.0
DBD:BW5_A:AD:IL14_A,1182.0,355.0
DBD:BW5_A:AD:IL14_B,1693.0,312.0
DBD:BW5_A:AD:IL19_A,3638.0,458.0
DBD:BW5_A:AD:IL19_B,2719.0,735.0
DBD:BW5_A:AD:mALb8_A,1412.0,279.0
DBD:BW5_A:AD:mALb8_B,2185.0,245.0
DBD:BW5_A:AD:mALb8_cutT1_A,1309.0,686.0
DBD:BW5_A:AD:mALb8_cutT1_B,2284.0,231.0
DBD:BW5_A:AD:mALb8_cutT2_A,2221.0,1163.0
DBD:BW5_A:AD:mALb8_cutT2_B,361.0,19.0
DBD:BW5_A:AD:MCL1,3707.0,1700.0
DBD:BW5_A:AD:PUMA_M144A,2680.0,163.0
DBD:BW5_A:AD:PUMA_M144A_L141A,2845.0,207.0
DBD:BW5_A:AD:PUMA_M144A_L148A,1598.0,54.0
DBD:BW5_A:AD:Jerala_P1,846.0,267.0
DBD:BW5_A:AD:Jerala_P2,1145.0,76.0
DBD:BW5_A:AD:Jerala_P3,1200.0,107.0
DBD:BW5_A:AD:Jerala_P4,1026.0,164.0
DBD:BW5_A:AD:Jerala_P5,1051.0,90.0
DBD:BW5_A:AD:Jerala_P6,1178.0,85.0
DBD:BW5_A:AD:Jerala_P7,1065.0,830.0
DBD:BW5_A:AD:Jerala_P8,1495.0,113.0
DBD:BW5_A:AD:Jerala_P9,753.0,40.0
DBD:BW5_A:AD:Jerala_P10,776.0,49.0
DBD:BW5_A:AD:Jerala_P11,1079.0,131.0
DBD:BW5_A:AD:Jerala_P12,766.0,38.0
DBD:BW5_B:AD:BW8_A,1619.0,171.0
DBD:BW5_B:AD:BW8_B,1513.0,252.0
DBD:BW5_B:AD:BW10_A,1563.0,265.0
DBD:BW5_B:AD:BW10_B,1053.0,272.0
DBD:BW5_B:AD:IL8_A,1821.0,896.0
DBD:BW5_B:AD:IL8_B,1914.0,768.0
DBD:BW5_B:AD:IL9_A,1525.0,774.0
DBD:BW5_B:AD:IL9_B,2579.0,348.0
DBD:BW5_B:AD:IL14_A,998.0,425.0
DBD:BW5_B:AD:IL14_B,1659.0,303.0
DBD:BW5_B:AD:IL19_A,2290.0,301.0
DBD:BW5_B:AD:IL19_B,1905.0,587.0
DBD:BW5_B:AD:mALb8_A,1095.0,151.0
DBD:BW5_B:AD:mALb8_B,1748.0,169.0
DBD:BW5_B:AD:mALb8_cutT1_A,1122.0,517.0
DBD:BW5_B:AD:mALb8_cutT1_B,1554.0,123.0
DBD:BW5_B:AD:mALb8_cutT2_A,1453.0,74.0
DBD:BW5_B:AD:mALb8_cutT2_B,393.0,11.0
DBD:BW5_B:AD:MCL1,2835.0,615.0
DBD:BW5_B:AD:PUMA_M144A,1811.0,2401.0
DBD:BW5_B:AD:PUMA_M144A_L141A,1929.0,85.0
DBD:BW5_B:AD:PUMA_M144A_L148A,2045.0,137.0
DBD:BW5_B:AD:Jerala_P1,861.0,234.0
DBD:BW5_B:AD:Jerala_P2,1156.0,349.0
DBD:BW5_B:AD:Jerala_P3,929.0,38.0
DBD:BW5_B:AD:Jerala_P4,692.0,45.0
DBD:BW5_B:AD:Jerala_P5,1196.0,58.0
DBD:BW5_B:AD:Jerala_P6,866.0,342.0
DBD:BW5_B:AD:Jerala_P7,906.0,425.0
DBD:BW5_B:AD:Jerala_P8,846.0,136.0
DBD:BW5_B:AD:Jerala_P9,666.0,61.0
DBD:BW5_B:AD:Jerala_P10,852.0,81.0
DBD:BW5_B:AD:Jerala_P11,822.0,407.0
DBD:BW5_B:AD:Jerala_P12,773.0,49.0
DBD:BW8_A:AD:BW8_B,725.0,85.0
DBD:BW8_A:AD:BW10_A,394.0,149.0
DBD:BW8_A:AD:BW10_B,352.0,42.0
DBD:BW8_A:AD:IL8_A,689.0,142.0
DBD:BW8_A:AD:IL8_B,137.0,18.0
DBD:BW8_A:AD:IL9_A,356.0,47.0
DBD:BW8_A:AD:IL9_B,821.0,71.0
DBD:BW8_A:AD:IL14_A,479.0,119.0
DBD:BW8_A:AD:IL14_B,812.0,155.0
DBD:BW8_A:AD:IL19_A,738.0,79.0
DBD:BW8_A:AD:IL19_B,669.0,74.0
DBD:BW8_A:AD:mALb8_A,488.0,89.0
DBD:BW8_A:AD:mALb8_B,629.0,221.0
DBD:BW8_A:AD:mALb8_cutT1_A,354.0,24.0
DBD:BW8_A:AD:mALb8_cutT1_B,553.0,54.0
DBD:BW8_A:AD:mALb8_cutT2_A,468.0,33.0
DBD:BW8_A:AD:mALb8_cutT2_B,175.0,8.0
DBD:BW8_A:AD:MCL1,1073.0,324.0
DBD:BW8_A:AD:PUMA_M144A,645.0,34.0
DBD:BW8_A:AD:PUMA_M144A_L141A,609.0,40.0
DBD:BW8_A:AD:PUMA_M144A_L148A,194.0,7.0
DBD:BW8_A:AD:Jerala_P1,393.0,17.0
DBD:BW8_A:AD:Jerala_P2,389.0,15.0
DBD:BW8_A:AD:Jerala_P3,296.0,282.0
DBD:BW8_A:AD:Jerala_P4,193.0,15.0
DBD:BW8_A:AD:Jerala_P5,261.0,10.0
DBD:BW8_A:AD:Jerala_P6,282.0,20.0
DBD:BW8_A:AD:Jerala_P7,315.0,18.0
DBD:BW8_A:AD:Jerala_P8,251.0,18.0
DBD:BW8_A:AD:Jerala_P9,248.0,15.0
DBD:BW8_A:AD:Jerala_P10,382.0,39.0
DBD:BW8_A:AD:Jerala_P11,371.0,21.0
DBD:BW8_A:AD:Jerala_P12,198.0,10.0
DBD:BW8_B:AD:BW10_A,1369.0,132.0
DBD:BW8_B:AD:BW10_B,1069.0,177.0
DBD:BW8_B:AD:IL8_A,1848.0,518.0
DBD:BW8_B:AD:IL8_B,2061.0,422.0
DBD:BW8_B:AD:IL9_A,1482.0,433.0
DBD:BW8_B:AD:IL9_B,2343.0,357.0
DBD:BW8_B:AD:IL14_A,869.0,4848.0
DBD:BW8_B:AD:IL14_B,1322.0,428.0
DBD:BW8_B:AD:IL19_A,2145.0,294.0
DBD:BW8_B:AD:IL19_B,1815.0,294.0
DBD:BW8_B:AD:mALb8_A,1211.0,151.0
DBD:BW8_B:AD:mALb8_B,1881.0,180.0
DBD:BW8_B:AD:mALb8_cutT1_A,942.0,233.0
DBD:BW8_B:AD:mALb8_cutT1_B,1569.0,205.0
DBD:BW8_B:AD:mALb8_cutT2_A,1847.0,132.0
DBD:BW8_B:AD:mALb8_cutT2_B,261.0,7.0
DBD:BW8_B:AD:MCL1,2319.0,244.0
DBD:BW8_B:AD:PUMA_M144A,1570.0,280.0
DBD:BW8_B:AD:PUMA_M144A_L141A,1550.0,88.0
DBD:BW8_B:AD:PUMA_M144A_L148A,1837.0,94.0
DBD:BW8_B:AD:Jerala_P1,719.0,24.0
DBD:BW8_B:AD:Jerala_P2,838.0,43.0
DBD:BW8_B:AD:Jerala_P3,729.0,17.0
DBD:BW8_B:AD:Jerala_P4,595.0,54.0
DBD:BW8_B:AD:Jerala_P5,1084.0,73.0
DBD:BW8_B:AD:Jerala_P6,835.0,27.0
DBD:BW8_B:AD:Jerala_P7,746.0,61.0
DBD:BW8_B:AD:Jerala_P8,828.0,26.0
DBD:BW8_B:AD:Jerala_P9,561.0,53.0
DBD:BW8_B:AD:Jerala_P10,586.0,30.0
DBD:BW8_B:AD:Jerala_P11,830.0,44.0
DBD:BW8_B:AD:Jerala_P12,829.0,168.0
DBD:BW10_A:AD:BW10_B,666.0,102.0
DBD:BW10_A:AD:IL8_A,994.0,143.0
DBD:BW10_A:AD:IL8_B,1384.0,189.0
DBD:BW10_A:AD:IL9_A,884.0,139.0
DBD:BW10_A:AD:IL9_B,1687.0,330.0
DBD:BW10_A:AD:IL14_A,482.0,186.0
DBD:BW10_A:AD:IL14_B,839.0,181.0
DBD:BW10_A:AD:IL19_A,1406.0,137.0
DBD:BW10_A:AD:IL19_B,1118.0,104.0
DBD:BW10_A:AD:mALb8_A,750.0,388.0
DBD:BW10_A:AD:mALb8_B,1255.0,129.0
DBD:BW10_A:AD:mALb8_cutT1_A,729.0,406.0
DBD:BW10_A:AD:mALb8_cutT1_B,941.0,2850.0
DBD:BW10_A:AD:mALb8_cutT2_A,1109.0,87.0
DBD:BW10_A:AD:mALb8_cutT2_B,211.0,6.0
DBD:BW10_A:AD:MCL1,1916.0,227.0
DBD:BW10_A:AD:PUMA_M144A,1329.0,51.0
DBD:BW10_A:AD:PUMA_M144A_L141A,1523.0,114.0
DBD:BW10_A:AD:PUMA_M144A_L148A,1021.0,52.0
DBD:BW10_A:AD:Jerala_P1,631.0,38.0
DBD:BW10_A:AD:Jerala_P2,762.0,40.0
DBD:BW10_A:AD:Jerala_P3,786.0,29.0
DBD:BW10_A:AD:Jerala_P4,609.0,27.0
DBD:BW10_A:AD:Jerala_P5,542.0,29.0
DBD:BW10_A:AD:Jerala_P6,681.0,35.0
DBD:BW10_A:AD:Jerala_P7,572.0,24.0
DBD:BW10_A:AD:Jerala_P8,597.0,28.0
DBD:BW10_A:AD:Jerala_P9,575.0,28.0
DBD:BW10_A:AD:Jerala_P10,493.0,24.0
DBD:BW10_A:AD:Jerala_P11,570.0,353.0
DBD:BW10_A:AD:Jerala_P12,591.0,29.0
DBD:BW10_B:AD:IL8_A,1248.0,256.0
DBD:BW10_B:AD:IL8_B,533.0,83.0
DBD:BW10_B:AD:IL9_A,709.0,129.0
DBD:BW10_B:AD:IL9_B,1563.0,170.0
DBD:BW10_B:AD:IL14_A,711.0,240.0
DBD:BW10_B:AD:IL14_B,897.0,165.0
DBD:BW10_B:AD:IL19_A,1336.0,143.0
DBD:BW10_B:AD:IL19_B,1227.0,195.0
DBD:BW10_B:AD:mALb8_A,626.0,95.0
DBD:BW10_B:AD:mALb8_B,1014.0,102.0
DBD:BW10_B:AD:mALb8_cutT1_A,727.0,72.0
DBD:BW10_B:AD:mALb8_cutT1_B,743.0,89.0
DBD:BW10_B:AD:mALb8_cutT2_A,960.0,54.0
DBD:BW10_B:AD:mALb8_cutT2_B,190.0,9.0
DBD:BW10_B:AD:MCL1,1477.0,184.0
DBD:BW10_B:AD:PUMA_M144A,1068.0,63.0
DBD:BW10_B:AD:PUMA_M144A_L141A,1446.0,140.0
DBD:BW10_B:AD:PUMA_M144A_L148A,674.0,33.0
DBD:BW10_B:AD:Jerala_P1,655.0,38.0
DBD:BW10_B:AD:Jerala_P2,785.0,56.0
DBD:BW10_B:AD:Jerala_P3,761.0,61.0
DBD:BW10_B:AD:Jerala_P4,562.0,49.0
DBD:BW10_B:AD:Jerala_P5,416.0,59.0
DBD:BW10_B:AD:Jerala_P6,510.0,60.0
DBD:BW10_B:AD:Jerala_P7,486.0,33.0
DBD:BW10_B:AD:Jerala_P8,642.0,34.0
DBD:BW10_B:AD:Jerala_P9,504.0,173.0
DBD:BW10_B:AD:Jerala_P10,412.0,11.0
DBD:BW10_B:AD:Jerala_P11,553.0,61.0
DBD:BW10_B:AD:Jerala_P12,570.0,47.0
DBD:IL8_A:AD:IL8_B,1745.0,20020.0
DBD:IL8_A:AD:IL9_A,1269.0,276.0
DBD:IL8_A:AD:IL9_B,2694.0,270.0
DBD:IL8_A:AD:IL14_A,944.0,371.0
DBD:IL8_A:AD:IL14_B,1730.0,843.0
DBD:IL8_A:AD:IL19_A,2246.0,246.0
DBD:IL8_A:AD:IL19_B,2013.0,860.0
DBD:IL8_A:AD:mALb8_A,1221.0,262.0
DBD:IL8_A:AD:mALb8_B,2022.0,305.0
DBD:IL8_A:AD:mALb8_cutT1_A,1051.0,249.0
DBD:IL8_A:AD:mALb8_cutT1_B,1508.0,456.0
DBD:IL8_A:AD:mALb8_cutT2_A,1569.0,67.0
DBD:IL8_A:AD:mALb8_cutT2_B,359.0,13.0
DBD:IL8_A:AD:MCL1,2746.0,309.0
DBD:IL8_A:AD:PUMA_M144A,1929.0,132.0
DBD:IL8_A:AD:PUMA_M144A_L141A,1847.0,89.0
DBD:IL8_A:AD:PUMA_M144A_L148A,1800.0,68.0
DBD:IL8_A:AD:Jerala_P1,685.0,28.0
DBD:IL8_A:AD:Jerala_P2,1204.0,61.0
DBD:IL8_A:AD:Jerala_P3,703.0,56.0
DBD:IL8_A:AD:Jerala_P4,1021.0,57.0
DBD:IL8_A:AD:Jerala_P5,1116.0,51.0
DBD:IL8_A:AD:Jerala_P6,1115.0,939.0
DBD:IL8_A:AD:Jerala_P7,930.0,130.0
DBD:IL8_A:AD:Jerala_P8,1250.0,73.0
DBD:IL8_A:AD:Jerala_P9,941.0,56.0
DBD:IL8_A:AD:Jerala_P10,895.0,201.0
DBD:IL8_A:AD:Jerala_P11,1057.0,165.0
DBD:IL8_A:AD:Jerala_P12,724.0,28.0
DBD:IL8_B:AD:IL9_A,2551.0,651.0
DBD:IL8_B:AD:IL9_B,4261.0,590.0
DBD:IL8_B:AD:IL14_A,1591.0,548.0
DBD:IL8_B:AD:IL14_B,2487.0,606.0
DBD:IL8_B:AD:IL19_A,3877.0,580.0
DBD:IL8_B:AD:IL19_B,2909.0,423.0
DBD:IL8_B:AD:mALb8_A,1776.0,233.0
DBD:IL8_B:AD:mALb8_B,2509.0,440.0
DBD:IL8_B:AD:mALb8_cutT1_A,1639.0,524.0
DBD:IL8_B:AD:mALb8_cutT1_B,2896.0,405.0
DBD:IL8_B:AD:mALb8_cutT2_A,2566.0,177.0
DBD:IL8_B:AD:mALb8_cutT2_B,531.0,28.0
DBD:IL8_B:AD:MCL1,4290.0,501.0
DBD:IL8_B:AD:PUMA_M144A,3291.0,841.0
DBD:IL8_B:AD:PUMA_M144A_L141A,3134.0,409.0
DBD:IL8_B:AD:PUMA_M144A_L148A,2861.0,203.0
DBD:IL8_B:AD:Jerala_P1,1232.0,65.0
DBD:IL8_B:AD:Jerala_P2,1409.0,536.0
DBD:IL8_B:AD:Jerala_P3,1462.0,127.0
DBD:IL8_B:AD:Jerala_P4,1190.0,123.0
DBD:IL8_B:AD:Jerala_P5,1407.0,107.0
DBD:IL8_B:AD:Jerala_P6,1291.0,76.0
DBD:IL8_B:AD:Jerala_P7,1355.0,71.0
DBD:IL8_B:AD:Jerala_P8,1496.0,178.0
DBD:IL8_B:AD:Jerala_P9,1184.0,67.0
DBD:IL8_B:AD:Jerala_P10,1294.0,68.0
DBD:IL8_B:AD:Jerala_P11,1330.0,456.0
DBD:IL8_B:AD:Jerala_P12,1026.0,65.0
DBD:IL9_A:AD:IL9_B,1612.0,47801.0
DBD:IL9_A:AD:IL14_A,776.0,343.0
DBD:IL9_A:AD:IL14_B,1275.0,211.0
DBD:IL9_A:AD:IL19_A,2009.0,296.0
DBD:IL9_A:AD:IL19_B,1607.0,535.0
DBD:IL9_A:AD:mALb8_A,898.0,152.0
DBD:IL9_A:AD:mALb8_B,1431.0,149.0
DBD:IL9_A:AD:mALb8_cutT1_A,960.0,145.0
DBD:IL9_A:AD:mALb8_cutT1_B,1400.0,183.0
DBD:IL9_A:AD:mALb8_cutT2_A,1393.0,105.0
DBD:IL9_A:AD:mALb8_cutT2_B,285.0,63.0
DBD:IL9_A:AD:MCL1,2212.0,239.0
DBD:IL9_A:AD:PUMA_M144A,1838.0,218.0
DBD:IL9_A:AD:PUMA_M144A_L141A,1844.0,116.0
DBD:IL9_A:AD:PUMA_M144A_L148A,1347.0,126.0
DBD:IL9_A:AD:Jerala_P1,473.0,102.0
DBD:IL9_A:AD:Jerala_P2,816.0,38.0
DBD:IL9_A:AD:Jerala_P3,806.0,58.0
DBD:IL9_A:AD:Jerala_P4,766.0,44.0
DBD:IL9_A:AD:Jerala_P5,1012.0,56.0
DBD:IL9_A:AD:Jerala_P6,738.0,56.0
DBD:IL9_A:AD:Jerala_P7,821.0,145.0
DBD:IL9_A:AD:Jerala_P8,750.0,38.0
DBD:IL9_A:AD:Jerala_P9,580.0,45.0
DBD:IL9_A:AD:Jerala_P10,687.0,45.0
DBD:IL9_A:AD:Jerala_P11,786.0,50.0
DBD:IL9_A:AD:Jerala_P12,485.0,33.0
DBD:IL9_B:AD:IL14_A,1272.0,466.0
DBD:IL9_B:AD:IL14_B,2000.0,804.0
DBD:IL9_B:AD:IL19_A,3506.0,638.0
DBD:IL9_B:AD:IL19_B,2544.0,308.0
DBD:IL9_B:AD:mALb8_A,1562.0,535.0
DBD:IL9_B:AD:mALb8_B,2417.0,323.0
DBD:IL9_B:AD:mALb8_cutT1_A,1371.0,172.0
DBD:IL9_B:AD:mALb8_cutT1_B,1878.0,355.0
DBD:IL9_B:AD:mALb8_cutT2_A,2326.0,501.0
DBD:IL9_B:AD:mALb8_cutT2_B,370.0,28.0
DBD:IL9_B:AD:MCL1,3692.0,507.0
DBD:IL9_B:AD:PUMA_M144A,2446.0,350.0
DBD:IL9_B:AD:PUMA_M144A_L141A,3163.0,174.0
DBD:IL9_B:AD:PUMA_M144A_L148A,2313.0,198.0
DBD:IL9_B:AD:Jerala_P1,798.0,95.0
DBD:IL9_B:AD:Jerala_P2,1385.0,58.0
DBD:IL9_B:AD:Jerala_P3,1141.0,79.0
DBD:IL9_B:AD:Jerala_P4,1319.0,85.0
DBD:IL9_B:AD:Jerala_P5,1242.0,61.0
DBD:IL9_B:AD:Jerala_P6,1020.0,44.0
DBD:IL9_B:AD:Jerala_P7,1332.0,74.0
DBD:IL9_B:AD:Jerala_P8,1417.0,774.0
DBD:IL9_B:AD:Jerala_P9,768.0,57.0
DBD:IL9_B:AD:Jerala_P10,1101.0,63.0
DBD:IL9_B:AD:Jerala_P11,1469.0,67.0
DBD:IL9_B:AD:Jerala_P12,1005.0,137.0
DBD:IL14_A:AD:IL14_B,954.0,26348.0
DBD:IL14_A:AD:IL19_A,2085.0,1309.0
DBD:IL14_A:AD:IL19_B,2034.0,1036.0
DBD:IL14_A:AD:mALb8_A,1130.0,457.0
DBD:IL14_A:AD:mALb8_B,1383.0,908.0
DBD:IL14_A:AD:mALb8_cutT1_A,1062.0,555.0
DBD:IL14_A:AD:mALb8_cutT1_B,432.0,425.0
DBD:IL14_A:AD:mALb8_cutT2_A,941.0,514.0
DBD:IL14_A:AD:mALb8_cutT2_B,1025.0,697.0
DBD:IL14_A:AD:MCL1,1323.0,2146.0
DBD:IL14_A:AD:PUMA_M144A,849.0,206.0
DBD:IL14_A:AD:PUMA_M144A_L141A,730.0,587.0
DBD:IL14_A:AD:PUMA_M144A_L148A,757.0,291.0
DBD:IL14_A:AD:Jerala_P1,343.0,160.0
DBD:IL14_A:AD:Jerala_P2,414.0,275.0
DBD:IL14_A:AD:Jerala_P3,260.0,93.0
DBD:IL14_A:AD:Jerala_P4,334.0,178.0
DBD:IL14_A:AD:Jerala_P5,343.0,212.0
DBD:IL14_A:AD:Jerala_P6,212.0,86.0
DBD:IL14_A:AD:Jerala_P7,260.0,115.0
DBD:IL14_A:AD:Jerala_P8,366.0,218.0
DBD:IL14_A:AD:Jerala_P9,207.0,113.0
DBD:IL14_A:AD:Jerala_P10,422.0,242.0
DBD:IL14_A:AD:Jerala_P11,213.0,271.0
DBD:IL14_A:AD:Jerala_P12,277.0,115.0
DBD:IL14_B:AD:IL19_A,1598.0,212.0
DBD:IL14_B:AD:IL19_B,1575.0,251.0
DBD:IL14_B:AD:mALb8_A,1211.0,134.0
DBD:IL14_B:AD:mALb8_B,1777.0,267.0
DBD:IL14_B:AD:mALb8_cutT1_A,1150.0,289.0
DBD:IL14_B:AD:mALb8_cutT1_B,1305.0,366.0
DBD:IL14_B:AD:mALb8_cutT2_A,1698.0,89.0
DBD:IL14_B:AD:mALb8_cutT2_B,358.0,14.0
DBD:IL14_B:AD:MCL1,2379.0,223.0
DBD:IL14_B:AD:PUMA_M144A,2051.0,147.0
DBD:IL14_B:AD:PUMA_M144A_L141A,2291.0,122.0
DBD:IL14_B:AD:PUMA_M144A_L148A,127.0,9.0
DBD:IL14_B:AD:Jerala_P1,805.0,44.0
DBD:IL14_B:AD:Jerala_P2,929.0,68.0
DBD:IL14_B:AD:Jerala_P3,1208.0,57.0
DBD:IL14_B:AD:Jerala_P4,605.0,31.0
DBD:IL14_B:AD:Jerala_P5,940.0,488.0
DBD:IL14_B:AD:Jerala_P6,767.0,40.0
DBD:IL14_B:AD:Jerala_P7,1112.0,65.0
DBD:IL14_B:AD:Jerala_P8,1340.0,61.0
DBD:IL14_B:AD:Jerala_P9,679.0,42.0
DBD:IL14_B:AD:Jerala_P10,716.0,36.0
DBD:IL14_B:AD:Jerala_P11,943.0,38.0
DBD:IL14_B:AD:Jerala_P12,687.0,50.0
DBD:IL19_A:AD:IL19_B,1816.0,44116.0
DBD:IL19_A:AD:mALb8_A,1506.0,191.0
DBD:IL19_A:AD:mALb8_B,2102.0,229.0
DBD:IL19_A:AD:mALb8_cutT1_A,1021.0,428.0
DBD:IL19_A:AD:mALb8_cutT1_B,2085.0,442.0
DBD:IL19_A:AD:mALb8_cutT2_A,2175.0,124.0
DBD:IL19_A:AD:mALb8_cutT2_B,494.0,27.0
DBD:IL19_A:AD:MCL1,3503.0,505.0
DBD:IL19_A:AD:PUMA_M144A,2516.0,640.0
DBD:IL19_A:AD:PUMA_M144A_L141A,2703.0,592.0
DBD:IL19_A:AD:PUMA_M144A_L148A,2007.0,112.0
DBD:IL19_A:AD:Jerala_P1,1041.0,211.0
DBD:IL19_A:AD:Jerala_P2,1228.0,99.0
DBD:IL19_A:AD:Jerala_P3,1250.0,51.0
DBD:IL19_A:AD:Jerala_P4,1222.0,82.0
DBD:IL19_A:AD:Jerala_P5,1382.0,92.0
DBD:IL19_A:AD:Jerala_P6,1391.0,76.0
DBD:IL19_A:AD:Jerala_P7,1024.0,74.0
DBD:IL19_A:AD:Jerala_P8,1145.0,246.0
DBD:IL19_A:AD:Jerala_P9,1062.0,97.0
DBD:IL19_A:AD:Jerala_P10,817.0,63.0
DBD:IL19_A:AD:Jerala_P11,1176.0,160.0
DBD:IL19_A:AD:Jerala_P12,1094.0,69.0
DBD:IL19_B:AD:mALb8_A,1109.0,267.0
DBD:IL19_B:AD:mALb8_B,1727.0,336.0
DBD:IL19_B:AD:mALb8_cutT1_A,1125.0,146.0
DBD:IL19_B:AD:mALb8_cutT1_B,1764.0,163.0
DBD:IL19_B:AD:mALb8_cutT2_A,1551.0,336.0
DBD:IL19_B:AD:mALb8_cutT2_B,359.0,44.0
DBD:IL19_B:AD:MCL1,2708.0,1349.0
DBD:IL19_B:AD:PUMA_M144A,2148.0,204.0
DBD:IL19_B:AD:PUMA_M144A_L141A,2241.0,210.0
DBD:IL19_B:AD:PUMA_M144A_L148A,1571.0,97.0
DBD:IL19_B:AD:Jerala_P1,828.0,63.0
DBD:IL19_B:AD:Jerala_P2,1013.0,44.0
DBD:IL19_B:AD:Jerala_P3,928.0,31.0
DBD:IL19_B:AD:Jerala_P4,887.0,160.0
DBD:IL19_B:AD:Jerala_P5,1209.0,71.0
DBD:IL19_B:AD:Jerala_P6,927.0,204.0
DBD:IL19_B:AD:Jerala_P7,724.0,492.0
