PPI,trp1,his1
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_15_swap,214.0,14.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_16_swap,768.0,51.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_17_swap,565.0,58.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_18_swap,479.0,19.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_19_swap,485.0,38.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_1_swap,638.0,65.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_20_swap,302.0,16.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_21_swap,479.0,49.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_22_swap,413.0,22.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_23_swap,602.0,21.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_24_swap,1100.0,146.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_25_swap,197.0,19.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_26_swap,448.0,21.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_27_swap,821.0,83.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_28_swap,1742.0,37.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_29_swap,525.0,53.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_2_swap,901.0,66.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_30_swap,588.0,36.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_31_swap,399.0,17.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_32_swap,57.0,12.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_33_swap,485.0,48.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_34_swap,615.0,18.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_35_swap,823.0,109.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_36_swap,564.0,36.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_37_swap,651.0,63.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_38_swap,537.0,24.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_39_swap,150.0,6.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_3_swap,463.0,39.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_40_swap,789.0,52.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_41_swap,946.0,46.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_42_swap,242.0,20.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_43_swap,1187.0,87.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_44_swap,298.0,35.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_45_swap,266.0,22.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_46_swap,832.0,51.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_47_swap,223.0,23.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_48_swap,7.0,4.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_49_swap,267.0,14.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_4_swap,1243.0,82.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_50_swap,528.0,24.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_51_swap,1137.0,62.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_52_swap,1369.0,126.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_53_swap,529.0,45.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_54_swap,751.0,95.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_55_swap,1311.0,123.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_56_swap,252.0,33.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_57_swap,665.0,72.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_58_swap,364.0,26.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_59_swap,1177.0,44.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_5_swap,79.0,6.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_60_swap,15.0,5.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_61_swap,786.0,126.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_62_swap,191.0,33.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_63_swap,496.0,16.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_64_swap,496.0,51.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_65_swap,241.0,19.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_66_swap,1053.0,128.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_67_swap,508.0,49.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_68_swap,2.0,5.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_69_swap,317.0,47.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_6_swap,92.0,2.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_70_swap,879.0,82.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_71_swap,964.0,75.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_72_swap,377.0,52.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_73_swap,880.0,5091.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_74_swap,1429.0,102.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_75_swap,490.0,25.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_76_swap,450.0,13.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_77_swap,202.0,13.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_78_swap,323.0,7.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_79_swap,894.0,91.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_7_swap,212.0,8.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_80_swap,803.0,59.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_81_swap,654.0,60.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_82_swap,1276.0,100.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_83_swap,389.0,37.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_84_swap,569.0,43.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_85_swap,9.0,8.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_86_swap,1236.0,96.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_87_swap,474.0,27.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_88_swap,305.0,35.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_89_swap,168.0,32.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_8_swap,1043.0,43.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_90_swap,471.0,82.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_91_swap,650.0,48.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_92_swap,551.0,38.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_93_swap,521.0,2985.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_94_swap,412.0,26.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_95_swap,514.0,16.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_96_swap,28.0,0.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_97_swap,934.0,48.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_98_swap,366.0,63.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_99_swap,1424.0,136.0
DBD:A_HT_DHD_68_swap:AD:B_HT_DHD_9_swap,1451.0,107.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_13_swap,710.0,53.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_150_swap,1204.0,3592.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_154_swap,578.0,110.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_155_swap,359.0,21.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_15_re_loop_swap,620.0,62.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_162_swap,549.0,23.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_37_3_swap,517.0,44.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_37_swap,665.0,35.0
DBD:A_HT_DHD_68_swap:AD:B_ZCON_6_swap,527.0,28.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_100_swap,141.0,8.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_10_swap,215.0,51.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_11_swap,169.0,51.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_12_swap,150.0,6.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_13_swap,24.0,5.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_14_swap,1.0,1.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_15_swap,262.0,42.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_16_swap,6.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_17_swap,289.0,185.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_18_swap,99.0,30.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_19_swap,238.0,6.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_1_swap,120.0,30.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_20_swap,129.0,12.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_21_swap,7.0,5.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_22_swap,136.0,54.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_23_swap,44.0,320.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_24_swap,121.0,82.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_25_swap,640.0,97.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_26_swap,9.0,3.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_27_swap,425.0,52.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_28_swap,182.0,19.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_29_swap,6.0,22.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_2_swap,39.0,13.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_30_swap,995.0,65.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_31_swap,42.0,6.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_32_swap,5.0,7.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_33_swap,20.0,2.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_34_swap,3.0,4.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_35_swap,7.0,25.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_36_swap,5.0,1.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_37_swap,39.0,19.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_38_swap,346.0,12.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_39_swap,142.0,18.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_3_swap,6.0,5.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_40_swap,4.0,9.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_41_swap,13.0,5.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_42_swap,149.0,26.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_43_swap,50.0,528.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_44_swap,391.0,91.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_45_swap,272.0,24.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_46_swap,277.0,30.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_47_swap,276.0,38.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_48_swap,252.0,274.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_49_swap,2.0,1.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_4_swap,452.0,69.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_50_swap,524.0,73.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_51_swap,60.0,4.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_52_swap,42.0,578.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_53_swap,334.0,57.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_54_swap,65.0,195.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_55_swap,162.0,1575.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_56_swap,272.0,24.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_57_swap,192.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_58_swap,541.0,31.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_59_swap,88.0,14.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_5_swap,20.0,11.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_60_swap,797.0,119.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_61_swap,1165.0,183.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_62_swap,0.0,9.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_63_swap,194.0,29.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_64_swap,74.0,46.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_65_swap,221.0,15.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_66_swap,629.0,53.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_67_swap,22.0,45.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_68_swap,66.0,11.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_69_swap,33.0,55.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_6_swap,20.0,1.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_70_swap,2.0,14.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_71_swap,251.0,6170.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_72_swap,466.0,42.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_73_swap,282.0,64.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_74_swap,442.0,308.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_75_swap,759.0,185.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_76_swap,447.0,37.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_77_swap,165.0,37.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_78_swap,43.0,48.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_79_swap,8.0,46.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_7_swap,214.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_80_swap,295.0,5807.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_81_swap,298.0,31.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_82_swap,276.0,26.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_83_swap,161.0,26.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_84_swap,428.0,33.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_85_swap,52.0,18.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_86_swap,133.0,45.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_87_swap,3.0,2.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_88_swap,52.0,25.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_89_swap,101.0,32.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_8_swap,72.0,396.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_90_swap,250.0,2050.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_91_swap,256.0,10.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_92_swap,335.0,78.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_93_swap,176.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_94_swap,16.0,60.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_95_swap,288.0,45.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_96_swap,49.0,4.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_97_swap,11.0,26.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_98_swap,731.0,74.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_99_swap,224.0,39.0
DBD:A_HT_DHD_69_swap:AD:A_HT_DHD_9_swap,46.0,5.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_13_swap,191.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_150_swap,388.0,46.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_154_swap,1032.0,121.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_155_swap,139.0,19.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_15_re_loop_swap,157.0,17.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_162_swap,278.0,23.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_37_3_swap,274.0,38.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_37_swap,59.0,25.0
DBD:A_HT_DHD_69_swap:AD:A_ZCON_6_swap,9.0,55.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_100_swap,535.0,74.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_10_swap,11.0,5.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_11_swap,619.0,77.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_12_swap,203.0,17.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_13_swap,539.0,85.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_14_swap,25.0,0.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_15_swap,389.0,15.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_16_swap,648.0,83.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_17_swap,240.0,1155.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_18_swap,43.0,8.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_19_swap,304.0,107.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_1_swap,595.0,36.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_20_swap,55.0,3.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_21_swap,545.0,16.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_22_swap,786.0,76.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_23_swap,392.0,41.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_24_swap,309.0,66.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_25_swap,175.0,8.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_26_swap,45.0,12.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_27_swap,227.0,700.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_28_swap,53.0,1192.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_29_swap,197.0,20.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_2_swap,628.0,80.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_30_swap,514.0,25.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_31_swap,169.0,33.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_32_swap,334.0,13.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_33_swap,362.0,64.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_34_swap,515.0,3371.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_35_swap,342.0,53.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_36_swap,198.0,6.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_37_swap,420.0,168.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_38_swap,458.0,33.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_39_swap,103.0,10.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_3_swap,810.0,171.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_40_swap,80.0,19.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_41_swap,190.0,7.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_42_swap,220.0,55.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_43_swap,235.0,3990.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_44_swap,57.0,10.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_45_swap,296.0,1233.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_46_swap,975.0,257.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_47_swap,2.0,3.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_48_swap,157.0,22.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_49_swap,7.0,16.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_4_swap,294.0,8.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_50_swap,19.0,5.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_51_swap,472.0,101.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_52_swap,90.0,43.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_53_swap,187.0,49.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_54_swap,87.0,23.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_55_swap,679.0,15262.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_56_swap,163.0,68.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_57_swap,918.0,77.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_58_swap,170.0,43.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_59_swap,385.0,44.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_5_swap,74.0,16.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_60_swap,135.0,1445.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_61_swap,274.0,7752.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_62_swap,918.0,53.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_63_swap,167.0,26.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_64_swap,262.0,71.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_65_swap,421.0,50.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_66_swap,256.0,46.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_67_swap,147.0,32.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_68_swap,256.0,11.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_69_swap,9.0,42.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_6_swap,12.0,3.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_70_swap,933.0,1278.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_71_swap,611.0,753.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_72_swap,402.0,38.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_73_swap,343.0,58.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_74_swap,753.0,65.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_75_swap,231.0,43.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_76_swap,299.0,39.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_77_swap,625.0,62.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_78_swap,164.0,5.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_79_swap,661.0,58.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_7_swap,454.0,61.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_80_swap,158.0,23.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_81_swap,632.0,1440.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_82_swap,1078.0,73.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_83_swap,359.0,48.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_84_swap,460.0,31.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_85_swap,8.0,20.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_86_swap,628.0,17.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_87_swap,79.0,10.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_88_swap,52.0,47.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_89_swap,160.0,497.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_8_swap,592.0,58.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_90_swap,67.0,34.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_91_swap,338.0,125.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_92_swap,151.0,17.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_93_swap,350.0,5452.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_94_swap,4.0,1.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_95_swap,685.0,107.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_96_swap,35.0,1.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_97_swap,597.0,127.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_98_swap,350.0,77.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_99_swap,147.0,68.0
DBD:A_HT_DHD_69_swap:AD:B_HT_DHD_9_swap,376.0,81.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_13_swap,66.0,1177.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_150_swap,474.0,56.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_154_swap,630.0,162.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_155_swap,461.0,65.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_15_re_loop_swap,452.0,92.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_162_swap,93.0,14.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_37_3_swap,547.0,35.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_37_swap,488.0,45.0
DBD:A_HT_DHD_69_swap:AD:B_ZCON_6_swap,312.0,2041.0
DBD:A_HT_DHD_6_swap:AD:A_HT_DHD_100_swap,252.0,17.0
DBD:A_HT_DHD_6_swap:AD:A_HT_DHD_10_swap,184.0,15.0
DBD:A_HT_DHD_6_swap:AD:A_HT_DHD_11_swap,681.0,25.0
DBD:A_HT_DHD_6_swap:AD:A_HT_DHD_12_swap,101.0,1.0
