PPI,trp1,his1
DBD:Bcl-2:AD:Mcl1[151-321],3247.0,399.0
DBD:Bcl-2:AD:XCDP07,442.0,515.0
DBD:Bcl-2:AD:alphaBCL2,1396.0,1816.0
DBD:Bcl-2:AD:alphaBCLB,1213.0,112.0
DBD:Bcl-2:AD:alphaBFL1,1315.0,2448.0
DBD:Bcl-2:AD:alphaMCL1,1300.0,116.0
DBD:Bcl-B:AD:Bcl-w,5110.0,1052.0
DBD:Bcl-B:AD:Bcl-w-trunc,4742.0,588.0
DBD:Bcl-B:AD:Bcl-xL,2860.0,528.0
DBD:Bcl-B:AD:Bfl-1,2561.0,494.0
DBD:Bcl-B:AD:FECM04,1886.0,823.0
DBD:Bcl-B:AD:Mcl1[151-321],4341.0,516.0
DBD:Bcl-B:AD:XCDP07,599.0,3566.0
DBD:Bcl-B:AD:alphaBCL2,2446.0,420.0
DBD:Bcl-B:AD:alphaBCLB,739.0,7088.0
DBD:Bcl-B:AD:alphaBFL1,1756.0,527.0
DBD:Bcl-B:AD:alphaMCL1,1427.0,832.0
DBD:Bcl-w:AD:Bcl-w-trunc,10047.0,1187.0
DBD:Bcl-w:AD:Bcl-xL,5620.0,969.0
DBD:Bcl-w:AD:Bfl-1,5609.0,753.0
DBD:Bcl-w:AD:FECM04,3529.0,1497.0
DBD:Bcl-w:AD:Mcl1[151-321],7382.0,1062.0
DBD:Bcl-w:AD:XCDP07,966.0,7469.0
DBD:Bcl-w:AD:alphaBCL2,3995.0,7176.0
DBD:Bcl-w:AD:alphaBCLB,2697.0,692.0
DBD:Bcl-w:AD:alphaBFL1,3265.0,843.0
DBD:Bcl-w:AD:alphaMCL1,3024.0,500.0
DBD:Bcl-w-trunc:AD:Bcl-xL,5040.0,746.0
DBD:Bcl-w-trunc:AD:Bfl-1,5249.0,734.0
DBD:Bcl-w-trunc:AD:FECM04,2640.0,3048.0
DBD:Bcl-w-trunc:AD:Mcl1[151-321],7661.0,1021.0
DBD:Bcl-w-trunc:AD:XCDP07,725.0,3459.0
DBD:Bcl-w-trunc:AD:alphaBCL2,3144.0,10533.0
DBD:Bcl-w-trunc:AD:alphaBCLB,2300.0,817.0
DBD:Bcl-w-trunc:AD:alphaBFL1,2945.0,1361.0
DBD:Bcl-w-trunc:AD:alphaMCL1,2499.0,329.0
DBD:Bcl-xL:AD:Bfl-1,3602.0,851.0
DBD:Bcl-xL:AD:FECM04,1801.0,14271.0
DBD:Bcl-xL:AD:Mcl1[151-321],5251.0,736.0
DBD:Bcl-xL:AD:XCDP07,717.0,5708.0
DBD:Bcl-xL:AD:alphaBCL2,2349.0,2818.0
DBD:Bcl-xL:AD:alphaBCLB,1909.0,756.0
DBD:Bcl-xL:AD:alphaBFL1,1634.0,12544.0
DBD:Bcl-xL:AD:alphaMCL1,1900.0,223.0
DBD:Bfl-1:AD:FECM04,981.0,12766.0
DBD:Bfl-1:AD:Mcl1[151-321],3185.0,453.0
DBD:Bfl-1:AD:XCDP07,450.0,163.0
DBD:Bfl-1:AD:alphaBCL2,1707.0,669.0
DBD:Bfl-1:AD:alphaBCLB,1273.0,684.0
DBD:Bfl-1:AD:alphaBFL1,928.0,13955.0
DBD:Bfl-1:AD:alphaMCL1,1217.0,2237.0
DBD:FECM04:AD:Mcl1[151-321],2982.0,659.0
DBD:FECM04:AD:XCDP07,488.0,51.0
DBD:FECM04:AD:alphaBCL2,1775.0,290.0
DBD:FECM04:AD:alphaBCLB,1103.0,404.0
DBD:FECM04:AD:alphaBFL1,1314.0,117.0
DBD:FECM04:AD:alphaMCL1,1191.0,238.0
DBD:Mcl1[151-321]:AD:XCDP07,619.0,5191.0
DBD:Mcl1[151-321]:AD:alphaBCL2,2205.0,317.0
DBD:Mcl1[151-321]:AD:alphaBCLB,1493.0,227.0
DBD:Mcl1[151-321]:AD:alphaBFL1,1789.0,811.0
DBD:Mcl1[151-321]:AD:alphaMCL1,1457.0,7195.0
DBD:XCDP07:AD:alphaBCL2,890.0,360.0
DBD:XCDP07:AD:alphaBCLB,520.0,66.0
DBD:XCDP07:AD:alphaBFL1,529.0,188.0
DBD:XCDP07:AD:alphaMCL1,552.0,91.0
DBD:alphaBCL2:AD:alphaBCLB,1299.0,161.0
DBD:alphaBCL2:AD:alphaBFL1,1375.0,176.0
DBD:alphaBCL2:AD:alphaMCL1,1333.0,103.0
DBD:alphaBCLB:AD:alphaBFL1,1001.0,112.0
DBD:alphaBCLB:AD:alphaMCL1,762.0,87.0
DBD:alphaBFL1:AD:alphaMCL1,1408.0,136.0
DBD:2CDP06:AD:2CDP06,5.0,1.0
DBD:BCDP01:AD:BCDP01,42.0,37.0
DBD:BECM01:AD:BECM01,40.0,7.0
DBD:Bcl-2:AD:Bcl-2,992.0,204.0
DBD:Bcl-B:AD:Bcl-B,26.0,3.0
DBD:Bcl-w:AD:Bcl-w,857.0,174.0
DBD:Bcl-w-trunc:AD:Bcl-w-trunc,5569.0,785.0
DBD:Bcl-xL:AD:Bcl-xL,754.0,379.0
DBD:Bfl-1:AD:Bfl-1,438.0,153.0
DBD:FECM04:AD:FECM04,20.0,5.0
DBD:Mcl1[151-321]:AD:Mcl1[151-321],866.0,210.0
DBD:XCDP07:AD:XCDP07,76.0,39.0
DBD:alphaBCL2:AD:alphaBCL2,9.0,5.0
DBD:alphaBCLB:AD:alphaBCLB,74.0,8.0
DBD:alphaBFL1:AD:alphaBFL1,97.0,17.0
DBD:alphaMCL1:AD:alphaMCL1,3.0,1.0
DBD:BCDP01:AD:2CDP06,1497.0,1008.0
DBD:BECM01:AD:2CDP06,1388.0,124.0
DBD:Bcl-2:AD:2CDP06,912.0,1291.0
DBD:Bcl-B:AD:2CDP06,1573.0,360.0
DBD:Bcl-w:AD:2CDP06,2257.0,10084.0
DBD:Bcl-w-trunc:AD:2CDP06,2298.0,13845.0
DBD:Bcl-xL:AD:2CDP06,1859.0,627.0
DBD:Bfl-1:AD:2CDP06,1107.0,401.0
DBD:FECM04:AD:2CDP06,1255.0,338.0
DBD:Mcl1[151-321]:AD:2CDP06,1353.0,396.0
DBD:XCDP07:AD:2CDP06,648.0,675.0
DBD:alphaBCL2:AD:2CDP06,1390.0,222.0
DBD:alphaBCLB:AD:2CDP06,887.0,96.0
DBD:alphaBFL1:AD:2CDP06,1272.0,121.0
DBD:alphaMCL1:AD:2CDP06,1259.0,115.0
DBD:BECM01:AD:BCDP01,1403.0,108.0
DBD:Bcl-2:AD:BCDP01,969.0,1830.0
DBD:Bcl-B:AD:BCDP01,1103.0,6737.0
DBD:Bcl-w:AD:BCDP01,2419.0,10187.0
DBD:Bcl-w-trunc:AD:BCDP01,2316.0,14486.0
DBD:Bcl-xL:AD:BCDP01,1427.0,12564.0
DBD:Bfl-1:AD:BCDP01,1030.0,15704.0
DBD:FECM04:AD:BCDP01,1226.0,126.0
DBD:Mcl1[151-321]:AD:BCDP01,1575.0,12123.0
DBD:XCDP07:AD:BCDP01,673.0,356.0
DBD:alphaBCL2:AD:BCDP01,1312.0,389.0
DBD:alphaBCLB:AD:BCDP01,685.0,187.0
DBD:alphaBFL1:AD:BCDP01,1082.0,755.0
DBD:alphaMCL1:AD:BCDP01,1146.0,246.0
DBD:Bcl-2:AD:BECM01,1222.0,255.0
DBD:Bcl-B:AD:BECM01,972.0,5815.0
DBD:Bcl-w:AD:BECM01,2722.0,942.0
DBD:Bcl-w-trunc:AD:BECM01,2341.0,796.0
DBD:Bcl-xL:AD:BECM01,1506.0,3595.0
DBD:Bfl-1:AD:BECM01,1085.0,7454.0
DBD:FECM04:AD:BECM01,1127.0,184.0
DBD:Mcl1[151-321]:AD:BECM01,1672.0,926.0
DBD:XCDP07:AD:BECM01,549.0,243.0
DBD:alphaBCL2:AD:BECM01,1210.0,262.0
DBD:alphaBCLB:AD:BECM01,446.0,104.0
DBD:alphaBFL1:AD:BECM01,1092.0,347.0
DBD:alphaMCL1:AD:BECM01,1201.0,130.0
DBD:Bcl-B:AD:Bcl-2,2441.0,609.0
DBD:Bcl-w:AD:Bcl-2,4879.0,1101.0
DBD:Bcl-w-trunc:AD:Bcl-2,4185.0,723.0
DBD:Bcl-xL:AD:Bcl-2,2838.0,614.0
DBD:Bfl-1:AD:Bcl-2,1926.0,511.0
DBD:FECM04:AD:Bcl-2,1498.0,7755.0
DBD:Mcl1[151-321]:AD:Bcl-2,2227.0,502.0
DBD:XCDP07:AD:Bcl-2,705.0,4653.0
DBD:alphaBCL2:AD:Bcl-2,1409.0,8719.0
DBD:alphaBCLB:AD:Bcl-2,1201.0,169.0
DBD:alphaBFL1:AD:Bcl-2,1834.0,5279.0
DBD:alphaMCL1:AD:Bcl-2,1969.0,218.0
DBD:Bcl-w:AD:Bcl-B,3061.0,362.0
DBD:Bcl-w-trunc:AD:Bcl-B,2974.0,359.0
DBD:Bcl-xL:AD:Bcl-B,1967.0,424.0
DBD:Bfl-1:AD:Bcl-B,1306.0,344.0
DBD:FECM04:AD:Bcl-B,1490.0,204.0
DBD:Mcl1[151-321]:AD:Bcl-B,1536.0,173.0
DBD:XCDP07:AD:Bcl-B,532.0,922.0
DBD:alphaBCL2:AD:Bcl-B,1452.0,145.0
DBD:alphaBCLB:AD:Bcl-B,610.0,1507.0
DBD:alphaBFL1:AD:Bcl-B,1516.0,198.0
DBD:alphaMCL1:AD:Bcl-B,1431.0,139.0
DBD:Bcl-w-trunc:AD:Bcl-w,9567.0,1125.0
DBD:Bcl-xL:AD:Bcl-w,6082.0,1420.0
DBD:Bfl-1:AD:Bcl-w,4190.0,599.0
DBD:FECM04:AD:Bcl-w,3748.0,478.0
DBD:Mcl1[151-321]:AD:Bcl-w,4801.0,800.0
DBD:XCDP07:AD:Bcl-w,763.0,9197.0
DBD:alphaBCL2:AD:Bcl-w,3598.0,8807.0
DBD:alphaBCLB:AD:Bcl-w,2684.0,286.0
DBD:alphaBFL1:AD:Bcl-w,3881.0,761.0
DBD:alphaMCL1:AD:Bcl-w,4063.0,945.0
DBD:Bcl-xL:AD:Bcl-w-trunc,5832.0,817.0
DBD:Bfl-1:AD:Bcl-w-trunc,4022.0,1165.0
DBD:FECM04:AD:Bcl-w-trunc,3916.0,1161.0
DBD:Mcl1[151-321]:AD:Bcl-w-trunc,4661.0,823.0
DBD:XCDP07:AD:Bcl-w-trunc,1004.0,11053.0
DBD:alphaBCL2:AD:Bcl-w-trunc,3488.0,1260.0
DBD:alphaBCLB:AD:Bcl-w-trunc,2200.0,246.0
DBD:alphaBFL1:AD:Bcl-w-trunc,3953.0,514.0
DBD:alphaMCL1:AD:Bcl-w-trunc,3646.0,437.0
DBD:Bfl-1:AD:Bcl-xL,2403.0,592.0
DBD:FECM04:AD:Bcl-xL,1625.0,10376.0
DBD:Mcl1[151-321]:AD:Bcl-xL,2950.0,471.0
DBD:XCDP07:AD:Bcl-xL,472.0,3732.0
DBD:alphaBCL2:AD:Bcl-xL,2144.0,8450.0
DBD:alphaBCLB:AD:Bcl-xL,1606.0,199.0
DBD:alphaBFL1:AD:Bcl-xL,1751.0,10206.0
DBD:alphaMCL1:AD:Bcl-xL,2173.0,219.0
DBD:FECM04:AD:Bfl-1,1472.0,7177.0
DBD:Mcl1[151-321]:AD:Bfl-1,2841.0,684.0
DBD:XCDP07:AD:Bfl-1,1008.0,317.0
DBD:alphaBCL2:AD:Bfl-1,2377.0,421.0
DBD:alphaBCLB:AD:Bfl-1,1372.0,160.0
DBD:alphaBFL1:AD:Bfl-1,1359.0,6340.0
DBD:alphaMCL1:AD:Bfl-1,1867.0,1779.0
DBD:Mcl1[151-321]:AD:FECM04,2304.0,967.0
DBD:XCDP07:AD:FECM04,756.0,216.0
DBD:alphaBCL2:AD:FECM04,1429.0,269.0
DBD:alphaBCLB:AD:FECM04,938.0,153.0
DBD:alphaBFL1:AD:FECM04,1358.0,251.0
DBD:alphaMCL1:AD:FECM04,1602.0,193.0
DBD:XCDP07:AD:Mcl1[151-321],1130.0,12462.0
DBD:alphaBCL2:AD:Mcl1[151-321],3843.0,590.0
DBD:alphaBCLB:AD:Mcl1[151-321],2019.0,194.0
DBD:alphaBFL1:AD:Mcl1[151-321],3134.0,429.0
DBD:alphaMCL1:AD:Mcl1[151-321],2491.0,12446.0
DBD:alphaBCL2:AD:XCDP07,402.0,335.0
DBD:alphaBCLB:AD:XCDP07,314.0,23.0
DBD:alphaBFL1:AD:XCDP07,544.0,94.0
DBD:alphaMCL1:AD:XCDP07,430.0,68.0
DBD:alphaBCLB:AD:alphaBCL2,1128.0,188.0
DBD:alphaBFL1:AD:alphaBCL2,1790.0,313.0
DBD:alphaMCL1:AD:alphaBCL2,1858.0,221.0
DBD:alphaBFL1:AD:alphaBCLB,1424.0,429.0
DBD:alphaMCL1:AD:alphaBCLB,1238.0,230.0
DBD:alphaMCL1:AD:alphaBFL1,1394.0,167.0
