"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"BCDP01:Bcl-xL",1711,1427,11757,12564,12243.2604019265,4.90416947717559,0.187230002972645,5.75878448179965e-152,7.83194689524753e-150
"BCDP01:Bfl-1",1600,1030,7267,15704,11417.8790864356,4.90343527465702,0.464201261252738,7.77747123907381e-27,1.17526232057115e-25
"BCDP01:FECM04",1623,1226,555,126,692.762307154798,-0.274733770415158,0.471030442911873,0.453994950536566,0.566452415348376
"BCDP01:Mcl1[151-321]",2498,1575,3519,12123,8020.06204169899,3.47635068996053,0.69241574279767,1.20156435810607e-07,6.0523241741639e-07
"BCDP01:XCDP07",420,673,330,356,471.841874253986,1.12164317608166,0.379547881485552,0.00044151335676496,0.0013646776481826
"BCDP01:alphaBCL2",2000,1312,267,389,730.030010110105,-0.273748984108844,0.364284909424066,0.383541038607602,0.501553665871479
"BCDP01:alphaBCLB",1313,685,135,187,403.956454568565,-0.437767146068999,0.405587855536279,0.194149005247,0.277939628564127
"BCDP01:alphaBFL1",1490,1082,378,755,867.736173299146,0.519690715703235,0.405455899649291,0.123054773773089,0.190175559467501
"BCDP01:alphaMCL1",1210,1146,366,246,594.507913292962,-0.00560560339489154,0.323989968635003,0.984506265292017,0.984506265292017
"BECM01:Bcl-2",1988,1222,571,255,805.788709383659,-0.0512278782639963,0.309323589701239,0.854083510021584,0.91460911309398
"BECM01:Bcl-B",1443,972,698,5815,3408.41176489667,2.09484929971744,1.0469088190023,0.00271686457873371,0.00705025491224797
"BECM01:Bcl-w",3572,2722,1104,942,1784.14182453086,0.325964440745606,0.189740761560179,0.0741561325705622,0.125629134922275
"BECM01:Bcl-w-trunc",3451,2341,509,796,1352.98161640015,-0.15238738711464,0.332323981024098,0.604442152924892,0.714818546067699
"BECM01:Bcl-xL",1940,1506,7583,3595,5934.99638394954,3.47708879600096,0.484380669318748,2.67067839526841e-13,2.13654271621472e-12
"BECM01:Bfl-1",1702,1085,7948,7454,7865.33512930998,4.40426129160227,0.349939870737531,6.49032046394411e-37,1.26097654728057e-35
"BECM01:FECM04",1508,1127,274,184,552.741567300868,-0.478805405599609,0.296465599971038,0.0748232347698844,0.125629134922275
"BECM01:Mcl1[151-321]",3241,1672,730,926,1413.83477440821,0.35914655833672,0.345937838766729,0.235489563902625,0.323500815058152
"BECM01:XCDP07",514,549,90,243,293.425703557799,0.0948686400884517,0.375222356824166,0.767304138632543,0.84840132401647
"BECM01:alphaBCL2",1856,1210,317,262,664.235533528274,-0.355768742245738,0.272015274589955,0.15605414864203,0.233223782585891
"BECM01:alphaBCLB",1104,446,120,104,300.937710859331,-0.537956112177606,0.357682657148707,0.0822452926964471,0.133159045318057
"BECM01:alphaBFL1",1478,1092,151,347,560.268705208463,-0.340109186711191,0.431315360339138,0.331062034678893,0.441416046238523
"BECM01:alphaMCL1",1435,1201,178,130,479.668086976667,-0.980888375834344,0.32499905728376,0.000584230207491475,0.00165844677034392
"Bcl-2:Bcl-B",1228,2441,284,609,894.378692384941,-0.0830411152476291,0.244811712781838,0.717520485945942,0.806469306517753
"Bcl-2:Bcl-w",4270,4879,464,1101,1901.07785707188,-0.587469090433195,0.310866694583398,0.0349494236678412,0.0651112550524165
"Bcl-2:Bcl-w-trunc",4082,4185,548,723,1651.76190340783,-0.690064543720831,0.211336852715872,0.00058533415423903,0.00165844677034392
"Bcl-2:Bcl-xL",2291,2838,2043,614,1958.49162820315,0.500436813176538,0.482624308478811,0.179986875636021,0.263206613833321
"Bcl-2:Bfl-1",2724,1926,904,511,1274.06900150932,0.18509773841954,0.254609599485359,0.435540104069068,0.553583683676573
"Bcl-2:FECM04",1524,1498,2322,7755,5220.03748658355,3.284983748701,0.638011320863508,6.05730089159787e-08,3.29517168502924e-07
"Bcl-2:Mcl1[151-321]",3247,2227,399,502,1118.95383619829,-0.518750579705357,0.302193447505684,0.0571690190202066,0.100973851775949
"Bcl-2:XCDP07",442,705,515,4653,2609.58623001844,3.2635804438904,0.649546333843963,1.0928561539056e-07,5.71647834350621e-07
"Bcl-2:alphaBCL2",1396,1409,1816,8719,5396.71295977047,3.2381443490367,0.738005300206748,1.75660520161169e-06,7.96327691397299e-06
"Bcl-2:alphaBCLB",1213,1201,112,169,438.126291018131,-0.989882330948913,0.339954657167757,0.000794703477737562,0.00220570761167976
"Bcl-2:alphaBFL1",1315,1834,2448,5279,4126.55886091051,3.10665240040366,0.421883033175853,6.63845390725793e-14,5.64268582116924e-13
"Bcl-2:alphaMCL1",1300,1969,116,218,572.739769083624,-1.22738127600025,0.307616277350566,6.17591475644396e-06,2.70943357056896e-05
"Bcl-B:Bcl-w",5110,3061,1052,362,1713.37768350878,-0.583274413837981,0.321175411197579,0.0411861140996524,0.0756933988858476
"Bcl-B:Bcl-w-trunc",4742,2974,588,359,1423.52272903958,-0.988408024363107,0.218954274878043,1.53786949104396e-06,7.21207761317165e-06
"Bcl-B:Bcl-xL",2860,1967,528,424,1066.15415687844,-0.32515674134084,0.227065324609481,0.129979219788777,0.198619931362626
"Bcl-B:Bfl-1",2561,1306,494,344,889.816799052813,-0.161584547398606,0.260617879195117,0.504598535307091,0.60557079068721
"Bcl-B:FECM04",1886,1490,823,204,929.980347982553,-0.0402893012135403,0.445962486480836,0.909861616842789,0.944589159470376
"Bcl-B:Mcl1[151-321]",4341,1536,516,173,1065.51503516665,-1.03960020373931,0.255273323180629,9.13480837216928e-06,3.7646482988334e-05
"Bcl-B:XCDP07",599,532,3566,922,2365.70791815382,3.51997602587876,0.550757100478149,5.64386165385907e-11,4.26425102736018e-10
"Bcl-B:alphaBCL2",2446,1452,420,145,763.150930191665,-0.754337908214695,0.379481746375195,0.0189604886677561,0.040257192703175
"Bcl-B:alphaBCLB",739,610,7088,1507,4435.35749147295,4.00112113210918,0.719683336318106,7.09976808362578e-09,4.59794504463384e-08
"Bcl-B:alphaBFL1",1756,1516,527,198,766.34301597385,-0.256001795117925,0.408504619223823,0.449632224706028,0.566203542222405
"Bcl-B:alphaMCL1",1427,1431,832,139,840.31923383329,-0.0530221335352541,0.530926714003049,0.890762645448988,0.944589159470376
"Bcl-w:Bcl-w-trunc",10047,9567,1187,1125,3579.56159182526,-0.942485123697224,0.341713882112414,0.00148678819867248,0.00404406390038914
"Bcl-w:Bcl-xL",5620,6082,969,1420,2624.21223903249,-0.309235575888567,0.251709999263519,0.188119499572138,0.272172892997987
"Bcl-w:Bfl-1",5609,4190,753,599,1881.79418819954,-0.828828132639394,0.196685730184017,9.99023332670206e-06,3.99609333068082e-05
"Bcl-w:FECM04",3529,3748,1497,478,1887.77490312641,-0.0915769441849425,0.42714312244245,0.792153042068133,0.868813013881178
"Bcl-w:Mcl1[151-321]",7382,4801,1062,800,2425.9462938955,-0.662254214298373,0.222015761853304,0.00159658402390628,0.0042575573970834
"Bcl-w:XCDP07",966,763,7469,9197,8321.23200626291,5.16691205307116,0.348241493976584,1.22439156000703e-50,2.77528753601595e-49
"Bcl-w:alphaBCL2",3995,3598,7176,8807,8722.00270411025,2.99778169991399,0.304909144350671,3.57459689481659e-23,4.41950161540961e-22
"Bcl-w:alphaBCLB",2697,2684,692,286,1155.32777523862,-0.455411799359424,0.399892772389893,0.172874398280761,0.255553458328082
"Bcl-w:alphaBFL1",3265,3881,843,761,1679.29238048732,-0.1639966584356,0.253355055496589,0.48784156887497,0.592924169627785
"Bcl-w:alphaMCL1",3024,4063,500,945,1588.81133479549,-0.34694569279681,0.2237981657464,0.101685543428847,0.162696869486155
"Bcl-w-trunc:Bcl-xL",5040,5832,746,817,2123.81700022246,-0.762549697663657,0.218969820407583,0.000227640837303062,0.000737122711267057
"Bcl-w-trunc:Bfl-1",5249,4022,734,1165,2075.41097610694,-0.284204802381073,0.308741234073174,0.306575410016826,0.416942557622883
"Bcl-w-trunc:FECM04",2640,3916,3048,1161,2902.70006773353,0.76552272779804,0.562431760743136,0.0608754388225566,0.106141790767535
"Bcl-w-trunc:Mcl1[151-321]",7661,4661,1021,823,2432.18480186758,-0.665963918458095,0.237260006581371,0.00274752581139075,0.00705025491224797
"Bcl-w-trunc:XCDP07",725,1004,3459,11053,7193.64567375165,4.69902431591579,0.483113892803985,4.75680480572356e-23,5.3910454464867e-22
"Bcl-w-trunc:alphaBCL2",3144,3488,10533,1260,6707.07533158224,1.31307981846247,0.946172519902013,0.0226531469508174,0.0466792118986541
"Bcl-w-trunc:alphaBCLB",2300,2200,817,246,1088.51730546878,-0.234496678557257,0.440634324007271,0.507610809840749,0.60557079068721
"Bcl-w-trunc:alphaBFL1",2945,3953,1361,514,1792.1323354297,-0.0408972660542492,0.435904027023406,0.907368459459211,0.944589159470376
"Bcl-w-trunc:alphaMCL1",2499,3646,329,437,1144.7357949338,-0.932204826060525,0.248733537059209,5.07078187549587e-05,0.000186385495964173
"Bcl-xL:Bfl-1",3602,2403,851,592,1453.93275720472,-0.0801085649297427,0.201238842810416,0.677715843174771,0.787772262151871
"Bcl-xL:FECM04",1801,1625,14271,10376,12501.7497588326,4.76682730806297,0.228916726814303,5.33784913013468e-97,3.62973740849158e-95
"Bcl-xL:Mcl1[151-321]",5251,2950,736,471,1609.55698629248,-0.723348728498205,0.196133097756811,0.000114509239543528,0.000379835526290728
"Bcl-xL:XCDP07",717,472,5708,3732,4778.72382639464,4.86280283393601,0.407492077457816,1.45150368866948e-33,2.46755627073812e-32
"Bcl-xL:alphaBCL2",2349,2144,2818,8450,5981.59224245819,2.92014279920551,0.633552416799414,5.44393618315178e-07,2.64419757467372e-06
"Bcl-xL:alphaBCLB",1909,1606,756,199,911.746580198112,-0.130632666720734,0.448704428741762,0.714556480926936,0.806469306517753
"Bcl-xL:alphaBFL1",1634,1751,12544,10206,11551.5163330411,4.66853069304395,0.267001766923601,4.01217366993518e-69,1.81885206370395e-67
"Bcl-xL:alphaMCL1",1900,2173,223,219,725.958053036129,-1.0875195633841,0.312425843882703,8.01593849364705e-05,0.000286886219772631
"Bfl-1:FECM04",981,1472,12766,7177,10110.7958323645,4.82434419575789,0.497400396761438,5.65811013573341e-23,5.91925368045957e-22
"Bfl-1:Mcl1[151-321]",3185,2841,453,684,1303.80442073286,-0.402653815349219,0.271523432922571,0.107747549770433,0.169661799897057
"Bfl-1:XCDP07",450,1008,163,317,416.386935281104,0.326078823050198,0.296927131829187,0.226237170697898,0.318232327173536
"Bfl-1:alphaBCL2",1707,2377,669,421,1048.09877412825,0.0292669689652452,0.380933000855175,0.927988907143036,0.948920987755285
"Bfl-1:alphaBCLB",1273,1372,684,160,749.812484171072,-0.0159992039422893,0.503975796469874,0.966204754775895,0.973361827033494
"Bfl-1:alphaBFL1",928,1359,13955,6340,10288.6906618708,4.87086218442667,0.541449832431151,4.17114605345467e-20,4.05197045192739e-19
"Bfl-1:alphaMCL1",1217,1867,2237,1779,2352.96413876535,2.28275788335731,0.420447385737416,3.20128150636902e-09,2.17687142433093e-08
"FECM04:Mcl1[151-321]",2982,2304,659,967,1447.54537622919,0.208158341889267,0.28924387012846,0.430392270623563,0.553583683676573
"FECM04:XCDP07",488,756,51,216,284.544434982914,-0.394584523573816,0.394419239392651,0.233528936249467,0.323500815058152
"FECM04:alphaBCL2",1775,1429,290,269,672.359385491218,-0.473831677296509,0.267315849047649,0.0549974098971703,0.0997286366135354
"FECM04:alphaBCLB",1103,938,404,153,529.684568419266,-0.0433312148345896,0.407616560821183,0.898001072178992,0.944589159470376
"FECM04:alphaBFL1",1314,1358,117,251,511.992584404457,-0.780933025432441,0.380815965971518,0.0153325263057094,0.0330987869456584
"FECM04:alphaMCL1",1191,1602,238,193,561.572413347877,-0.557653242978983,0.366455693780409,0.0765014045183911,0.125827562747348
"Mcl1[151-321]:XCDP07",619,1130,5191,12462,8733.35254810751,5.17939240949171,0.300701770506644,2.52190329583583e-67,8.57447120584183e-66
"Mcl1[151-321]:alphaBCL2",2205,3843,317,590,1200.92997762301,-0.720170592612684,0.219261562519521,0.000512187760525655,0.00151429424851063
"Mcl1[151-321]:alphaBCLB",1493,2019,227,194,646.859275906142,-0.874897382354767,0.37372799171116,0.00581626091278323,0.0141252050739021
"Mcl1[151-321]:alphaBFL1",1789,3134,811,429,1230.40344010954,-0.0261555139979453,0.436099777076796,0.940692914676374,0.954733107432738
"Mcl1[151-321]:alphaMCL1",1457,2491,7195,12446,10006.9765298673,4.24666502410868,0.246295216755498,3.68475532493586e-67,1.00225344838255e-65
"XCDP07:alphaBCL2",890,402,360,335,499.138639352949,0.949220131805709,0.391549327071698,0.00372629589850369,0.00938474522586113
"XCDP07:alphaBCLB",520,314,66,23,147.540021910452,-1.17674080844173,0.355717151579693,0.000108789926601636,0.000369885750445561
"XCDP07:alphaBFL1",529,544,188,94,273.042393379708,-0.029836682379449,0.374091977261222,0.925704166139553,0.948920987755285
"XCDP07:alphaMCL1",552,430,91,68,200.2240599921,-0.587601819591991,0.249241991623816,0.0114413052924527,0.0255084839307142
"alphaBCL2:alphaBCLB",1299,1128,161,188,472.750468162652,-0.711501944481971,0.295135638531793,0.00762791697061732,0.0178861501379992
"alphaBCL2:alphaBFL1",1375,1790,176,313,633.954265304785,-0.657651052209176,0.295354501201502,0.013829674098059,0.0303360593118714
"alphaBCL2:alphaMCL1",1333,1858,103,221,557.376130851837,-1.24694638171536,0.345887895835529,2.77255064018811e-05,0.000107733396304452
"alphaBCLB:alphaBFL1",1001,1424,112,429,564.393273230636,-0.332407713216567,0.406241801558213,0.324667577606017,0.437176144103152
"alphaBCLB:alphaMCL1",762,1238,87,230,404.51380033808,-0.654018352663505,0.337249828769006,0.0271420072362548,0.0534972896250819
"alphaBFL1:alphaMCL1",1408,1394,136,167,497.718582743475,-1.11014592714872,0.304739900285017,3.98299695194219e-05,0.000150468773740038
"2CDP06:2CDP06",5,5,1,2,2.70036768703189,0.0949922701696279,0.627307975932337,0.817470768716269,0.889408196363301
"BCDP01:BCDP01",42,42,37,50,52.7646510342496,1.9654972930959,0.250253824095334,1.02809451620713e-16,9.32139028027802e-16
"BECM01:BECM01",40,40,7,10,18.2557309170902,-0.213293715124274,0.341384716339932,0.477127608148127,0.589903224619502
"Bcl-2:Bcl-2",992,992,204,275,480.784887745787,-0.0852619830523519,0.285543107997172,0.744207002199621,0.829607805730725
"Bcl-B:Bcl-B",26,26,3,4,9.90356089989401,-0.609420554252912,0.496134865587735,0.108533651404735,0.169661799897057
"Bcl-w:Bcl-w",857,857,174,234,412.537869376994,-0.102327224037953,0.283354298694352,0.693528614084922,0.792604130382767
"Bcl-w-trunc:Bcl-w-trunc",5569,5569,785,1059,2288.57094321597,-0.582920935909444,0.229672611720452,0.00707468023246283,0.0168799388002622
"Bcl-xL:Bcl-xL",754,754,379,511,620.909335003771,1.04792417865746,0.299178382856469,8.56630925702965e-05,0.000298722579219495
"Bfl-1:Bfl-1",438,438,153,207,284.412766576429,0.578317543917589,0.267927565027446,0.0192405700419586,0.040257192703175
"FECM04:FECM04",20,20,5,6,10.3539610902442,0.0676267663669411,0.40784907017819,0.841490752421947,0.908275732772896
"Mcl1[151-321]:Mcl1[151-321]",866,866,210,283,456.073596286052,0.114248941434592,0.282543147013005,0.659195297932066,0.772849659644491
"XCDP07:XCDP07",76,76,39,52,63.2191890357286,1.13630196843962,0.223055203552961,4.74788073633427e-08,2.80744252235418e-07
"alphaBCL2:alphaBCL2",9,9,5,6,7.60282319218378,0.883445286918175,0.515318055933266,0.0236641460385823,0.0478160728243934
"alphaBCLB:alphaBCLB",74,74,8,11,27.7347584875594,-0.830406837403055,0.337244317262434,0.00483538502435157,0.0119565884238512
"alphaBFL1:alphaBFL1",97,97,17,23,43.6897516969393,-0.280030847993409,0.247720667718803,0.22697452746936,0.318232327173536
"alphaMCL1:alphaMCL1",3,3,1,2,2.20016079647545,0.41533605123096,0.716378176517392,0.34991509785299,0.462023818524337
