,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_HT_DHD_34_swap:B_HT_DHD_50_swap,91.0,1.0,36.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_51_swap,264.0,1.0,162.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_52_swap,322.0,163.0,183.0,102.0
A_HT_DHD_34_swap:B_HT_DHD_53_swap,529.0,16.0,3609.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_54_swap,314.0,1.0,135.0,4.0
A_HT_DHD_34_swap:B_HT_DHD_55_swap,538.0,4.0,432.0,7.0
A_HT_DHD_34_swap:B_HT_DHD_56_swap,385.0,85.0,266.0,178.0
A_HT_DHD_34_swap:B_HT_DHD_57_swap,422.0,301.0,367.0,89.0
A_HT_DHD_34_swap:B_HT_DHD_58_swap,5.0,4.0,14.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_59_swap,735.0,0.0,473.0,1.0
A_HT_DHD_34_swap:B_HT_DHD_5_swap,4.0,4.0,6.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_60_swap,306.0,1.0,186.0,0.0
A_HT_DHD_34_swap:B_HT_DHD_61_swap,1612.0,226.0,1258.0,90.0
A_HT_DHD_34_swap:B_HT_DHD_62_swap,15.0,218.0,15.0,115.0
A_HT_DHD_34_swap:B_HT_DHD_63_swap,13.0,2.0,21.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_64_swap,435.0,92.0,1542.0,64.0
A_HT_DHD_34_swap:B_HT_DHD_65_swap,11.0,16.0,21.0,12.0
A_HT_DHD_34_swap:B_HT_DHD_66_swap,355.0,235.0,167.0,205.0
A_HT_DHD_34_swap:B_HT_DHD_67_swap,145.0,1.0,84.0,4.0
A_HT_DHD_34_swap:B_HT_DHD_68_swap,32.0,1.0,1.0,0.0
A_HT_DHD_34_swap:B_HT_DHD_69_swap,12.0,95.0,38.0,47.0
A_HT_DHD_34_swap:B_HT_DHD_6_swap,50.0,7.0,37.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_70_swap,375.0,67.0,352.0,7.0
A_HT_DHD_34_swap:B_HT_DHD_71_swap,18.0,185.0,27.0,134.0
A_HT_DHD_34_swap:B_HT_DHD_72_swap,8.0,717.0,21.0,349.0
A_HT_DHD_34_swap:B_HT_DHD_73_swap,1142.0,14.0,671.0,7.0
A_HT_DHD_34_swap:B_HT_DHD_74_swap,759.0,188.0,258.0,80.0
A_HT_DHD_34_swap:B_HT_DHD_75_swap,122.0,753.0,678.0,433.0
A_HT_DHD_34_swap:B_HT_DHD_76_swap,2617.0,2.0,2514.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_77_swap,850.0,53.0,505.0,43.0
A_HT_DHD_34_swap:B_HT_DHD_78_swap,7.0,3.0,7.0,7.0
A_HT_DHD_34_swap:B_HT_DHD_79_swap,179.0,105.0,92.0,25.0
A_HT_DHD_34_swap:B_HT_DHD_7_swap,6.0,2.0,13.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_80_swap,5.0,5.0,8.0,4.0
A_HT_DHD_34_swap:B_HT_DHD_81_swap,86.0,2.0,133.0,6.0
A_HT_DHD_34_swap:B_HT_DHD_82_swap,130.0,3.0,103.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_83_swap,280.0,2.0,159.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_84_swap,1012.0,135.0,613.0,46.0
A_HT_DHD_34_swap:B_HT_DHD_85_swap,432.0,14.0,3626.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_86_swap,611.0,103.0,286.0,22.0
A_HT_DHD_34_swap:B_HT_DHD_87_swap,268.0,6.0,153.0,2.0
A_HT_DHD_34_swap:B_HT_DHD_88_swap,75.0,2.0,902.0,4.0
A_HT_DHD_34_swap:B_HT_DHD_89_swap,4.0,52.0,21.0,237.0
A_HT_DHD_34_swap:B_HT_DHD_8_swap,1295.0,3.0,763.0,5.0
A_HT_DHD_34_swap:B_HT_DHD_90_swap,109.0,86.0,460.0,33.0
A_HT_DHD_34_swap:B_HT_DHD_91_swap,184.0,131.0,106.0,27.0
A_HT_DHD_34_swap:B_HT_DHD_92_swap,245.0,4.0,225.0,3.0
A_HT_DHD_34_swap:B_HT_DHD_93_swap,188.0,210.0,2926.0,459.0
A_HT_DHD_34_swap:B_HT_DHD_94_swap,2.0,2.0,4.0,5.0
A_HT_DHD_34_swap:B_HT_DHD_95_swap,170.0,83.0,157.0,29.0
A_HT_DHD_34_swap:B_HT_DHD_96_swap,45.0,3.0,37.0,1.0
A_HT_DHD_34_swap:B_HT_DHD_97_swap,123.0,116.0,265.0,96.0
A_HT_DHD_34_swap:B_HT_DHD_98_swap,595.0,107.0,829.0,18.0
A_HT_DHD_34_swap:B_HT_DHD_99_swap,962.0,104.0,665.0,43.0
A_HT_DHD_34_swap:B_HT_DHD_9_swap,1092.0,531.0,608.0,237.0
A_HT_DHD_34_swap:B_ZCON_13_swap,109.0,2.0,70.0,4.0
A_HT_DHD_34_swap:B_ZCON_150_swap,434.0,3.0,277.0,3.0
A_HT_DHD_34_swap:B_ZCON_154_swap,1188.0,220.0,989.0,110.0
A_HT_DHD_34_swap:B_ZCON_155_swap,414.0,356.0,220.0,518.0
A_HT_DHD_34_swap:B_ZCON_15_re_loop_swap,923.0,144.0,3463.0,828.0
A_HT_DHD_34_swap:B_ZCON_162_swap,140.0,3.0,59.0,2.0
A_HT_DHD_34_swap:B_ZCON_37_3_swap,253.0,4.0,169.0,2.0
A_HT_DHD_34_swap:B_ZCON_37_swap,810.0,52.0,495.0,20.0
A_HT_DHD_34_swap:B_ZCON_6_swap,37.0,11.0,48.0,1.0
A_HT_DHD_35_swap:A_HT_DHD_36_swap,3.0,0.0,4.0,3.0
A_HT_DHD_35_swap:A_HT_DHD_37_swap,3.0,2.0,5.0,8.0
A_HT_DHD_35_swap:A_HT_DHD_38_swap,319.0,0.0,168.0,4.0
A_HT_DHD_35_swap:A_HT_DHD_39_swap,641.0,14.0,269.0,30.0
A_HT_DHD_35_swap:A_HT_DHD_3_swap,123.0,80.0,67.0,73.0
A_HT_DHD_35_swap:A_HT_DHD_40_swap,13.0,15.0,5.0,13.0
A_HT_DHD_35_swap:A_HT_DHD_41_swap,6.0,33.0,5.0,5.0
A_HT_DHD_35_swap:A_HT_DHD_42_swap,6.0,55.0,16.0,33.0
A_HT_DHD_35_swap:A_HT_DHD_43_swap,404.0,267.0,240.0,751.0
A_HT_DHD_35_swap:A_HT_DHD_44_swap,424.0,37.0,558.0,49.0
A_HT_DHD_35_swap:A_HT_DHD_45_swap,721.0,267.0,319.0,852.0
A_HT_DHD_35_swap:A_HT_DHD_46_swap,863.0,5.0,960.0,22.0
A_HT_DHD_35_swap:A_HT_DHD_47_swap,264.0,3.0,143.0,5.0
A_HT_DHD_35_swap:A_HT_DHD_48_swap,119.0,4.0,69.0,6.0
A_HT_DHD_35_swap:A_HT_DHD_49_swap,67.0,198.0,17.0,107.0
A_HT_DHD_35_swap:A_HT_DHD_4_swap,288.0,158.0,145.0,101.0
A_HT_DHD_35_swap:A_HT_DHD_50_swap,582.0,516.0,162.0,382.0
A_HT_DHD_35_swap:A_HT_DHD_51_swap,463.0,64.0,194.0,305.0
A_HT_DHD_35_swap:A_HT_DHD_52_swap,1033.0,7.0,885.0,9.0
A_HT_DHD_35_swap:A_HT_DHD_53_swap,875.0,82.0,466.0,53.0
A_HT_DHD_35_swap:A_HT_DHD_54_swap,972.0,54.0,778.0,33.0
A_HT_DHD_35_swap:A_HT_DHD_55_swap,14.0,154.0,36.0,903.0
A_HT_DHD_35_swap:A_HT_DHD_56_swap,10.0,0.0,24.0,15.0
A_HT_DHD_35_swap:A_HT_DHD_57_swap,669.0,167.0,465.0,92.0
A_HT_DHD_35_swap:A_HT_DHD_58_swap,470.0,72.0,354.0,70.0
A_HT_DHD_35_swap:A_HT_DHD_59_swap,105.0,5.0,68.0,10.0
A_HT_DHD_35_swap:A_HT_DHD_5_swap,107.0,151.0,49.0,77.0
A_HT_DHD_35_swap:A_HT_DHD_60_swap,129.0,3.0,2390.0,12.0
A_HT_DHD_35_swap:A_HT_DHD_61_swap,100.0,415.0,130.0,196.0
A_HT_DHD_35_swap:A_HT_DHD_62_swap,7.0,418.0,1.0,4018.0
A_HT_DHD_35_swap:A_HT_DHD_63_swap,328.0,1.0,113.0,13.0
A_HT_DHD_35_swap:A_HT_DHD_64_swap,750.0,125.0,7202.0,977.0
A_HT_DHD_35_swap:A_HT_DHD_65_swap,565.0,254.0,461.0,180.0
A_HT_DHD_35_swap:A_HT_DHD_66_swap,690.0,203.0,440.0,112.0
A_HT_DHD_35_swap:A_HT_DHD_67_swap,328.0,5.0,2048.0,10.0
A_HT_DHD_35_swap:A_HT_DHD_68_swap,1759.0,5.0,885.0,11.0
A_HT_DHD_35_swap:A_HT_DHD_69_swap,610.0,265.0,7138.0,1882.0
A_HT_DHD_35_swap:A_HT_DHD_6_swap,78.0,3.0,20.0,9.0
A_HT_DHD_35_swap:A_HT_DHD_70_swap,444.0,26.0,348.0,7.0
A_HT_DHD_35_swap:A_HT_DHD_71_swap,108.0,89.0,39.0,34.0
A_HT_DHD_35_swap:A_HT_DHD_72_swap,515.0,88.0,356.0,80.0
A_HT_DHD_35_swap:A_HT_DHD_73_swap,269.0,102.0,2359.0,1050.0
A_HT_DHD_35_swap:A_HT_DHD_74_swap,18.0,232.0,26.0,101.0
A_HT_DHD_35_swap:A_HT_DHD_75_swap,3482.0,734.0,1644.0,341.0
A_HT_DHD_35_swap:A_HT_DHD_76_swap,108.0,119.0,296.0,78.0
A_HT_DHD_35_swap:A_HT_DHD_77_swap,583.0,97.0,358.0,76.0
A_HT_DHD_35_swap:A_HT_DHD_78_swap,815.0,722.0,555.0,410.0
A_HT_DHD_35_swap:A_HT_DHD_79_swap,1058.0,102.0,736.0,323.0
A_HT_DHD_35_swap:A_HT_DHD_7_swap,69.0,7.0,3.0,12.0
A_HT_DHD_35_swap:A_HT_DHD_80_swap,737.0,296.0,704.0,166.0
A_HT_DHD_35_swap:A_HT_DHD_81_swap,738.0,82.0,440.0,37.0
A_HT_DHD_35_swap:A_HT_DHD_82_swap,826.0,418.0,588.0,411.0
A_HT_DHD_35_swap:A_HT_DHD_83_swap,1423.0,392.0,729.0,148.0
A_HT_DHD_35_swap:A_HT_DHD_84_swap,386.0,35.0,299.0,17.0
A_HT_DHD_35_swap:A_HT_DHD_85_swap,7.0,233.0,10.0,307.0
A_HT_DHD_35_swap:A_HT_DHD_86_swap,1423.0,9.0,6587.0,16.0
A_HT_DHD_35_swap:A_HT_DHD_87_swap,82.0,141.0,233.0,1565.0
A_HT_DHD_35_swap:A_HT_DHD_88_swap,714.0,6.0,533.0,11.0
A_HT_DHD_35_swap:A_HT_DHD_89_swap,1438.0,38.0,771.0,12.0
A_HT_DHD_35_swap:A_HT_DHD_8_swap,19.0,118.0,2.0,103.0
A_HT_DHD_35_swap:A_HT_DHD_90_swap,259.0,2.0,150.0,13.0
A_HT_DHD_35_swap:A_HT_DHD_91_swap,6.0,146.0,15.0,69.0
A_HT_DHD_35_swap:A_HT_DHD_92_swap,134.0,71.0,109.0,35.0
A_HT_DHD_35_swap:A_HT_DHD_93_swap,487.0,595.0,375.0,432.0
A_HT_DHD_35_swap:A_HT_DHD_94_swap,756.0,643.0,499.0,394.0
A_HT_DHD_35_swap:A_HT_DHD_95_swap,14.0,105.0,18.0,60.0
A_HT_DHD_35_swap:A_HT_DHD_96_swap,66.0,55.0,76.0,66.0
A_HT_DHD_35_swap:A_HT_DHD_97_swap,544.0,447.0,376.0,318.0
A_HT_DHD_35_swap:A_HT_DHD_98_swap,1217.0,149.0,750.0,107.0
A_HT_DHD_35_swap:A_HT_DHD_99_swap,368.0,11.0,214.0,0.0
A_HT_DHD_35_swap:A_HT_DHD_9_swap,106.0,6.0,73.0,6.0
A_HT_DHD_35_swap:A_ZCON_13_swap,2.0,123.0,7.0,53.0
A_HT_DHD_35_swap:A_ZCON_150_swap,1610.0,348.0,1163.0,218.0
A_HT_DHD_35_swap:A_ZCON_154_swap,371.0,530.0,266.0,441.0
A_HT_DHD_35_swap:A_ZCON_155_swap,625.0,73.0,345.0,50.0
A_HT_DHD_35_swap:A_ZCON_15_re_loop_swap,441.0,2.0,218.0,4.0
A_HT_DHD_35_swap:A_ZCON_162_swap,297.0,36.0,177.0,28.0
A_HT_DHD_35_swap:A_ZCON_37_3_swap,3812.0,40.0,2918.0,40.0
A_HT_DHD_35_swap:A_ZCON_37_swap,496.0,115.0,376.0,53.0
A_HT_DHD_35_swap:A_ZCON_6_swap,337.0,132.0,207.0,84.0
A_HT_DHD_35_swap:B_HT_DHD_100_swap,2837.0,272.0,2866.0,189.0
A_HT_DHD_35_swap:B_HT_DHD_10_swap,1054.0,525.0,754.0,203.0
A_HT_DHD_35_swap:B_HT_DHD_11_swap,243.0,95.0,242.0,59.0
A_HT_DHD_35_swap:B_HT_DHD_12_swap,127.0,84.0,35.0,45.0
A_HT_DHD_35_swap:B_HT_DHD_13_swap,1062.0,325.0,707.0,197.0
A_HT_DHD_35_swap:B_HT_DHD_14_swap,91.0,105.0,22.0,314.0
A_HT_DHD_35_swap:B_HT_DHD_15_swap,265.0,626.0,174.0,237.0
A_HT_DHD_35_swap:B_HT_DHD_16_swap,602.0,128.0,399.0,95.0
A_HT_DHD_35_swap:B_HT_DHD_17_swap,1067.0,309.0,660.0,203.0
A_HT_DHD_35_swap:B_HT_DHD_18_swap,84.0,501.0,600.0,359.0
A_HT_DHD_35_swap:B_HT_DHD_19_swap,364.0,283.0,215.0,169.0
A_HT_DHD_35_swap:B_HT_DHD_1_swap,667.0,2.0,378.0,6.0
A_HT_DHD_35_swap:B_HT_DHD_20_swap,796.0,3.0,2583.0,8.0
A_HT_DHD_35_swap:B_HT_DHD_21_swap,149.0,582.0,96.0,406.0
A_HT_DHD_35_swap:B_HT_DHD_22_swap,602.0,94.0,343.0,53.0
A_HT_DHD_35_swap:B_HT_DHD_23_swap,982.0,336.0,524.0,268.0
A_HT_DHD_35_swap:B_HT_DHD_24_swap,613.0,136.0,316.0,77.0
A_HT_DHD_35_swap:B_HT_DHD_25_swap,17.0,0.0,17.0,0.0
A_HT_DHD_35_swap:B_HT_DHD_26_swap,1046.0,291.0,634.0,187.0
A_HT_DHD_35_swap:B_HT_DHD_27_swap,2993.0,0.0,3161.0,5.0
A_HT_DHD_35_swap:B_HT_DHD_28_swap,303.0,128.0,357.0,54.0
A_HT_DHD_35_swap:B_HT_DHD_29_swap,1603.0,2.0,755.0,0.0
A_HT_DHD_35_swap:B_HT_DHD_2_swap,843.0,97.0,691.0,63.0
A_HT_DHD_35_swap:B_HT_DHD_30_swap,9.0,62.0,6.0,41.0
A_HT_DHD_35_swap:B_HT_DHD_31_swap,731.0,79.0,450.0,66.0
A_HT_DHD_35_swap:B_HT_DHD_32_swap,206.0,3.0,59.0,3.0
A_HT_DHD_35_swap:B_HT_DHD_33_swap,648.0,310.0,308.0,227.0
A_HT_DHD_35_swap:B_HT_DHD_34_swap,12.0,189.0,35.0,109.0
A_HT_DHD_35_swap:B_HT_DHD_35_swap,492.0,8.0,275.0,11.0
A_HT_DHD_35_swap:B_HT_DHD_36_swap,283.0,80.0,157.0,31.0
A_HT_DHD_35_swap:B_HT_DHD_37_swap,173.0,361.0,158.0,260.0
A_HT_DHD_35_swap:B_HT_DHD_38_swap,627.0,19.0,313.0,16.0
A_HT_DHD_35_swap:B_HT_DHD_39_swap,442.0,101.0,295.0,56.0
A_HT_DHD_35_swap:B_HT_DHD_3_swap,1177.0,176.0,779.0,89.0
A_HT_DHD_35_swap:B_HT_DHD_40_swap,396.0,5.0,203.0,13.0
A_HT_DHD_35_swap:B_HT_DHD_41_swap,558.0,146.0,343.0,81.0
A_HT_DHD_35_swap:B_HT_DHD_42_swap,472.0,324.0,206.0,174.0
A_HT_DHD_35_swap:B_HT_DHD_43_swap,1583.0,225.0,813.0,111.0
A_HT_DHD_35_swap:B_HT_DHD_44_swap,323.0,5.0,140.0,11.0
A_HT_DHD_35_swap:B_HT_DHD_45_swap,17.0,14.0,43.0,37.0
A_HT_DHD_35_swap:B_HT_DHD_46_swap,1905.0,1.0,12054.0,14.0
A_HT_DHD_35_swap:B_HT_DHD_47_swap,2.0,378.0,3.0,261.0
A_HT_DHD_35_swap:B_HT_DHD_48_swap,92.0,231.0,109.0,1630.0
A_HT_DHD_35_swap:B_HT_DHD_49_swap,294.0,179.0,205.0,717.0
A_HT_DHD_35_swap:B_HT_DHD_4_swap,970.0,8.0,684.0,4.0
A_HT_DHD_35_swap:B_HT_DHD_50_swap,1042.0,1.0,653.0,3.0
A_HT_DHD_35_swap:B_HT_DHD_51_swap,1074.0,86.0,410.0,68.0
A_HT_DHD_35_swap:B_HT_DHD_52_swap,13.0,110.0,35.0,140.0
A_HT_DHD_35_swap:B_HT_DHD_53_swap,391.0,5.0,223.0,9.0
A_HT_DHD_35_swap:B_HT_DHD_54_swap,206.0,45.0,105.0,20.0
A_HT_DHD_35_swap:B_HT_DHD_55_swap,1808.0,242.0,1304.0,141.0
A_HT_DHD_35_swap:B_HT_DHD_56_swap,759.0,8.0,417.0,12.0
A_HT_DHD_35_swap:B_HT_DHD_57_swap,124.0,146.0,93.0,96.0
A_HT_DHD_35_swap:B_HT_DHD_58_swap,906.0,3.0,610.0,15.0
A_HT_DHD_35_swap:B_HT_DHD_59_swap,314.0,47.0,69.0,26.0
A_HT_DHD_35_swap:B_HT_DHD_5_swap,62.0,53.0,366.0,264.0
A_HT_DHD_35_swap:B_HT_DHD_60_swap,585.0,72.0,431.0,67.0
A_HT_DHD_35_swap:B_HT_DHD_61_swap,756.0,1440.0,424.0,967.0
A_HT_DHD_35_swap:B_HT_DHD_62_swap,286.0,78.0,113.0,22.0
A_HT_DHD_35_swap:B_HT_DHD_63_swap,76.0,163.0,416.0,1503.0
A_HT_DHD_35_swap:B_HT_DHD_64_swap,151.0,3.0,471.0,18.0
A_HT_DHD_35_swap:B_HT_DHD_65_swap,429.0,168.0,353.0,88.0
A_HT_DHD_35_swap:B_HT_DHD_66_swap,619.0,158.0,448.0,139.0
A_HT_DHD_35_swap:B_HT_DHD_67_swap,117.0,91.0,113.0,125.0
A_HT_DHD_35_swap:B_HT_DHD_68_swap,712.0,27.0,747.0,61.0
A_HT_DHD_35_swap:B_HT_DHD_69_swap,232.0,218.0,101.0,190.0
A_HT_DHD_35_swap:B_HT_DHD_6_swap,182.0,640.0,73.0,405.0
A_HT_DHD_35_swap:B_HT_DHD_70_swap,2299.0,497.0,6128.0,385.0
A_HT_DHD_35_swap:B_HT_DHD_71_swap,881.0,120.0,415.0,58.0
A_HT_DHD_35_swap:B_HT_DHD_72_swap,696.0,5.0,427.0,9.0
A_HT_DHD_35_swap:B_HT_DHD_73_swap,358.0,8.0,198.0,22.0
A_HT_DHD_35_swap:B_HT_DHD_74_swap,558.0,5.0,426.0,8.0
A_HT_DHD_35_swap:B_HT_DHD_75_swap,164.0,110.0,812.0,1501.0
A_HT_DHD_35_swap:B_HT_DHD_76_swap,181.0,135.0,84.0,50.0
A_HT_DHD_35_swap:B_HT_DHD_77_swap,19.0,6.0,38.0,11.0
A_HT_DHD_35_swap:B_HT_DHD_78_swap,197.0,8.0,118.0,13.0
A_HT_DHD_35_swap:B_HT_DHD_79_swap,65.0,4.0,19.0,6.0
A_HT_DHD_35_swap:B_HT_DHD_7_swap,402.0,486.0,235.0,170.0
A_HT_DHD_35_swap:B_HT_DHD_80_swap,417.0,94.0,342.0,81.0
A_HT_DHD_35_swap:B_HT_DHD_81_swap,1050.0,5.0,576.0,19.0
A_HT_DHD_35_swap:B_HT_DHD_82_swap,512.0,302.0,393.0,244.0
A_HT_DHD_35_swap:B_HT_DHD_83_swap,130.0,184.0,102.0,103.0
A_HT_DHD_35_swap:B_HT_DHD_84_swap,107.0,123.0,107.0,24.0
A_HT_DHD_35_swap:B_HT_DHD_85_swap,725.0,268.0,6645.0,1737.0
A_HT_DHD_35_swap:B_HT_DHD_86_swap,614.0,103.0,398.0,809.0
A_HT_DHD_35_swap:B_HT_DHD_87_swap,534.0,166.0,360.0,137.0
A_HT_DHD_35_swap:B_HT_DHD_88_swap,644.0,1.0,979.0,10.0
A_HT_DHD_35_swap:B_HT_DHD_89_swap,55.0,252.0,85.0,1877.0
A_HT_DHD_35_swap:B_HT_DHD_8_swap,1855.0,503.0,854.0,342.0
A_HT_DHD_35_swap:B_HT_DHD_90_swap,11.0,2.0,19.0,7.0
A_HT_DHD_35_swap:B_HT_DHD_91_swap,629.0,2.0,1491.0,9.0
A_HT_DHD_35_swap:B_HT_DHD_92_swap,615.0,1.0,263.0,6.0
A_HT_DHD_35_swap:B_HT_DHD_93_swap,20.0,297.0,53.0,210.0
A_HT_DHD_35_swap:B_HT_DHD_94_swap,539.0,443.0,256.0,217.0
A_HT_DHD_35_swap:B_HT_DHD_95_swap,1050.0,10.0,566.0,15.0
A_HT_DHD_35_swap:B_HT_DHD_96_swap,130.0,18.0,1065.0,47.0
A_HT_DHD_35_swap:B_HT_DHD_97_swap,479.0,80.0,421.0,39.0
A_HT_DHD_35_swap:B_HT_DHD_98_swap,798.0,353.0,1327.0,268.0
A_HT_DHD_35_swap:B_HT_DHD_99_swap,1264.0,302.0,553.0,151.0
A_HT_DHD_35_swap:B_HT_DHD_9_swap,1335.0,267.0,767.0,250.0
A_HT_DHD_35_swap:B_ZCON_13_swap,456.0,7.0,271.0,20.0
A_HT_DHD_35_swap:B_ZCON_150_swap,438.0,608.0,1134.0,333.0
A_HT_DHD_35_swap:B_ZCON_154_swap,926.0,42.0,606.0,73.0
A_HT_DHD_35_swap:B_ZCON_155_swap,476.0,259.0,550.0,2098.0
A_HT_DHD_35_swap:B_ZCON_15_re_loop_swap,21.0,54.0,36.0,15.0
A_HT_DHD_35_swap:B_ZCON_162_swap,10.0,146.0,21.0,93.0
A_HT_DHD_35_swap:B_ZCON_37_3_swap,1133.0,173.0,519.0,106.0
A_HT_DHD_35_swap:B_ZCON_37_swap,478.0,164.0,415.0,778.0
A_HT_DHD_35_swap:B_ZCON_6_swap,121.0,62.0,77.0,57.0
A_HT_DHD_36_swap:A_HT_DHD_37_swap,1.0,5.0,4.0,6.0
A_HT_DHD_36_swap:A_HT_DHD_38_swap,115.0,246.0,17.0,183.0
A_HT_DHD_36_swap:A_HT_DHD_39_swap,4.0,0.0,5.0,2.0
A_HT_DHD_36_swap:A_HT_DHD_3_swap,83.0,4.0,18.0,13.0
A_HT_DHD_36_swap:A_HT_DHD_40_swap,584.0,4.0,459.0,11.0
A_HT_DHD_36_swap:A_HT_DHD_41_swap,42.0,208.0,115.0,134.0
A_HT_DHD_36_swap:A_HT_DHD_42_swap,1364.0,9.0,860.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_43_swap,2.0,311.0,3.0,182.0
A_HT_DHD_36_swap:A_HT_DHD_44_swap,626.0,393.0,338.0,178.0
A_HT_DHD_36_swap:A_HT_DHD_45_swap,175.0,45.0,92.0,18.0
A_HT_DHD_36_swap:A_HT_DHD_46_swap,1123.0,93.0,603.0,57.0
A_HT_DHD_36_swap:A_HT_DHD_47_swap,305.0,4.0,217.0,3.0
A_HT_DHD_36_swap:A_HT_DHD_48_swap,226.0,792.0,76.0,379.0
A_HT_DHD_36_swap:A_HT_DHD_49_swap,38.0,11.0,11.0,5.0
A_HT_DHD_36_swap:A_HT_DHD_4_swap,907.0,1218.0,434.0,534.0
A_HT_DHD_36_swap:A_HT_DHD_50_swap,1099.0,213.0,521.0,127.0
A_HT_DHD_36_swap:A_HT_DHD_51_swap,0.0,817.0,2.0,453.0
A_HT_DHD_36_swap:A_HT_DHD_52_swap,5.0,8.0,3.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_53_swap,87.0,6.0,25.0,4.0
A_HT_DHD_36_swap:A_HT_DHD_54_swap,85.0,292.0,37.0,132.0
A_HT_DHD_36_swap:A_HT_DHD_55_swap,134.0,265.0,118.0,132.0
A_HT_DHD_36_swap:A_HT_DHD_56_swap,524.0,12.0,221.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_57_swap,1196.0,463.0,1970.0,249.0
A_HT_DHD_36_swap:A_HT_DHD_58_swap,468.0,8.0,174.0,6.0
A_HT_DHD_36_swap:A_HT_DHD_59_swap,8.0,4.0,10.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_5_swap,43.0,12.0,5.0,8.0
A_HT_DHD_36_swap:A_HT_DHD_60_swap,1119.0,558.0,764.0,566.0
A_HT_DHD_36_swap:A_HT_DHD_61_swap,821.0,173.0,398.0,128.0
A_HT_DHD_36_swap:A_HT_DHD_62_swap,91.0,957.0,49.0,609.0
A_HT_DHD_36_swap:A_HT_DHD_63_swap,17.0,443.0,16.0,225.0
A_HT_DHD_36_swap:A_HT_DHD_64_swap,46.0,106.0,15.0,128.0
A_HT_DHD_36_swap:A_HT_DHD_65_swap,243.0,541.0,64.0,135.0
A_HT_DHD_36_swap:A_HT_DHD_66_swap,439.0,603.0,189.0,430.0
A_HT_DHD_36_swap:A_HT_DHD_67_swap,25.0,12.0,25.0,15.0
A_HT_DHD_36_swap:A_HT_DHD_68_swap,411.0,528.0,189.0,243.0
A_HT_DHD_36_swap:A_HT_DHD_69_swap,787.0,6.0,404.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_6_swap,27.0,175.0,1.0,60.0
A_HT_DHD_36_swap:A_HT_DHD_70_swap,147.0,8.0,68.0,3.0
A_HT_DHD_36_swap:A_HT_DHD_71_swap,4.0,4.0,6.0,7.0
A_HT_DHD_36_swap:A_HT_DHD_72_swap,14.0,1037.0,16.0,507.0
A_HT_DHD_36_swap:A_HT_DHD_73_swap,140.0,682.0,60.0,256.0
A_HT_DHD_36_swap:A_HT_DHD_74_swap,1174.0,7.0,4047.0,10.0
A_HT_DHD_36_swap:A_HT_DHD_75_swap,820.0,234.0,490.0,130.0
A_HT_DHD_36_swap:A_HT_DHD_76_swap,513.0,286.0,279.0,279.0
A_HT_DHD_36_swap:A_HT_DHD_77_swap,8.0,965.0,15.0,480.0
A_HT_DHD_36_swap:A_HT_DHD_78_swap,15.0,1486.0,13.0,758.0
A_HT_DHD_36_swap:A_HT_DHD_79_swap,106.0,513.0,62.0,343.0
A_HT_DHD_36_swap:A_HT_DHD_7_swap,119.0,435.0,37.0,330.0
A_HT_DHD_36_swap:A_HT_DHD_80_swap,13.0,457.0,29.0,305.0
A_HT_DHD_36_swap:A_HT_DHD_81_swap,100.0,386.0,33.0,256.0
A_HT_DHD_36_swap:A_HT_DHD_82_swap,415.0,7.0,238.0,12.0
A_HT_DHD_36_swap:A_HT_DHD_83_swap,955.0,288.0,357.0,91.0
A_HT_DHD_36_swap:A_HT_DHD_84_swap,698.0,669.0,627.0,381.0
A_HT_DHD_36_swap:A_HT_DHD_85_swap,230.0,577.0,104.0,511.0
A_HT_DHD_36_swap:A_HT_DHD_86_swap,809.0,10.0,586.0,14.0
A_HT_DHD_36_swap:A_HT_DHD_87_swap,2.0,468.0,1.0,308.0
A_HT_DHD_36_swap:A_HT_DHD_88_swap,46.0,2312.0,35.0,1109.0
A_HT_DHD_36_swap:A_HT_DHD_89_swap,491.0,223.0,282.0,119.0
A_HT_DHD_36_swap:A_HT_DHD_8_swap,475.0,135.0,379.0,79.0
A_HT_DHD_36_swap:A_HT_DHD_90_swap,120.0,287.0,27.0,112.0
A_HT_DHD_36_swap:A_HT_DHD_91_swap,203.0,974.0,129.0,428.0
A_HT_DHD_36_swap:A_HT_DHD_92_swap,75.0,669.0,18.0,351.0
