PPI,trp1,his1
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_56_swap,1460.0,194.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_57_swap,930.0,68.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_58_swap,544.0,158.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_59_swap,1342.0,145.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_5_swap,364.0,59.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_60_swap,654.0,263.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_61_swap,2396.0,5747.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_62_swap,1152.0,4507.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_63_swap,1335.0,379.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_64_swap,1219.0,4507.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_65_swap,1070.0,251.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_66_swap,1095.0,137.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_67_swap,1132.0,160.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_68_swap,199.0,43.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_69_swap,760.0,117.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_6_swap,1143.0,76.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_70_swap,2151.0,1157.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_71_swap,1701.0,286.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_72_swap,381.0,84.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_73_swap,938.0,975.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_74_swap,1736.0,269.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_75_swap,389.0,33.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_76_swap,491.0,187.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_77_swap,959.0,95.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_78_swap,164.0,28.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_79_swap,917.0,350.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_7_swap,967.0,269.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_80_swap,1199.0,218.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_81_swap,1095.0,213.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_82_swap,1524.0,198.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_83_swap,635.0,81.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_84_swap,1076.0,226.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_85_swap,438.0,75.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_86_swap,865.0,148.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_87_swap,870.0,224.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_88_swap,596.0,105.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_89_swap,1086.0,75.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_8_swap,1018.0,172.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_90_swap,659.0,152.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_91_swap,727.0,116.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_92_swap,972.0,172.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_93_swap,558.0,91.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_94_swap,116.0,8.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_95_swap,875.0,48.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_96_swap,248.0,8.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_97_swap,946.0,130.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_98_swap,1564.0,293.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_99_swap,1096.0,163.0
DBD:A_HT_DHD_45_swap:AD:B_HT_DHD_9_swap,1414.0,431.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_13_swap,1470.0,257.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_150_swap,766.0,63.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_154_swap,1235.0,204.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_155_swap,573.0,108.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_15_re_loop_swap,1399.0,206.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_162_swap,1476.0,226.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_37_3_swap,1811.0,283.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_37_swap,934.0,274.0
DBD:A_HT_DHD_45_swap:AD:B_ZCON_6_swap,1129.0,270.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_47_swap,1838.0,139.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_48_swap,748.0,132.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_49_swap,74.0,3.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_4_swap,1457.0,1330.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_50_swap,1164.0,149.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_51_swap,35.0,1.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_52_swap,591.0,1382.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_53_swap,785.0,182.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_54_swap,1152.0,102.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_55_swap,368.0,5.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_56_swap,850.0,149.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_57_swap,1403.0,268.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_58_swap,846.0,69.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_59_swap,564.0,184.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_5_swap,488.0,31.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_60_swap,1377.0,251.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_61_swap,1304.0,1247.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_62_swap,285.0,11.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_63_swap,836.0,139.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_64_swap,376.0,50.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_65_swap,517.0,200.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_66_swap,1398.0,664.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_67_swap,672.0,1768.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_68_swap,1593.0,337.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_69_swap,1436.0,244.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_6_swap,194.0,14.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_70_swap,353.0,278.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_71_swap,351.0,64.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_72_swap,1954.0,107.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_73_swap,282.0,86.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_74_swap,1150.0,3777.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_75_swap,2179.0,1015.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_76_swap,1554.0,167.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_77_swap,882.0,969.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_78_swap,1020.0,282.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_79_swap,714.0,32.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_7_swap,218.0,28.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_80_swap,1126.0,116.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_81_swap,483.0,51.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_82_swap,1313.0,249.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_83_swap,1409.0,199.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_84_swap,863.0,119.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_85_swap,441.0,55.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_86_swap,139.0,19.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_87_swap,107.0,3.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_88_swap,1118.0,168.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_89_swap,984.0,247.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_8_swap,177.0,45.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_90_swap,798.0,138.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_91_swap,962.0,136.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_92_swap,675.0,316.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_93_swap,864.0,1924.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_94_swap,1123.0,93.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_95_swap,1271.0,192.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_96_swap,272.0,78.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_97_swap,950.0,5908.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_98_swap,1224.0,1703.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_99_swap,584.0,196.0
DBD:A_HT_DHD_46_swap:AD:A_HT_DHD_9_swap,1003.0,104.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_13_swap,458.0,25.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_150_swap,2099.0,150.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_154_swap,1864.0,159.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_155_swap,1234.0,107.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_15_re_loop_swap,538.0,23.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_162_swap,908.0,526.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_37_3_swap,845.0,91.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_37_swap,1052.0,913.0
DBD:A_HT_DHD_46_swap:AD:A_ZCON_6_swap,758.0,87.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_100_swap,2646.0,1462.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_10_swap,900.0,76.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_11_swap,1418.0,290.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_12_swap,409.0,19.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_13_swap,924.0,388.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_14_swap,120.0,17.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_15_swap,268.0,21.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_16_swap,1489.0,701.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_17_swap,1138.0,106.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_18_swap,1221.0,66.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_19_swap,3029.0,80.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_1_swap,950.0,1490.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_20_swap,1117.0,124.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_21_swap,418.0,34.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_22_swap,2076.0,390.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_23_swap,633.0,976.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_24_swap,1587.0,318.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_25_swap,136.0,19.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_26_swap,1995.0,6606.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_27_swap,1569.0,256.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_28_swap,786.0,100.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_29_swap,1451.0,160.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_2_swap,1249.0,8010.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_30_swap,742.0,101.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_31_swap,972.0,125.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_32_swap,280.0,70.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_33_swap,879.0,33.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_34_swap,1252.0,358.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_35_swap,1461.0,1651.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_36_swap,697.0,70.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_37_swap,1527.0,412.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_38_swap,954.0,844.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_39_swap,679.0,137.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_3_swap,2570.0,2878.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_40_swap,887.0,85.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_41_swap,1047.0,96.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_42_swap,980.0,130.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_43_swap,1484.0,3110.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_44_swap,519.0,105.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_45_swap,699.0,98.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_46_swap,647.0,91.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_47_swap,437.0,84.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_48_swap,360.0,60.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_49_swap,289.0,12.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_4_swap,1891.0,146.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_50_swap,1321.0,93.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_51_swap,1465.0,189.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_52_swap,486.0,98.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_53_swap,1388.0,193.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_54_swap,650.0,171.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_55_swap,2122.0,264.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_56_swap,843.0,77.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_57_swap,1001.0,111.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_58_swap,864.0,1095.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_59_swap,964.0,175.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_5_swap,374.0,1318.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_60_swap,513.0,98.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_61_swap,2402.0,500.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_62_swap,1549.0,112.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_63_swap,948.0,136.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_64_swap,1204.0,218.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_65_swap,1079.0,186.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_66_swap,1045.0,147.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_67_swap,1755.0,216.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_68_swap,79.0,10.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_69_swap,737.0,204.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_6_swap,1093.0,237.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_70_swap,1615.0,162.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_71_swap,1261.0,290.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_72_swap,1682.0,766.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_73_swap,1708.0,189.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_74_swap,1312.0,158.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_75_swap,204.0,31.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_76_swap,785.0,53.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_77_swap,686.0,97.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_78_swap,513.0,104.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_79_swap,857.0,41.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_7_swap,743.0,655.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_80_swap,1120.0,81.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_81_swap,661.0,104.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_82_swap,1452.0,166.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_83_swap,461.0,32.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_84_swap,850.0,280.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_85_swap,687.0,91.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_86_swap,1183.0,167.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_87_swap,1062.0,414.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_88_swap,724.0,28.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_89_swap,277.0,49.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_8_swap,1148.0,213.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_90_swap,425.0,186.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_91_swap,419.0,301.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_92_swap,738.0,44.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_93_swap,969.0,163.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_94_swap,317.0,54.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_95_swap,1176.0,292.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_96_swap,290.0,2839.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_97_swap,725.0,132.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_98_swap,1294.0,120.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_99_swap,1606.0,303.0
DBD:A_HT_DHD_46_swap:AD:B_HT_DHD_9_swap,1591.0,1728.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_13_swap,755.0,157.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_150_swap,654.0,204.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_154_swap,1191.0,160.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_155_swap,839.0,105.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_15_re_loop_swap,815.0,72.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_162_swap,1713.0,269.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_37_3_swap,987.0,87.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_37_swap,1306.0,339.0
DBD:A_HT_DHD_46_swap:AD:B_ZCON_6_swap,684.0,177.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_48_swap,179.0,11.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_49_swap,127.0,10.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_4_swap,501.0,602.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_50_swap,369.0,84.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_51_swap,6.0,0.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_52_swap,467.0,1362.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_53_swap,195.0,22.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_54_swap,256.0,9.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_55_swap,228.0,440.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_56_swap,427.0,24.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_57_swap,272.0,37.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_58_swap,571.0,92.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_59_swap,111.0,7.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_5_swap,111.0,144.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_60_swap,682.0,113.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_61_swap,545.0,35.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_62_swap,4.0,1.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_63_swap,229.0,12.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_64_swap,358.0,2697.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_65_swap,288.0,20.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_66_swap,482.0,76.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_67_swap,368.0,36.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_68_swap,497.0,54.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_69_swap,442.0,147.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_6_swap,83.0,0.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_70_swap,458.0,140.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_71_swap,60.0,1262.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_72_swap,636.0,162.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_73_swap,229.0,359.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_74_swap,408.0,20.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_75_swap,1024.0,13325.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_76_swap,740.0,61.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_77_swap,573.0,54.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_78_swap,88.0,3.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_79_swap,281.0,35.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_7_swap,205.0,732.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_80_swap,510.0,73.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_81_swap,118.0,9.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_82_swap,494.0,81.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_83_swap,362.0,150.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_84_swap,748.0,112.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_85_swap,135.0,3.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_86_swap,282.0,30.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_87_swap,81.0,1.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_88_swap,478.0,68.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_89_swap,441.0,90.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_8_swap,89.0,0.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_90_swap,136.0,4.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_91_swap,429.0,60.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_92_swap,119.0,5.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_93_swap,148.0,12.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_94_swap,223.0,38.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_95_swap,359.0,105.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_96_swap,60.0,0.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_97_swap,300.0,771.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_98_swap,973.0,3557.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_99_swap,224.0,8.0
DBD:A_HT_DHD_47_swap:AD:A_HT_DHD_9_swap,422.0,39.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_13_swap,110.0,6.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_150_swap,579.0,87.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_154_swap,1081.0,187.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_155_swap,644.0,80.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_15_re_loop_swap,428.0,90.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_162_swap,305.0,5722.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_37_3_swap,405.0,41.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_37_swap,420.0,55.0
DBD:A_HT_DHD_47_swap:AD:A_ZCON_6_swap,444.0,41.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_100_swap,698.0,140.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_10_swap,570.0,67.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_11_swap,298.0,63.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_12_swap,148.0,1.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_13_swap,1311.0,158.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_14_swap,36.0,0.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_15_swap,132.0,15.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_16_swap,578.0,49.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_17_swap,358.0,15.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_18_swap,399.0,44.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_19_swap,635.0,68.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_1_swap,467.0,60.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_20_swap,471.0,17.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_21_swap,250.0,63.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_22_swap,665.0,80.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_23_swap,147.0,46.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_24_swap,512.0,23.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_25_swap,87.0,6.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_26_swap,608.0,100.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_27_swap,679.0,61.0
DBD:A_HT_DHD_47_swap:AD:B_HT_DHD_28_swap,217.0,13.0
