"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"2CDP06:BCDP01",2519,5923,49,425,1131.31027095728,-1.03705011036496,0.657993370621164,0.0806535597870199,0.118395680044203
"2CDP06:BECM01",4179,6093,108,109,992.141756459757,-2.02061703556363,0.209236449730934,1.30544521246663e-22,6.75426001232736e-22
"2CDP06:Bcl-2",623,748,4284,17078,20700.2902490517,6.88948301544171,0.665226112317668,5.40830800269753e-26,3.38730869642635e-25
"2CDP06:Bcl-B",13850,10924,235,660,2762.18607038281,-1.21464611942694,0.722533324795534,0.0572052150790762,0.0895713236106588
"2CDP06:Bcl-w",4863,6817,2629,29228,32644.8097378577,3.72277604462067,0.94833018118052,9.19872737435473e-06,2.18929711509642e-05
"2CDP06:Bcl-xL",3603,1534,64,117,560.791257820735,-1.03246068179296,0.72370405078682,0.106838532607422,0.147834713724223
"2CDP06:Bfl-1",1927,4704,82,956,1555.0862303613,0.0612574543002296,0.703833447715666,0.92238549892694,0.946240296312982
"2CDP06:FECM04",3103,3237,84,59,614.62881005474,-1.95906029695906,0.246247474129849,5.51757983673939e-16,2.11803871152254e-15
"2CDP06:Mcl1[151-321]",6318,3422,65,113,912.56739635101,-2.01514228126574,0.661495186089404,0.000680597525781102,0.00130630815432179
"2CDP06:XCDP07",6,6,5,5,9.75530284634177,2.93047687288301,0.792722001526465,2.79478979131041e-05,6.52117617972429e-05
"2CDP06:alphaBCL2",2908,13821,59,172,1539.65380122313,-2.46621903430871,0.24442007842127,9.37682246533023e-25,5.57920936687149e-24
"2CDP06:alphaBCLB",8820,1003,182,77,959.105784323905,-0.979495805676189,0.663585284874897,0.101409665002677,0.141973531003748
"2CDP06:alphaBFL1",10995,6871,167,133,1636.45502307832,-2.31198879594643,0.331194702250042,5.64648601327487e-13,1.86647732105475e-12
"2CDP06:alphaMCL1",2809,5613,55,824,1539.39058797976,-0.539992336608029,0.808665274682704,0.438962860701123,0.522242097991335
"BCDP01:BECM01",1226,1354,115,98,385.961663801362,-0.106639576764736,0.232655514034312,0.642554301583242,0.695126926258234
"BCDP01:Bcl-2",489,8182,9256,23707,31745.8899122605,6.13239802873892,0.697450804090278,2.82002466701452e-19,1.24289976064714e-18
"BCDP01:Bcl-B",10148,6324,141364,43468,151053.114934238,6.69588849346568,0.40173748590077,3.70363253429411e-63,4.40732271580999e-62
"BCDP01:Bcl-w",2399,7225,336,4106,5189.82835536272,1.31098635744884,0.843158816890403,0.0676898563012743,0.104611596101969
"BCDP01:Bcl-xL",4033,3495,10986,16944,26041.7114835171,5.27039151902358,0.44051780778035,1.44297862418986e-33,1.0100850369329e-32
"BCDP01:Bfl-1",1728,2644,6965,9800,15521.9082878445,5.42097308817886,0.224242123074038,1.14763116688168e-129,2.27613514764866e-128
"BCDP01:FECM04",8295,712,817,76,1369.2498533574,0.176291097449866,0.259825015548687,0.490705240239651,0.561480034504986
"BCDP01:Mcl1[151-321]",2045,2059,8937,7982,15119.0871575316,5.51279934024891,0.21507117603701,1.81801112782444e-145,4.32686648422217e-144
"BCDP01:XCDP07",1262,1059,95,79,330.890523293591,-0.239856822296798,0.285213620675969,0.391450304718407,0.480232848056602
