,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_HT_DHD_100:A_HT_DHD_4,28.0,13.0,12.0,0.0
A_HT_DHD_100:B_HT_DHD_4,47.0,6.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_50,35.0,8.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_50,51.0,3.0,5.0,6.0
A_HT_DHD_100:A_HT_DHD_51,3.0,2.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_51,12.0,2.0,4.0,0.0
A_HT_DHD_100:A_HT_DHD_52,14.0,9.0,5.0,6.0
A_HT_DHD_100:B_HT_DHD_52,21.0,43.0,40.0,3.0
A_HT_DHD_100:A_HT_DHD_53,20.0,5.0,3.0,0.0
A_HT_DHD_100:B_HT_DHD_53,34.0,10.0,9.0,0.0
A_HT_DHD_100:A_HT_DHD_54,14.0,1.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_54,12.0,4.0,0.0,1.0
A_HT_DHD_100:A_HT_DHD_55,7.0,4.0,1.0,1.0
A_HT_DHD_100:B_HT_DHD_55,24.0,6.0,4.0,1.0
A_HT_DHD_100:A_HT_DHD_56,16.0,3.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_56,32.0,9.0,14.0,0.0
A_HT_DHD_100:A_HT_DHD_57,14.0,20.0,2.0,2.0
A_HT_DHD_100:B_HT_DHD_57,28.0,0.0,1.0,0.0
A_HT_DHD_100:A_HT_DHD_58,10.0,7.0,0.0,3.0
A_HT_DHD_100:B_HT_DHD_58,19.0,9.0,8.0,0.0
A_HT_DHD_100:A_HT_DHD_59,19.0,4.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_59,39.0,4.0,2.0,0.0
A_HT_DHD_100:A_HT_DHD_5,17.0,1.0,6.0,0.0
A_HT_DHD_100:B_HT_DHD_5,2.0,3.0,48.0,1.0
A_HT_DHD_100:A_HT_DHD_60,16.0,16.0,206.0,1.0
A_HT_DHD_100:B_HT_DHD_60,22.0,6.0,1.0,1.0
A_HT_DHD_100:A_HT_DHD_61,30.0,3.0,15.0,0.0
A_HT_DHD_100:B_HT_DHD_61,131.0,20.0,6.0,0.0
A_HT_DHD_100:A_HT_DHD_62,11.0,10.0,1.0,0.0
A_HT_DHD_100:B_HT_DHD_62,38.0,8.0,0.0,1.0
A_HT_DHD_100:A_HT_DHD_63,18.0,4.0,4.0,1.0
A_HT_DHD_100:B_HT_DHD_63,12.0,7.0,2.0,2.0
A_HT_DHD_100:A_HT_DHD_64,15.0,26.0,92.0,0.0
A_HT_DHD_100:B_HT_DHD_64,29.0,1.0,13.0,0.0
A_HT_DHD_100:A_HT_DHD_65,20.0,11.0,2.0,0.0
A_HT_DHD_100:B_HT_DHD_65,16.0,3.0,3.0,1.0
A_HT_DHD_100:A_HT_DHD_66,15.0,23.0,24.0,1.0
A_HT_DHD_100:B_HT_DHD_66,8.0,22.0,8.0,3.0
A_HT_DHD_100:A_HT_DHD_67,26.0,11.0,5.0,1.0
A_HT_DHD_100:B_HT_DHD_67,20.0,14.0,1.0,3.0
A_HT_DHD_100:A_HT_DHD_68,48.0,4.0,1.0,0.0
A_HT_DHD_100:B_HT_DHD_68,1.0,0.0,0.0,1.0
A_HT_DHD_100:A_HT_DHD_69,27.0,2.0,5.0,0.0
A_HT_DHD_100:B_HT_DHD_69,7.0,9.0,13.0,0.0
A_HT_DHD_100:A_HT_DHD_6,18.0,2.0,2.0,0.0
A_HT_DHD_100:B_HT_DHD_6,45.0,9.0,14.0,0.0
A_HT_DHD_100:A_HT_DHD_70,5.0,10.0,2.0,0.0
A_HT_DHD_100:B_HT_DHD_70,31.0,7.0,10.0,0.0
A_HT_DHD_100:A_HT_DHD_71,2.0,4.0,35.0,2.0
A_HT_DHD_100:B_HT_DHD_71,21.0,8.0,2.0,0.0
A_HT_DHD_100:A_HT_DHD_72,34.0,5.0,0.0,25.0
A_HT_DHD_100:B_HT_DHD_72,9.0,6.0,7.0,1.0
A_HT_DHD_100:A_HT_DHD_73,10.0,7.0,3.0,1.0
A_HT_DHD_100:B_HT_DHD_73,6.0,10.0,3.0,0.0
A_HT_DHD_100:A_HT_DHD_74,26.0,3.0,2.0,1.0
A_HT_DHD_100:B_HT_DHD_74,44.0,5.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_75,49.0,23.0,23.0,4.0
A_HT_DHD_100:B_HT_DHD_75,9.0,3.0,2.0,6.0
A_HT_DHD_100:A_HT_DHD_76,35.0,8.0,3.0,0.0
A_HT_DHD_100:B_HT_DHD_76,10.0,8.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_77,19.0,2.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_77,38.0,14.0,2.0,6.0
A_HT_DHD_100:A_HT_DHD_78,20.0,53.0,10.0,11.0
A_HT_DHD_100:B_HT_DHD_78,19.0,1.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_79,7.0,5.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_79,10.0,2.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_7,6.0,10.0,2.0,2.0
A_HT_DHD_100:B_HT_DHD_7,9.0,5.0,1.0,0.0
A_HT_DHD_100:A_HT_DHD_80,28.0,11.0,7.0,6.0
A_HT_DHD_100:B_HT_DHD_80,22.0,3.0,0.0,1.0
A_HT_DHD_100:A_HT_DHD_81,26.0,14.0,2.0,1.0
A_HT_DHD_100:B_HT_DHD_81,22.0,3.0,23.0,1.0
A_HT_DHD_100:A_HT_DHD_82,49.0,24.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_82,19.0,12.0,7.0,1.0
A_HT_DHD_100:A_HT_DHD_83,16.0,3.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_83,13.0,3.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_84,27.0,13.0,1.0,0.0
A_HT_DHD_100:B_HT_DHD_84,27.0,4.0,2.0,0.0
A_HT_DHD_100:A_HT_DHD_85,9.0,7.0,6.0,0.0
A_HT_DHD_100:B_HT_DHD_85,20.0,4.0,2.0,0.0
A_HT_DHD_100:A_HT_DHD_86,12.0,11.0,3.0,0.0
A_HT_DHD_100:B_HT_DHD_86,9.0,11.0,1.0,0.0
A_HT_DHD_100:A_HT_DHD_87,2.0,0.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_87,9.0,2.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_88,25.0,15.0,2.0,7.0
A_HT_DHD_100:B_HT_DHD_88,10.0,3.0,8.0,2.0
A_HT_DHD_100:A_HT_DHD_89,12.0,12.0,0.0,1.0
A_HT_DHD_100:B_HT_DHD_89,12.0,2.0,4.0,1.0
A_HT_DHD_100:A_HT_DHD_8,6.0,1.0,1.0,0.0
A_HT_DHD_100:B_HT_DHD_8,59.0,8.0,9.0,0.0
A_HT_DHD_100:A_HT_DHD_90,34.0,15.0,0.0,6.0
A_HT_DHD_100:B_HT_DHD_90,1.0,5.0,1.0,0.0
A_HT_DHD_100:A_HT_DHD_91,8.0,7.0,3.0,1.0
A_HT_DHD_100:B_HT_DHD_91,6.0,2.0,4.0,7.0
A_HT_DHD_100:A_HT_DHD_92,6.0,17.0,5.0,12.0
A_HT_DHD_100:B_HT_DHD_92,22.0,5.0,10.0,1.0
A_HT_DHD_100:A_HT_DHD_93,39.0,2.0,1.0,4.0
A_HT_DHD_100:B_HT_DHD_93,22.0,7.0,9.0,1.0
A_HT_DHD_100:A_HT_DHD_94,56.0,16.0,5.0,0.0
A_HT_DHD_100:B_HT_DHD_94,8.0,4.0,0.0,0.0
A_HT_DHD_100:A_HT_DHD_95,13.0,7.0,1.0,0.0
A_HT_DHD_100:B_HT_DHD_95,19.0,12.0,2.0,1.0
A_HT_DHD_100:A_HT_DHD_96,2.0,5.0,2.0,0.0
A_HT_DHD_100:B_HT_DHD_96,11.0,5.0,1.0,0.0
A_HT_DHD_100:A_HT_DHD_97,12.0,7.0,15.0,19.0
A_HT_DHD_100:B_HT_DHD_97,21.0,7.0,2.0,1.0
A_HT_DHD_100:A_HT_DHD_98,29.0,12.0,64.0,0.0
A_HT_DHD_100:B_HT_DHD_98,20.0,1.0,4.0,0.0
A_HT_DHD_100:A_HT_DHD_99,4.0,0.0,0.0,0.0
A_HT_DHD_100:B_HT_DHD_99,47.0,8.0,24.0,1.0
A_HT_DHD_100:A_HT_DHD_9,58.0,4.0,11.0,1.0
A_HT_DHD_100:B_HT_DHD_9,20.0,6.0,4.0,0.0
A_HT_DHD_100:A_ZCON_13,8.0,3.0,0.0,0.0
A_HT_DHD_100:B_ZCON_13,13.0,13.0,6.0,0.0
A_HT_DHD_100:A_ZCON_150,22.0,8.0,1.0,0.0
A_HT_DHD_100:B_ZCON_150,28.0,8.0,0.0,0.0
A_HT_DHD_100:A_ZCON_154,81.0,7.0,3.0,2.0
A_HT_DHD_100:B_ZCON_154,30.0,24.0,3.0,4.0
A_HT_DHD_100:A_ZCON_155,48.0,33.0,1.0,12.0
A_HT_DHD_100:B_ZCON_155,6.0,7.0,4.0,2.0
A_HT_DHD_100:A_ZCON_15_re_loop,10.0,3.0,8.0,0.0
A_HT_DHD_100:B_ZCON_15_re_loop,41.0,4.0,291.0,2.0
A_HT_DHD_100:A_ZCON_162,12.0,7.0,5.0,0.0
A_HT_DHD_100:B_ZCON_162,27.0,3.0,3.0,1.0
A_HT_DHD_100:A_ZCON_37_3,12.0,3.0,2.0,0.0
A_HT_DHD_100:B_ZCON_37_3,24.0,10.0,2.0,0.0
A_HT_DHD_100:A_ZCON_37,18.0,16.0,1.0,0.0
A_HT_DHD_100:B_ZCON_37,11.0,5.0,2.0,3.0
A_HT_DHD_100:A_ZCON_6,22.0,3.0,4.0,0.0
A_HT_DHD_100:B_ZCON_6,14.0,7.0,6.0,0.0
A_HT_DHD_100:DHDr2_00_A,20.0,7.0,0.0,0.0
A_HT_DHD_100:DHDr2_00_B,11.0,7.0,4.0,2.0
A_HT_DHD_100:DHDr2_01_A,2.0,1.0,0.0,0.0
A_HT_DHD_100:DHDr2_01_B,5.0,17.0,0.0,11.0
A_HT_DHD_100:DHDr2_02_A,6.0,3.0,2.0,0.0
A_HT_DHD_100:DHDr2_02_B,25.0,4.0,2.0,0.0
A_HT_DHD_100:DHDr2_03_A,9.0,8.0,3.0,0.0
A_HT_DHD_100:DHDr2_03_B,33.0,8.0,32.0,2.0
A_HT_DHD_100:DHDr2_04_A,12.0,12.0,1.0,3.0
A_HT_DHD_100:DHDr2_04_B,22.0,9.0,10.0,3.0
A_HT_DHD_100:DHDr2_05_A,12.0,7.0,2.0,0.0
A_HT_DHD_100:DHDr2_05_B,45.0,7.0,1.0,0.0
A_HT_DHD_100:DHDr2_06_A,21.0,6.0,3.0,3.0
A_HT_DHD_100:DHDr2_06_B,18.0,4.0,2.0,0.0
A_HT_DHD_100:DHDr2_07_A,22.0,9.0,4.0,0.0
A_HT_DHD_100:DHDr2_07_B,16.0,6.0,0.0,0.0
A_HT_DHD_100:DHDr2_08_A,10.0,4.0,5.0,0.0
A_HT_DHD_100:DHDr2_08_B,8.0,7.0,4.0,0.0
A_HT_DHD_100:DHDr2_09_A,16.0,13.0,40.0,1.0
A_HT_DHD_100:DHDr2_09_B,12.0,8.0,7.0,4.0
A_HT_DHD_100:DHDr2_10_A,18.0,7.0,4.0,0.0
A_HT_DHD_100:DHDr2_10_B,17.0,7.0,0.0,0.0
A_HT_DHD_100:DHDr2_11_A,7.0,5.0,10.0,2.0
A_HT_DHD_100:DHDr2_11_B,40.0,26.0,5.0,1.0
A_HT_DHD_100:DHDr2_12_A,3.0,0.0,2.0,0.0
A_HT_DHD_100:DHDr2_12_B,19.0,17.0,0.0,1.0
A_HT_DHD_100:DHDr2_13_A,16.0,10.0,7.0,3.0
A_HT_DHD_100:DHDr2_13_B,27.0,1.0,4.0,0.0
A_HT_DHD_100:DHDr2_14_A,6.0,18.0,0.0,1.0
A_HT_DHD_100:DHDr2_14_B,7.0,4.0,0.0,0.0
A_HT_DHD_100:DHDr2_15_A,35.0,17.0,0.0,0.0
A_HT_DHD_100:DHDr2_15_B,2.0,11.0,5.0,0.0
A_HT_DHD_100:DHDr2_16_A,6.0,3.0,125.0,0.0
A_HT_DHD_100:DHDr2_16_B,25.0,13.0,2.0,5.0
A_HT_DHD_100:DHDr2_17_A,7.0,6.0,11.0,0.0
A_HT_DHD_100:DHDr2_17_B,18.0,10.0,11.0,1.0
A_HT_DHD_100:DHDr2_18_A,39.0,13.0,4.0,1.0
A_HT_DHD_100:DHDr2_18_B,27.0,14.0,0.0,0.0
A_HT_DHD_100:DHDr2_19_A,8.0,2.0,1.0,0.0
A_HT_DHD_100:DHDr2_19_B,23.0,12.0,67.0,0.0
A_HT_DHD_100:DHDr2_20_A,8.0,4.0,1.0,1.0
A_HT_DHD_100:DHDr2_20_B,19.0,17.0,2.0,2.0
A_HT_DHD_100:ZCON_150_LL_A,21.0,16.0,3.0,1.0
A_HT_DHD_100:ZCON_150_LL_B,48.0,9.0,9.0,1.0
A_HT_DHD_100:ZCON_150_resurf_A,6.0,9.0,1.0,0.0
A_HT_DHD_100:ZCON_150_resurf_B,16.0,6.0,4.0,0.0
A_HT_DHD_100:ZCON_152_A,1.0,7.0,0.0,5.0
A_HT_DHD_100:ZCON_152_B,5.0,7.0,2.0,0.0
A_HT_DHD_100:ZCON_152_T2_A,50.0,10.0,2.0,1.0
A_HT_DHD_100:ZCON_152_T2_B,10.0,17.0,5.0,2.0
A_HT_DHD_100:ZCON_152_T4_A,29.0,3.0,0.0,0.0
A_HT_DHD_100:ZCON_152_T4_B,9.0,3.0,0.0,1.0
A_HT_DHD_100:ZCON_154_LL_A,56.0,15.0,10.0,3.0
A_HT_DHD_100:ZCON_154_LL_B,39.0,9.0,10.0,4.0
A_HT_DHD_100:ZCON_154_resurf_A,9.0,6.0,0.0,0.0
A_HT_DHD_100:ZCON_154_resurf_B,15.0,5.0,2.0,7.0
A_HT_DHD_100:ZCON_155_LL_A,70.0,13.0,16.0,0.0
A_HT_DHD_100:ZCON_155_LL_B,38.0,10.0,8.0,0.0
A_HT_DHD_100:ZCON_155_cutT2_A,25.0,8.0,1.0,1.0
A_HT_DHD_100:ZCON_155_cutT2_B,25.0,1.0,6.0,0.0
A_HT_DHD_100:ZCON_155_cutT4_A,24.0,14.0,1.0,0.0
A_HT_DHD_100:ZCON_155_cutT4_B,47.0,11.0,7.0,0.0
A_HT_DHD_100:ZCON_155_cutT5_A,58.0,20.0,0.0,1.0
A_HT_DHD_100:ZCON_155_cutT5_B,99.0,5.0,1.0,1.0
A_HT_DHD_100:ZCON_155_resurf_A,95.0,15.0,20.0,0.0
A_HT_DHD_100:ZCON_155_resurf_B,11.0,9.0,4.0,2.0
A_HT_DHD_100:ZCON_15_re_loop_LL_A,20.0,6.0,30.0,0.0
A_HT_DHD_100:ZCON_15_re_loop_LL_B,51.0,15.0,14.0,1.0
A_HT_DHD_100:ZCON_15_re_loop_resurf_A,14.0,5.0,8.0,2.0
A_HT_DHD_100:ZCON_15_re_loop_resurf_B,12.0,4.0,2.0,0.0
A_HT_DHD_100:ZCON_2_CC_A,21.0,10.0,0.0,0.0
A_HT_DHD_100:ZCON_2_CC_B,4.0,26.0,2.0,2.0
A_HT_DHD_100:ZCON_2_CC_resurf_A,36.0,11.0,1.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_B,37.0,14.0,4.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT2_A,31.0,9.0,1.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT2_B,104.0,10.0,22.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT4_A,24.0,12.0,0.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT4_B,28.0,10.0,0.0,0.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT6_A,26.0,3.0,0.0,17.0
A_HT_DHD_100:ZCON_2_CC_resurf_cutT6_B,18.0,3.0,0.0,0.0
A_HT_DHD_100:ZCON_37_LL_A,39.0,10.0,2.0,20.0
A_HT_DHD_100:ZCON_37_LL_B,50.0,7.0,8.0,0.0
A_HT_DHD_100:ZCON_37_resurf_A,25.0,1.0,3.0,1.0
A_HT_DHD_100:ZCON_37_resurf_B,8.0,1.0,0.0,0.0
A_HT_DHD_100:ZCON_VR_2_A,34.0,8.0,8.0,2.0
A_HT_DHD_100:ZCON_VR_2_B,33.0,31.0,2.0,2.0
A_HT_DHD_100:ZCON_VR_2_cutT2_A,20.0,7.0,5.0,4.0
A_HT_DHD_100:ZCON_VR_2_cutT2_B,39.0,10.0,7.0,1.0
A_HT_DHD_100:ZCON_VR_2_cutT4_A,44.0,5.0,0.0,0.0
A_HT_DHD_100:ZCON_VR_2_cutT4_B,30.0,14.0,1.0,0.0
A_HT_DHD_100:ZCON_VR_2_cutT6_A,29.0,3.0,0.0,0.0
A_HT_DHD_100:ZCON_VR_2_cutT6_B,35.0,7.0,0.0,0.0
A_HT_DHD_100:ZCON_VR_2_resurf_A,4.0,3.0,0.0,0.0
A_HT_DHD_100:ZCON_VR_2_resurf_B,14.0,11.0,15.0,0.0
A_HT_DHD_100:mALb8_A,40.0,4.0,3.0,0.0
A_HT_DHD_100:mALb8_B,21.0,9.0,0.0,3.0
A_HT_DHD_100:mALb8_cutT1_A,8.0,9.0,3.0,2.0
A_HT_DHD_100:mALb8_cutT1_B,26.0,1.0,2.0,25.0
A_HT_DHD_100:mALb8_cutT2_A,22.0,7.0,0.0,1.0
A_HT_DHD_100:mALb8_cutT2_B,36.0,7.0,0.0,2.0
A_HT_DHD_100:mALb8_cutT3_A,32.0,2.0,4.0,0.0
A_HT_DHD_100:mALb8_cutT3_B,14.0,7.0,1.0,0.0
A_HT_DHD_100:mALb8_cutT4_A,17.0,6.0,0.0,0.0
A_HT_DHD_100:mALb8_cutT4_B,15.0,5.0,0.0,3.0
A_HT_DHD_100:alphaBFL1,58.0,18.0,7.0,1.0
A_HT_DHD_100:FECM04,41.0,14.0,1.0,1.0
A_HT_DHD_100:alphaBCLB,53.0,20.0,13.0,5.0
A_HT_DHD_100:BCDP01,74.0,30.0,21.0,1.0
A_HT_DHD_100:BECM01,52.0,17.0,34.0,1.0
A_HT_DHD_100:alphaBCL2,29.0,10.0,0.0,0.0
2CDP06:A_HT_DHD_100,44.0,9.0,8.0,1.0
A_HT_DHD_100:XCDP07,13.0,12.0,2.0,2.0
A_HT_DHD_100:alphaMCL1,66.0,13.0,1.0,0.0
A_HT_DHD_100:Bfl-1,36.0,16.0,4.0,1.0
A_HT_DHD_100:Bcl-B,157.0,43.0,11.0,24.0
A_HT_DHD_100:Bcl-2,26.0,8.0,1.0,1.0
A_HT_DHD_100:Bcl-xL,15.0,4.0,2.0,0.0
A_HT_DHD_100:Bcl-w,16.0,1.0,0.0,0.0
A_HT_DHD_100:Mcl1[151-321],43.0,9.0,1.0,2.0
A_HT_DHD_10:B_HT_DHD_100,10.0,26.0,1.0,2.0
B_HT_DHD_10:B_HT_DHD_100,30.0,14.0,1.0,2.0
A_HT_DHD_11:B_HT_DHD_100,39.0,21.0,1.0,509.0
B_HT_DHD_100:B_HT_DHD_11,53.0,18.0,4.0,2.0
A_HT_DHD_12:B_HT_DHD_100,21.0,53.0,8.0,18.0
B_HT_DHD_100:B_HT_DHD_12,29.0,86.0,5.0,41.0
A_HT_DHD_13:B_HT_DHD_100,4.0,14.0,11.0,4.0
B_HT_DHD_100:B_HT_DHD_13,45.0,39.0,183.0,6.0
A_HT_DHD_14:B_HT_DHD_100,4.0,21.0,1.0,3.0
B_HT_DHD_100:B_HT_DHD_14,25.0,12.0,2.0,14.0
A_HT_DHD_15:B_HT_DHD_100,26.0,42.0,3.0,6.0
B_HT_DHD_100:B_HT_DHD_15,23.0,4.0,9.0,1.0
A_HT_DHD_16:B_HT_DHD_100,71.0,70.0,3.0,69.0
B_HT_DHD_100:B_HT_DHD_16,39.0,24.0,10.0,4.0
A_HT_DHD_17:B_HT_DHD_100,45.0,27.0,48.0,4.0
B_HT_DHD_100:B_HT_DHD_17,34.0,48.0,5.0,15.0
A_HT_DHD_18:B_HT_DHD_100,79.0,18.0,46.0,7.0
B_HT_DHD_100:B_HT_DHD_18,42.0,30.0,0.0,1.0
A_HT_DHD_19:B_HT_DHD_100,64.0,21.0,4.0,0.0
B_HT_DHD_100:B_HT_DHD_19,50.0,42.0,3.0,1.0
A_HT_DHD_1:B_HT_DHD_100,35.0,11.0,6.0,2.0
B_HT_DHD_1:B_HT_DHD_100,18.0,10.0,3.0,1.0
A_HT_DHD_20:B_HT_DHD_100,25.0,10.0,7.0,0.0
B_HT_DHD_100:B_HT_DHD_20,92.0,77.0,3.0,52.0
A_HT_DHD_21:B_HT_DHD_100,41.0,9.0,4.0,1.0
B_HT_DHD_100:B_HT_DHD_21,31.0,23.0,1.0,1.0
A_HT_DHD_22:B_HT_DHD_100,4.0,13.0,33.0,3.0
B_HT_DHD_100:B_HT_DHD_22,35.0,60.0,5.0,8.0
A_HT_DHD_23:B_HT_DHD_100,13.0,24.0,8.0,4.0
