"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"BW10_A:BW3_B",1727,969,709,472,1076.93034646488,1.5617746351445,0.360621286247399,2.10772801199269e-06,4.08233636007005e-05
"BW10_B:BW3_B",1342,848,205,275,542.295868726409,0.63070829849141,0.414851696702747,0.0868997186364947,0.203041882274476
"BW3_B:IL8_A",1972,1229,27322,19369,33485.472117126,6.82701681938591,0.276982684938742,1.84216035493267e-134,1.69478752653806e-132
"BW3_B:IL8_B",2760,2230,363,597,1157.00493370981,0.464346348381205,0.348964463861014,0.148569652826264,0.293156205040565
"BW3_B:IL9_A",2149,1126,304,248,680.450493132635,0.381581370997522,0.366061830635386,0.253720646498516,0.415898431676855
"BW3_B:IL9_B",2961,1802,533,421,1105.21696813748,0.577349623616758,0.343554433468692,0.0687445554949724,0.166983474733662
"BW3_B:IL14_A",1227,813,420,220,636.683039575341,0.972054667099938,0.443950488370567,0.0120098605111411,0.0441962866809993
"BW3_B:IL14_B",2076,1343,2065,186,1864.83089846068,0.868340954101651,0.642021295956901,0.0651707238321765,0.162595433018583
"BW3_B:IL19_A",3220,1860,395,404,1022.97358038624,0.294849185454,0.337775289624209,0.346057671456751,0.509396892384338
"BW3_B:IL19_B",2476,1466,652,364,1069.88021095063,0.825220398946785,0.381822484365152,0.0169117493965871,0.0578932444459913
"BW3_B:mALb8_A",1632,999,367,581,920.16835506155,1.25606960651381,0.383689421849727,0.0002894629616213,0.00256680409341297
"BW3_B:mALb8_B",1759,1000,20249,20408,29358.8581057145,6.88044085493617,0.26396788417179,4.21509598653636e-150,4.43187235155823e-148
"BW3_B:mALb8_cutT1_A",1226,1083,772,321,986.171666579938,1.31144982040254,0.497064788380541,0.00168818139719881,0.00994001206670661
"BW3_B:mALb8_cutT1_B",2195,649,215,8377,6622.11150319571,1.34752062218287,0.975614907662972,0.0103864755909902,0.0409557608189703
"BW3_B:mALb8_cutT2_A",2269,804,175,159,495.183751653896,-0.0465032936823898,0.435401819955035,0.903062091403244,0.953545138246088
"BW3_B:mALb8_cutT2_B",480,934,22,2651,2136.69198590188,0.68178398346184,0.727612540009939,0.150572078068674,0.294770325850761
"BW3_B:MCL1",3617,1468,382,479,1050.64012538009,0.426414901094291,0.400778843355903,0.234948712087191,0.394799662320028
"BW3_B:PUMA_M144A",2740,701,503,80,682.345894240242,0.1365688503705,0.459193664872305,0.730288713822507,0.825518322797768
"BW3_B:PUMA_M144A_L141A",2623,612,94,375,602.271390571625,0.114343134495014,0.626393107565616,0.804177804150415,0.874261246461899
"BW3_B:PUMA_M144A_L148A",2066,747,318,183,590.138104461527,0.484778610107696,0.390574011446708,0.168341336609484,0.316069448328011
"BW3_B:Jerala_P1",850,292,58,37,162.392400314705,-0.400845737922705,0.35599801774488,0.219990170956702,0.378300854729282
"BW3_B:Jerala_P2",1330,337,133,57,268.005264350917,0.0109299137448765,0.393791184577017,0.975391687804381,0.987970953520698
"BW3_B:Jerala_P3",1116,144,77,18,162.173806191908,-0.405748848503909,0.369062120226188,0.227920506593421,0.386929762173333
"BW3_B:Jerala_P4",947,220,45,384,410.168915321333,0.543610294311044,0.701995549559287,0.248287514048584,0.410650809752265
"BW3_B:Jerala_P5",1389,190,83,51,215.634425943944,-0.028941355414044,0.468206557958789,0.942506428673263,0.968902306411064
"BW3_B:Jerala_P6",1172,258,104,72,238.628607109004,0.218391756978094,0.431633379983886,0.564901847631684,0.710872163484825
"BW3_B:Jerala_P7",1133,161,155,55,246.562681270294,0.57862336514956,0.424791925677781,0.122776586680314,0.256714681240657
"BW3_B:Jerala_P8",1162,296,52,380,436.28007805624,0.438147118033492,0.680906662339718,0.349897063868869,0.510960791681522
"BW3_B:Jerala_P9",1295,160,85,34,194.113111118578,-0.11965120014516,0.420021291692494,0.747720605409069,0.837629171356278
"BW3_B:Jerala_P10",908,304,336,271,533.224415100555,1.74929777242535,0.45628903755126,8.46244545851993e-06,0.000142177499994514
"BW3_B:Jerala_P11",1272,843,224,118,432.835935139109,0.215982761079784,0.461565624513574,0.586904798611538,0.728187512679706
"BW3_B:Jerala_P12",1236,174,92,289,386.459821709564,0.743689259931868,0.677732744106846,0.116876845017945,0.248616641425455
"BW5_A:BW5_B",1023,1500,16382,36067,38378.8988344367,7.24039480769574,0.226918189436488,9.08769022151277e-224,1.67213500075835e-221
"BW5_A:BW8_A",2198,839,233,631,885.935421625894,0.788149281704356,0.523097391544674,0.0668261335359506,0.164879265223306
"BW5_A:BW8_B",2312,2248,422,1459,1810.4621333814,1.11316625858005,0.447882510908847,0.00425453855376438,0.0204662769645136
"BW10_A:BW5_A",1934,1345,184,248,609.279905153383,0.0340819176031064,0.390970904116631,0.922944968650398,0.961321386646332
"BW10_B:BW5_A",1509,1509,482,365,890.995965102205,0.894512589373055,0.415224712220605,0.0152160584814,0.0538414377034154
"BW5_A:IL8_A",2057,2010,611,1732,2097.08232122407,1.61391430221547,0.436721843452696,2.34183937941023e-05,0.000351753833315495
"BW5_A:IL8_B",1680,4202,302,1376,1857.11132692335,0.773950547835426,0.364340501283942,0.0200301768048238,0.0664063519295059
"BW5_A:IL9_A",1737,1808,644,417,1093.07613294255,0.921619308974436,0.445680734829392,0.0175508734049871,0.0594698212269501
"BW5_A:IL9_B",3037,3377,335,1432,1917.6048770043,0.570519373197125,0.453056440668992,0.146098918162843,0.290181135527493
"BW5_A:IL14_A",1182,784,355,186,560.043011458173,0.804383545567955,0.457268069564596,0.0417367418608922,0.114928643032634
"BW5_A:IL14_B",1693,2054,312,564,1001.10596082225,0.697213358859498,0.336744165715772,0.025365689365216,0.079315111937383
"BW5_A:IL19_A",3638,2820,458,905,1584.60542422928,0.529258800576505,0.386308184989661,0.129257603593763,0.269500272648753
"BW5_A:IL19_B",2719,2305,735,1127,1813.57890741709,1.28306953058871,0.366270801673805,0.000121449854988183,0.00132116752866715
"BW5_A:mALb8_A",1412,1823,279,589,949.467596490349,0.844580955077368,0.337666834905676,0.00686957954967802,0.0300953008843037
"BW5_A:mALb8_B",2185,2152,245,845,1210.88694798909,0.559085502985523,0.422672775159476,0.134505844795671,0.278862821886236
"BW5_A:mALb8_cutT1_A",1309,1540,686,296,969.365747944586,0.917649837314673,0.520375787124688,0.0324416083878369,0.0951275847547727
"BW5_A:mALb8_cutT1_B",2284,594,231,2010,1888.60890145467,1.13026057680801,0.729119138347543,0.021280339422433,0.069302344313764
"BW5_A:mALb8_cutT2_A",2221,1535,1163,569,1563.98659864825,1.41958040779066,0.446240980718485,0.000254758022014235,0.00234377380253096
"BW5_A:mALb8_cutT2_B",361,1492,19,571,643.643892423396,0.13225014451646,0.540019534158194,0.761737709120613,0.850120982456811
"BW5_A:MCL1",3707,1871,1700,867,2299.91455590996,1.52395305155143,0.416060883651689,3.54026943442049e-05,0.000491629868628959
"BW5_A:PUMA_M144A",2680,1296,163,346,714.465410744908,-0.00788010935161246,0.465065363844729,0.98426357344108,0.992335806234565
"BW5_A:PUMA_M144A_L141A",2845,1120,207,884,1135.96622651632,0.569292851080934,0.568015208269107,0.203572616764605,0.364548530264596
"BW5_A:PUMA_M144A_L148A",1598,1322,54,560,726.049214575334,-0.0507603214302821,0.584258696628609,0.910482229447992,0.955941399249247
"BW5_A:Jerala_P1",846,316,267,90,348.048282602227,0.94640782415907,0.453726205218839,0.0160221919531191,0.0557210892946253
"BW5_A:Jerala_P2",1145,561,76,307,429.09859745745,0.354621285463406,0.574342288183178,0.429717250634559,0.586775318120659
"BW5_A:Jerala_P3",1200,242,107,73,241.477079093811,0.26049326633947,0.442241899403191,0.499798291210481,0.655619684412502
"BW5_A:Jerala_P4",1026,471,164,206,395.071471982842,0.796677774624193,0.452179983863838,0.0421246519223655,0.114928643032634
"BW5_A:Jerala_P5",1051,389,90,72,236.279277424283,-0.0280863814655462,0.390570983976338,0.936418015651024,0.966671778457695
"BW5_A:Jerala_P6",1178,335,85,72,235.276077585311,-0.0406711548679925,0.423290600706772,0.913432490506333,0.957672810559346
"BW5_A:Jerala_P7",1065,319,830,49,719.976006892929,0.88392178097564,0.605642602386791,0.055660788672251,0.14273986223964
"BW5_A:Jerala_P8",1495,581,113,132,351.154710072143,0.0196323411343476,0.454076749699831,0.96017419240019,0.978792528540914
"BW5_A:Jerala_P9",753,356,40,166,247.032689306505,0.19666824913256,0.557939067324025,0.657153753065487,0.776558366443908
"BW5_A:Jerala_P10",776,557,49,10147,7716.0109995086,0.547788542039353,1.05430377227801,0.173366085421424,0.323031490810552
"BW5_A:Jerala_P11",1079,715,131,69,303.447101112099,-0.182662295978328,0.45297039866885,0.641657506078407,0.766156693572514
"BW5_A:Jerala_P12",766,320,38,1863,1506.69235314099,0.414223088377046,0.934266511124157,0.302232726617234,0.468301656400599
"BW5_B:BW8_A",1619,296,171,47,302.051224498959,0.0084755689722668,0.406694944983292,0.981380751103081,0.990804160235758
"BW5_B:BW8_B",1513,919,252,249,575.790916639716,0.589444631577298,0.394625252189163,0.096529966646708,0.216603827597491
"BW10_A:BW5_B",1563,574,265,257,552.639043243051,0.859089437079358,0.437590504047378,0.0249035709844337,0.0783291805322358
"BW10_B:BW5_B",1053,474,272,72,371.669315038497,0.447727554158069,0.499370520246755,0.284118175347536,0.448736002265636
"BW5_B:IL8_A",1821,1229,896,292,1109.18928721583,1.05217343778088,0.486372908557021,0.0106117440606342,0.0411065454138252
"BW5_B:IL8_B",1914,1767,768,218,1037.48570963282,0.532778558799904,0.53348673138704,0.219686290209513,0.378300854729282
"BW5_B:IL9_A",1525,1038,774,293,982.300169406609,1.19978570424036,0.467884921169199,0.00279676916180852,0.0143217855003243
"BW5_B:IL9_B",2579,1365,348,309,815.171984180306,0.378467295994456,0.341729614964397,0.23094731927577,0.39075224594705
"BW5_B:IL14_A",998,662,425,223,608.049241383861,1.21891150933189,0.455295892195191,0.00197134334262652,0.0109917325770691
"BW5_B:IL14_B",1659,946,303,130,535.678465266486,0.226499512109172,0.460772478176373,0.568379827650531,0.713361940119626
"BW5_B:IL19_A",2290,1256,301,236,695.030237699651,0.241470488928117,0.364660099626215,0.468843320859911,0.628540408293069
"BW5_B:IL19_B",1905,1119,587,1358,1683.8963959423,1.78918506990373,0.484145836101223,1.19135588228869e-05,0.000190616941166191
"BW5_B:mALb8_A",1095,764,151,219,435.979855154376,0.494603843180665,0.422541796537815,0.185446830487501,0.338682052701739
"BW5_B:mALb8_B",1748,963,169,107,434.810964514366,-0.242053209562766,0.425801637699557,0.51941155899493,0.671857482285181
"BW5_B:mALb8_cutT1_A",1122,743,517,96,595.09452260965,0.582855469483086,0.574654377640318,0.195346262072873,0.353255156967161
"BW5_B:mALb8_cutT1_B",1554,402,123,137,344.33727486384,0.24722349943552,0.496782108684523,0.552862945519777,0.702775695859336
"BW5_B:mALb8_cutT2_A",1453,768,74,85,308.918186754248,-0.613639815346763,0.422704491769342,0.100464097404314,0.223388446192069
"BW5_B:mALb8_cutT2_B",393,716,11,127,216.090362811862,-0.53159576185904,0.515844021036821,0.212205934438925,0.371613335604436
"BW5_B:MCL1",2835,909,615,207,885.645449416542,0.66577560523149,0.367245277581845,0.0468780621432077,0.12500816571522
"BW5_B:PUMA_M144A",1811,516,2401,64,1886.44404039267,0.880874142658225,0.6791640295571,0.0650414489179535,0.162595433018583
"BW5_B:PUMA_M144A_L141A",1929,488,85,75,308.785777646716,-0.478997034924388,0.470250636946525,0.234011041606808,0.394123859548308
"BW5_B:PUMA_M144A_L148A",2045,663,137,67,367.785469968832,-0.511433688998072,0.416547190205608,0.166420712989003,0.314065755794631
"BW5_B:Jerala_P1",861,275,234,34,279.771798009474,0.370552143920498,0.517146488792231,0.384956042235758,0.544860859779843
"BW5_B:Jerala_P2",1156,167,349,73,395.568094234085,1.20627159025793,0.428001381354208,0.00136812199728815,0.00832179991738909
"BW5_B:Jerala_P3",929,185,38,23,130.892537252461,-0.711782616660446,0.405500892404214,0.049322600855958,0.128273619187226
"BW5_B:Jerala_P4",692,232,45,26,126.921526125645,-0.506402634788418,0.353952363216347,0.119414322510223,0.252732708869526
"BW5_B:Jerala_P5",1196,78,58,19,147.546900156908,-0.232964758220862,0.468320403685346,0.561624945954644,0.70901536916401
"BW5_B:Jerala_P6",866,103,342,13,317.938031203661,0.555371284846436,0.568990363238583,0.215136556742321,0.372565895911407
"BW5_B:Jerala_P7",906,136,425,15,383.228117081325,0.524770313707211,0.603191915497512,0.252208001603115,0.415268655883428
"BW5_B:Jerala_P8",846,206,136,62,223.95444702726,0.639065856072279,0.377280617297904,0.0619369702476994,0.156651581107583
"BW5_B:Jerala_P9",666,141,61,211,262.965428568047,0.864335405299367,0.643113168211057,0.0665180184484717,0.164839264572644
"BW5_B:Jerala_P10",852,279,81,37,176.765035692259,-0.161587338776211,0.356542625538076,0.621547698147739,0.749932960388091
"BW5_B:Jerala_P11",822,545,407,213,561.756118431384,1.38002677939029,0.470071331249897,0.000606751665405106,0.00451080025998139
"BW5_B:Jerala_P12",773,80,49,17,110.351863728359,-0.171407355553894,0.41547476732837,0.642280815128045,0.766156693572514
"BW8_A:BW8_B",725,1523,85,148,403.141534388,-0.205088686904614,0.458438102161675,0.604261309011038,0.739993882582569
"BW10_A:BW8_A",394,1050,149,183,392.909814112634,0.672207285947213,0.533300112932665,0.121709612165011,0.255644332561612
"BW10_B:BW8_A",352,1119,42,92,256.966578010875,-0.293979705988193,0.460539353238573,0.458912196567141,0.619741975547552
"BW8_A:IL8_A",689,2155,142,259,598.600858619227,0.205639896513198,0.482652947660508,0.615305420078008,0.744843403252326
"BW8_A:IL8_B",137,2443,18,234,490.654405661475,-0.180765357281525,0.48357270463305,0.659063230042492,0.776558366443908
"BW8_A:IL9_A",356,1392,47,192,368.080387597748,0.043747958113786,0.436142808546684,0.908889646436731,0.955941399249247
"BW8_A:IL9_B",821,2289,71,231,554.400421191093,-0.370295572252661,0.415515202832507,0.315572683960369,0.481870322395916
"BW8_A:IL14_A",479,318,119,63,200.691279938952,0.634184431248109,0.415332971154742,0.0854440267493874,0.200276444864806
"BW8_A:IL14_B",812,1772,155,201,526.830496783337,0.135723188685819,0.490555671519418,0.742651674126078,0.833218951458527
"BW8_A:IL19_A",738,1794,79,191,464.620756205298,-0.211360406922832,0.437992626173829,0.581456271652623,0.724785368891587
"BW8_A:IL19_B",669,1781,74,663,806.458226144552,0.531147805869876,0.421305288427672,0.154118149852883,0.298460832964533
"BW8_A:mALb8_A",488,1120,89,204,382.391858719264,0.374523453810561,0.454284176070075,0.340922522614731,0.505885033557343
"BW8_A:mALb8_B",629,1821,221,438,741.781483463238,0.86562137157836,0.483633537431,0.0348019975665308,0.100055743003776
"BW8_A:mALb8_cutT1_A",354,1236,24,324,431.704066911571,0.0629942022225601,0.491146437831876,0.878959620874957,0.934087943032871
"BW8_A:mALb8_cutT1_B",553,394,54,145,231.506340678165,0.431763818944084,0.452934601160029,0.271269044321766,0.434193451973383
"BW8_A:mALb8_cutT2_A",468,1093,33,66,236.441994349202,-0.780598984584976,0.434413937121433,0.0404995870475648,0.112059007770706
"BW8_A:mALb8_cutT2_B",175,952,8,113,216.688470642798,-0.562934486731173,0.431955990648127,0.138019338732928,0.284544070889173
"BW8_A:MCL1",1073,1281,324,248,637.148256245952,0.680653337887998,0.467652586755569,0.0896814582117167,0.208219410863797
"BW8_A:PUMA_M144A",645,747,34,273,362.140793341877,0.0872116728676347,0.552576860781812,0.843242922462728,0.904703776869632
"BW8_A:PUMA_M144A_L141A",609,783,40,78,222.768739074734,-0.556065965303394,0.378717891084964,0.105421580906252,0.232306238164675
"BW8_A:PUMA_M144A_L148A",194,929,7,84,192.959581611129,-0.859264798860123,0.426735201272501,0.0223336218237326,0.0714675898359445
"BW8_A:Jerala_P1",393,374,17,37,111.95262193288,-0.792439339459197,0.380853170038638,0.021549661463507,0.0695638194611455
"BW8_A:Jerala_P2",389,403,15,19,100.37888190853,-1.3310261073404,0.401772125210077,0.00021065958647082,0.0020135773460068
"BW8_A:Jerala_P3",296,148,282,14,242.784580602803,0.677646207428795,0.663303339572225,0.150589188206367,0.294770325850761
"BW8_A:Jerala_P4",193,436,15,55,117.386920711447,-0.314595160925683,0.362677241054126,0.343129592104162,0.506098957492311
"BW8_A:Jerala_P5",261,304,10,37,89.4240021933581,-0.665775016083625,0.420299554601428,0.0734873629862554,0.177916773545671
"BW8_A:Jerala_P6",282,226,20,29,82.4131906437291,-0.356010440727127,0.370923633871524,0.292080387547705,0.458460160035277
"BW8_A:Jerala_P7",315,311,18,32,95.8362815133661,-0.619433664437181,0.370243015343185,0.0662398391729784,0.164704464970649
"BW8_A:Jerala_P8",251,358,18,51,111.151952396653,-0.276008516573349,0.363017690564256,0.405949515972213,0.56267202213851
"BW8_A:Jerala_P9",248,267,15,21,75.5646270461389,-0.744606548449665,0.393236976023367,0.0352285207273558,0.100496865330751
"BW8_A:Jerala_P10",382,374,39,33,123.309248487639,-0.356177918272286,0.386547914465442,0.307667145288577,0.474723310130803
"BW8_A:Jerala_P11",371,246,21,11,78.3597161612494,-1.04729296924363,0.428928811857793,0.00552873403984295,0.0251181990945951
"BW8_A:Jerala_P12",198,218,10,24,64.9446730910513,-0.607543765310939,0.407831731718617,0.0948484812023099,0.214136448358589
"BW10_A:BW8_B",1369,1164,132,122,418.118994475656,-0.276134948083398,0.430458460288699,0.465871250155847,0.62569569363997
"BW10_B:BW8_B",1069,947,177,152,424.131420766073,0.261874492212052,0.439925921098447,0.49593617948617,0.65180183589611
"BW8_B:IL8_A",1848,1914,518,430,1036.79695214572,0.781384701655291,0.404776354376001,0.0306808467085492,0.0917931023475292
"BW8_B:IL8_B",2061,2139,422,551,1103.10829460381,0.713887633157634,0.351011510939801,0.0270019351634253,0.0828059345011709
"BW8_B:IL9_A",1482,1340,433,257,754.609035478119,0.679346896322829,0.444207168307417,0.0793131112586202,0.188304677052724
"BW8_B:IL9_B",2343,2088,357,265,859.058776453945,0.0912346289674262,0.396214464601596,0.797738439533444,0.870548439568079
"BW8_B:IL14_A",869,576,4848,2535,5349.32536086678,5.21981384839354,0.524775926229959,1.11827477579116e-23,4.33184334201208e-22
"BW8_B:IL14_B",1322,1896,428,240,794.227808094131,0.457459491656138,0.507521721629366,0.278401817804749,0.443004364827396
"BW8_B:IL19_A",2145,2161,294,999,1357.56034173672,0.770972521499321,0.42267985877673,0.0389996939181727,0.108726419408239
"BW8_B:IL19_B",1815,2081,294,225,747.986256710416,0.0318082731247434,0.438070259387116,0.933894042709875,0.966671778457695
"BW8_B:mALb8_A",1211,1249,151,177,471.272622636502,0.0360870605516343,0.422828934235607,0.923096362065435,0.961321386646332
"BW8_B:mALb8_B",1881,1878,180,181,617.088191674703,-0.335692410473992,0.411834969522284,0.359750030715958,0.520188649522486
"BW8_B:mALb8_cutT1_A",942,1315,233,650,869.056560753965,1.24796834671517,0.354158303093355,0.000122064391235552,0.00132116752866715
"BW8_B:mALb8_cutT1_B",1569,371,205,177,427.785933181905,0.695509846900394,0.485496634855028,0.09059081539047,0.209012038016884
"BW8_B:mALb8_cutT2_A",1847,954,132,98,408.57271585291,-0.464214173915892,0.417314732809938,0.209753296081758,0.369326377789891
"BW8_B:mALb8_cutT2_B",261,1364,7,275,392.392434506801,-0.419418570123166,0.569742197941802,0.348916534451328,0.510541887388026
"BW8_B:MCL1",2319,1725,244,387,826.929135604009,0.216666323754279,0.355842262405228,0.507310468625894,0.660850451165766
"BW8_B:PUMA_M144A",1570,956,280,68,468.625820022656,-0.117149509752746,0.541308845249186,0.788493891938449,0.864875565524141
"BW8_B:PUMA_M144A_L141A",1550,1070,88,96,369.936129738375,-0.677104762756011,0.417742145905363,0.0674689534598287,0.165523832488113
"BW8_B:PUMA_M144A_L148A",1837,1005,94,74,370.02911823285,-0.849929691907906,0.423020204635707,0.0229416924693694,0.0730956089067355
"BW8_B:Jerala_P1",719,324,24,25,124.734759202735,-1.12585275638869,0.384532148231198,0.00118553770086931,0.00772173228176825
"BW8_B:Jerala_P2",838,265,43,53,159.914279851102,-0.267160480434614,0.429340430816159,0.479669040598449,0.638402195082204
"BW8_B:Jerala_P3",729,318,17,21,116.927092408676,-1.40231358670832,0.417527222157046,0.000148955317208527,0.00156615876379251
"BW8_B:Jerala_P4",595,354,54,147,231.133270920079,0.442051743560702,0.478022024504761,0.277174609712911,0.442517381233629
"BW8_B:Jerala_P5",1084,273,73,16,171.224383653873,-0.786943706300732,0.418250853927935,0.0337113661613015,0.0983814350710662
"BW8_B:Jerala_P6",835,161,27,24,114.576755059505,-0.691473903427573,0.455228672278175,0.0791253704486285,0.188304677052724
"BW8_B:Jerala_P7",746,288,61,35,155.163072479225,-0.311259019883884,0.35012947176755,0.334344788079106,0.498133125559154
"BW8_B:Jerala_P8",828,379,26,24,139.658593733003,-1.29560835324848,0.38110478937012,0.000170526612505312,0.00171928201101246
"BW8_B:Jerala_P9",561,321,53,66,163.724615800558,0.0978618372259577,0.36098506598751,0.76726648865784,0.851746810938417
"BW8_B:Jerala_P10",586,378,30,153,221.377003192086,0.127173049129038,0.537455100921602,0.770086744532635,0.852777119408968
"BW8_B:Jerala_P11",830,550,44,23,172.017242406695,-1.15270262795717,0.421848296706184,0.00198908130277946,0.0110072469086142
"BW8_B:Jerala_P12",829,296,168,140,313.698563555883,0.99879037560057,0.435368609363055,0.00886144653775842,0.0368475969027695
"BW10_A:BW10_B",666,940,102,136,331.49467662781,0.159345589167445,0.437727724785342,0.677580659165774,0.790331798963566
"BW10_A:IL8_A",994,1579,143,292,575.949890690799,0.272897311065694,0.403749579188421,0.449832259733196,0.609717390724921
"BW10_A:IL8_B",1384,2343,189,196,655.491789452351,-0.198312748884892,0.465635157266196,0.619913702904384,0.749189631096267
"BW10_A:IL9_A",884,1320,139,141,421.750154044509,0.00692389687943702,0.479956195256038,0.986452234033431,0.992335806234565
"BW10_A:IL9_B",1687,2000,330,183,722.65456107625,0.0419846456396003,0.489332181716593,0.91897211027374,0.961321386646332
"BW10_A:IL14_A",482,320,186,98,273.242329658526,1.10403818291185,0.455716887841541,0.00509583046520305,0.0239138456679129
