PPI,trp1,his1
DBD:1010__IL9_2H_A:AD:1033__BW11_2Hx12j_A,337.0,31.0
DBD:1010__IL9_2H_A:AD:1033__BW11_2Hx12j_B,1817.0,574.0
DBD:1010__IL9_2H_A:AD:1034__BW1_2Hx1_A,684.0,151.0
DBD:1010__IL9_2H_A:AD:1034__BW1_2Hx1_B,1451.0,571.0
DBD:1010__IL9_2H_A:AD:1035__BW2_2Hx1_A,1440.0,226.0
DBD:1010__IL9_2H_A:AD:1035__BW2_2Hx1_B,2481.0,464.0
DBD:1010__IL9_2H_A:AD:1036__BW3_2Hx1_A,736.0,208.0
DBD:1010__IL9_2H_A:AD:1036__BW3_2Hx1_B,1030.0,188.0
DBD:1010__IL9_2H_A:AD:1037__BW9_2Hx1_A,1332.0,321.0
DBD:1010__IL9_2H_A:AD:1037__BW9_2Hx1_B,595.0,104.0
DBD:1010__IL9_2H_A:AD:Jerala_P1,1341.0,192.0
DBD:1010__IL9_2H_A:AD:Jerala_P2,476.0,56.0
DBD:1010__IL9_2H_A:AD:Jerala_P3,714.0,54.0
DBD:1010__IL9_2H_A:AD:Jerala_P4,2249.0,259.0
DBD:1010__IL9_2H_A:AD:Jerala_P5,212.0,4.0
DBD:1010__IL9_2H_A:AD:Jerala_P6,230.0,35.0
DBD:1010__IL9_2H_A:AD:Jerala_P7,1387.0,99.0
DBD:1010__IL9_2H_A:AD:Jerala_P8,400.0,36.0
DBD:1010__IL9_2H_A:AD:Jerala_P9,317.0,25.0
DBD:1010__IL9_2H_A:AD:Jerala_P10,2145.0,294.0
DBD:1010__IL9_2H_A:AD:Jerala_P11,1672.0,213.0
DBD:1010__IL9_2H_A:AD:Jerala_P12,1599.0,137.0
DBD:1010__IL9_2H_B:AD:1011__IL14_2H_A,4000.0,548.0
DBD:1010__IL9_2H_B:AD:1011__IL14_2H_B,1407.0,627.0
DBD:1010__IL9_2H_B:AD:1012__IL8_2Hx1_A,605.0,84.0
DBD:1010__IL9_2H_B:AD:1012__IL8_2Hx1_B,1357.0,349.0
DBD:1010__IL9_2H_B:AD:1013__IL9_2Hx1_A,1578.0,575.0
DBD:1010__IL9_2H_B:AD:1013__IL9_2Hx1_B,1582.0,388.0
DBD:1010__IL9_2H_B:AD:1014__IL9_2Hx2_A,339.0,5486.0
DBD:1010__IL9_2H_B:AD:1014__IL9_2Hx2_B,116.0,8.0
DBD:1010__IL9_2H_B:AD:1015__IL9_2Hx12j_A,1954.0,4106.0
DBD:1010__IL9_2H_B:AD:1015__IL9_2Hx12j_B,2389.0,495.0
DBD:1010__IL9_2H_B:AD:1016__IL14_2Hx1_A,2910.0,576.0
DBD:1010__IL9_2H_B:AD:1016__IL14_2Hx1_B,1224.0,384.0
DBD:1010__IL9_2H_B:AD:1017__IL14_2Hx2_A,1039.0,126.0
DBD:1010__IL9_2H_B:AD:1017__IL14_2Hx2_B,1236.0,7018.0
DBD:1010__IL9_2H_B:AD:1018__BW1_2H_A,987.0,96.0
DBD:1010__IL9_2H_B:AD:1018__BW1_2H_B,1611.0,242.0
DBD:1010__IL9_2H_B:AD:1019__BW2_2H_A,2990.0,725.0
DBD:1010__IL9_2H_B:AD:1019__BW2_2H_B,2959.0,239.0
DBD:1010__IL9_2H_B:AD:1020__BW3_2H_A,727.0,159.0
DBD:1010__IL9_2H_B:AD:1020__BW3_2H_B,121.0,11.0
DBD:1010__IL9_2H_B:AD:1021__BW5_2H_A,2089.0,753.0
DBD:1010__IL9_2H_B:AD:1021__BW5_2H_B,674.0,85.0
DBD:1010__IL9_2H_B:AD:1022__BW8_2H_A,1535.0,262.0
DBD:1010__IL9_2H_B:AD:1022__BW8_2H_B,974.0,227.0
DBD:1010__IL9_2H_B:AD:1023__BW9_2H_A,1182.0,388.0
DBD:1010__IL9_2H_B:AD:1023__BW9_2H_B,2756.0,494.0
DBD:1010__IL9_2H_B:AD:1024__BW11_2H_A,602.0,130.0
DBD:1010__IL9_2H_B:AD:1024__BW11_2H_B,1455.0,299.0
DBD:1010__IL9_2H_B:AD:1025__BW5_2Hx1_A,859.0,197.0
DBD:1010__IL9_2H_B:AD:1025__BW5_2Hx1_B,1287.0,248.0
DBD:1010__IL9_2H_B:AD:1026__BW5_2Hx2_A,1607.0,376.0
DBD:1010__IL9_2H_B:AD:1026__BW5_2Hx2_B,1455.0,357.0
DBD:1010__IL9_2H_B:AD:1027__BW5_2Hx12j_A,1428.0,327.0
DBD:1010__IL9_2H_B:AD:1027__BW5_2Hx12j_B,510.0,156.0
DBD:1010__IL9_2H_B:AD:1028__BW8_2Hx1_A,1081.0,111.0
DBD:1010__IL9_2H_B:AD:1028__BW8_2Hx1_B,1378.0,274.0
DBD:1010__IL9_2H_B:AD:1029__BW8_2Hx2_A,994.0,155.0
DBD:1010__IL9_2H_B:AD:1029__BW8_2Hx2_B,1827.0,302.0
DBD:1010__IL9_2H_B:AD:1030__BW8_2Hx12j_A,2305.0,361.0
DBD:1010__IL9_2H_B:AD:1030__BW8_2Hx12j_B,1361.0,248.0
DBD:1010__IL9_2H_B:AD:1031__BW11_2Hx1_A,790.0,236.0
DBD:1010__IL9_2H_B:AD:1031__BW11_2Hx1_B,1208.0,203.0
DBD:1010__IL9_2H_B:AD:1032__BW11_2Hx2_A,10.0,0.0
DBD:1010__IL9_2H_B:AD:1032__BW11_2Hx2_B,1118.0,104.0
DBD:1010__IL9_2H_B:AD:1033__BW11_2Hx12j_A,223.0,31.0
DBD:1010__IL9_2H_B:AD:1033__BW11_2Hx12j_B,659.0,206.0
DBD:1010__IL9_2H_B:AD:1034__BW1_2Hx1_A,1341.0,283.0
DBD:1010__IL9_2H_B:AD:1034__BW1_2Hx1_B,715.0,161.0
DBD:1010__IL9_2H_B:AD:1035__BW2_2Hx1_A,693.0,201.0
DBD:1010__IL9_2H_B:AD:1035__BW2_2Hx1_B,1554.0,273.0
DBD:1010__IL9_2H_B:AD:1036__BW3_2Hx1_A,994.0,120.0
DBD:1010__IL9_2H_B:AD:1036__BW3_2Hx1_B,562.0,195.0
DBD:1010__IL9_2H_B:AD:1037__BW9_2Hx1_A,1442.0,459.0
DBD:1010__IL9_2H_B:AD:1037__BW9_2Hx1_B,501.0,101.0
DBD:1010__IL9_2H_B:AD:Jerala_P1,322.0,26.0
DBD:1010__IL9_2H_B:AD:Jerala_P2,824.0,100.0
DBD:1010__IL9_2H_B:AD:Jerala_P3,2390.0,68.0
DBD:1010__IL9_2H_B:AD:Jerala_P4,378.0,20.0
DBD:1010__IL9_2H_B:AD:Jerala_P5,1097.0,41.0
DBD:1010__IL9_2H_B:AD:Jerala_P6,302.0,21.0
DBD:1010__IL9_2H_B:AD:Jerala_P7,441.0,35.0
DBD:1010__IL9_2H_B:AD:Jerala_P8,1031.0,46.0
DBD:1010__IL9_2H_B:AD:Jerala_P9,398.0,30.0
DBD:1010__IL9_2H_B:AD:Jerala_P10,965.0,52.0
DBD:1010__IL9_2H_B:AD:Jerala_P11,259.0,27.0
DBD:1010__IL9_2H_B:AD:Jerala_P12,552.0,29.0
DBD:1011__IL14_2H_A:AD:1011__IL14_2H_B,1104.0,433.0
DBD:1011__IL14_2H_A:AD:1012__IL8_2Hx1_A,377.0,47.0
DBD:1011__IL14_2H_A:AD:1012__IL8_2Hx1_B,528.0,108.0
DBD:1011__IL14_2H_A:AD:1013__IL9_2Hx1_A,1571.0,260.0
DBD:1011__IL14_2H_A:AD:1013__IL9_2Hx1_B,894.0,175.0
DBD:1011__IL14_2H_A:AD:1014__IL9_2Hx2_A,382.0,84.0
DBD:1011__IL14_2H_A:AD:1014__IL9_2Hx2_B,116.0,4.0
DBD:1011__IL14_2H_A:AD:1015__IL9_2Hx12j_A,1459.0,238.0
DBD:1011__IL14_2H_A:AD:1015__IL9_2Hx12j_B,1537.0,377.0
DBD:1011__IL14_2H_A:AD:1016__IL14_2Hx1_A,1450.0,265.0
DBD:1011__IL14_2H_A:AD:1016__IL14_2Hx1_B,164.0,45.0
DBD:1011__IL14_2H_A:AD:1017__IL14_2Hx2_A,1798.0,569.0
DBD:1011__IL14_2H_A:AD:1017__IL14_2Hx2_B,946.0,267.0
DBD:1011__IL14_2H_A:AD:1018__BW1_2H_A,283.0,31.0
DBD:1011__IL14_2H_A:AD:1018__BW1_2H_B,1357.0,230.0
DBD:1011__IL14_2H_A:AD:1019__BW2_2H_A,290.0,94.0
DBD:1011__IL14_2H_A:AD:1019__BW2_2H_B,2136.0,288.0
DBD:1011__IL14_2H_A:AD:1020__BW3_2H_A,963.0,269.0
DBD:1011__IL14_2H_A:AD:1020__BW3_2H_B,1558.0,249.0
DBD:1011__IL14_2H_A:AD:1021__BW5_2H_A,2196.0,513.0
DBD:1011__IL14_2H_A:AD:1021__BW5_2H_B,1443.0,192.0
DBD:1011__IL14_2H_A:AD:1022__BW8_2H_A,1489.0,315.0
DBD:1011__IL14_2H_A:AD:1022__BW8_2H_B,1134.0,207.0
DBD:1011__IL14_2H_A:AD:1023__BW9_2H_A,1516.0,398.0
DBD:1011__IL14_2H_A:AD:1023__BW9_2H_B,1649.0,257.0
DBD:1011__IL14_2H_A:AD:1024__BW11_2H_A,979.0,97.0
DBD:1011__IL14_2H_A:AD:1024__BW11_2H_B,887.0,291.0
DBD:1011__IL14_2H_A:AD:1025__BW5_2Hx1_A,594.0,129.0
DBD:1011__IL14_2H_A:AD:1025__BW5_2Hx1_B,1169.0,247.0
DBD:1011__IL14_2H_A:AD:1026__BW5_2Hx2_A,487.0,153.0
DBD:1011__IL14_2H_A:AD:1026__BW5_2Hx2_B,1609.0,402.0
DBD:1011__IL14_2H_A:AD:1027__BW5_2Hx12j_A,921.0,314.0
DBD:1011__IL14_2H_A:AD:1027__BW5_2Hx12j_B,244.0,11.0
DBD:1011__IL14_2H_A:AD:1028__BW8_2Hx1_A,337.0,61.0
DBD:1011__IL14_2H_A:AD:1028__BW8_2Hx1_B,1576.0,190.0
DBD:1011__IL14_2H_A:AD:1029__BW8_2Hx2_A,1334.0,267.0
DBD:1011__IL14_2H_A:AD:1029__BW8_2Hx2_B,1104.0,226.0
DBD:1011__IL14_2H_A:AD:1030__BW8_2Hx12j_A,946.0,200.0
DBD:1011__IL14_2H_A:AD:1030__BW8_2Hx12j_B,888.0,236.0
DBD:1011__IL14_2H_A:AD:1031__BW11_2Hx1_A,114.0,31.0
DBD:1011__IL14_2H_A:AD:1031__BW11_2Hx1_B,685.0,149.0
DBD:1011__IL14_2H_A:AD:1032__BW11_2Hx2_A,1.0,0.0
DBD:1011__IL14_2H_A:AD:1032__BW11_2Hx2_B,554.0,122.0
DBD:1011__IL14_2H_A:AD:1033__BW11_2Hx12j_A,201.0,15.0
DBD:1011__IL14_2H_A:AD:1033__BW11_2Hx12j_B,1092.0,744.0
DBD:1011__IL14_2H_A:AD:1034__BW1_2Hx1_A,820.0,243.0
DBD:1011__IL14_2H_A:AD:1034__BW1_2Hx1_B,565.0,112.0
DBD:1011__IL14_2H_A:AD:1035__BW2_2Hx1_A,328.0,42.0
DBD:1011__IL14_2H_A:AD:1035__BW2_2Hx1_B,1182.0,214.0
DBD:1011__IL14_2H_A:AD:1036__BW3_2Hx1_A,1183.0,102.0
DBD:1011__IL14_2H_A:AD:1036__BW3_2Hx1_B,804.0,150.0
DBD:1011__IL14_2H_A:AD:1037__BW9_2Hx1_A,1100.0,261.0
DBD:1011__IL14_2H_A:AD:1037__BW9_2Hx1_B,373.0,98.0
DBD:1011__IL14_2H_A:AD:Jerala_P1,220.0,49.0
DBD:1011__IL14_2H_A:AD:Jerala_P2,154.0,12.0
DBD:1011__IL14_2H_A:AD:Jerala_P3,844.0,101.0
DBD:1011__IL14_2H_A:AD:Jerala_P4,1048.0,171.0
DBD:1011__IL14_2H_A:AD:Jerala_P5,537.0,97.0
DBD:1011__IL14_2H_A:AD:Jerala_P6,1.0,0.0
DBD:1011__IL14_2H_A:AD:Jerala_P7,667.0,76.0
DBD:1011__IL14_2H_A:AD:Jerala_P8,232.0,20.0
DBD:1011__IL14_2H_A:AD:Jerala_P9,41.0,13.0
DBD:1011__IL14_2H_A:AD:Jerala_P10,126.0,22.0
DBD:1011__IL14_2H_A:AD:Jerala_P11,120.0,4.0
DBD:1011__IL14_2H_A:AD:Jerala_P12,332.0,42.0
DBD:1011__IL14_2H_B:AD:1012__IL8_2Hx1_A,418.0,99.0
DBD:1011__IL14_2H_B:AD:1012__IL8_2Hx1_B,856.0,141.0
DBD:1011__IL14_2H_B:AD:1013__IL9_2Hx1_A,2397.0,414.0
DBD:1011__IL14_2H_B:AD:1013__IL9_2Hx1_B,2780.0,566.0
DBD:1011__IL14_2H_B:AD:1014__IL9_2Hx2_A,1434.0,181.0
DBD:1011__IL14_2H_B:AD:1014__IL9_2Hx2_B,37.0,0.0
DBD:1011__IL14_2H_B:AD:1015__IL9_2Hx12j_A,3036.0,611.0
DBD:1011__IL14_2H_B:AD:1015__IL9_2Hx12j_B,2551.0,411.0
DBD:1011__IL14_2H_B:AD:1016__IL14_2Hx1_A,3912.0,741.0
DBD:1011__IL14_2H_B:AD:1016__IL14_2Hx1_B,1059.0,258.0
DBD:1011__IL14_2H_B:AD:1017__IL14_2Hx2_A,3261.0,5662.0
DBD:1011__IL14_2H_B:AD:1017__IL14_2Hx2_B,2153.0,560.0
DBD:1011__IL14_2H_B:AD:1018__BW1_2H_A,592.0,219.0
DBD:1011__IL14_2H_B:AD:1018__BW1_2H_B,2114.0,228.0
DBD:1011__IL14_2H_B:AD:1019__BW2_2H_A,1933.0,294.0
DBD:1011__IL14_2H_B:AD:1019__BW2_2H_B,2773.0,347.0
DBD:1011__IL14_2H_B:AD:1020__BW3_2H_A,870.0,180.0
DBD:1011__IL14_2H_B:AD:1020__BW3_2H_B,1113.0,240.0
DBD:1011__IL14_2H_B:AD:1021__BW5_2H_A,3080.0,1150.0
DBD:1011__IL14_2H_B:AD:1021__BW5_2H_B,990.0,134.0
DBD:1011__IL14_2H_B:AD:1022__BW8_2H_A,2519.0,307.0
DBD:1011__IL14_2H_B:AD:1022__BW8_2H_B,711.0,125.0
DBD:1011__IL14_2H_B:AD:1023__BW9_2H_A,1321.0,270.0
DBD:1011__IL14_2H_B:AD:1023__BW9_2H_B,1649.0,282.0
DBD:1011__IL14_2H_B:AD:1024__BW11_2H_A,1399.0,207.0
DBD:1011__IL14_2H_B:AD:1024__BW11_2H_B,2324.0,510.0
DBD:1011__IL14_2H_B:AD:1025__BW5_2Hx1_A,1004.0,178.0
DBD:1011__IL14_2H_B:AD:1025__BW5_2Hx1_B,2169.0,358.0
DBD:1011__IL14_2H_B:AD:1026__BW5_2Hx2_A,1563.0,445.0
DBD:1011__IL14_2H_B:AD:1026__BW5_2Hx2_B,2090.0,299.0
DBD:1011__IL14_2H_B:AD:1027__BW5_2Hx12j_A,1866.0,435.0
DBD:1011__IL14_2H_B:AD:1027__BW5_2Hx12j_B,748.0,133.0
DBD:1011__IL14_2H_B:AD:1028__BW8_2Hx1_A,1376.0,138.0
DBD:1011__IL14_2H_B:AD:1028__BW8_2Hx1_B,657.0,123.0
DBD:1011__IL14_2H_B:AD:1029__BW8_2Hx2_A,4507.0,903.0
DBD:1011__IL14_2H_B:AD:1029__BW8_2Hx2_B,622.0,115.0
DBD:1011__IL14_2H_B:AD:1030__BW8_2Hx12j_A,1012.0,293.0
DBD:1011__IL14_2H_B:AD:1030__BW8_2Hx12j_B,812.0,135.0
DBD:1011__IL14_2H_B:AD:1031__BW11_2Hx1_A,577.0,133.0
DBD:1011__IL14_2H_B:AD:1031__BW11_2Hx1_B,1110.0,165.0
DBD:1011__IL14_2H_B:AD:1032__BW11_2Hx2_A,3.0,1.0
DBD:1011__IL14_2H_B:AD:1032__BW11_2Hx2_B,2333.0,252.0
DBD:1011__IL14_2H_B:AD:1033__BW11_2Hx12j_A,308.0,44.0
DBD:1011__IL14_2H_B:AD:1033__BW11_2Hx12j_B,3547.0,480.0
DBD:1011__IL14_2H_B:AD:1034__BW1_2Hx1_A,1122.0,320.0
DBD:1011__IL14_2H_B:AD:1034__BW1_2Hx1_B,659.0,110.0
DBD:1011__IL14_2H_B:AD:1035__BW2_2Hx1_A,578.0,46.0
DBD:1011__IL14_2H_B:AD:1035__BW2_2Hx1_B,1485.0,301.0
DBD:1011__IL14_2H_B:AD:1036__BW3_2Hx1_A,733.0,129.0
DBD:1011__IL14_2H_B:AD:1036__BW3_2Hx1_B,17.0,4.0
DBD:1011__IL14_2H_B:AD:1037__BW9_2Hx1_A,1178.0,261.0
DBD:1011__IL14_2H_B:AD:1037__BW9_2Hx1_B,432.0,46.0
DBD:1011__IL14_2H_B:AD:Jerala_P1,547.0,55.0
DBD:1011__IL14_2H_B:AD:Jerala_P2,1962.0,101.0
DBD:1011__IL14_2H_B:AD:Jerala_P3,741.0,37.0
DBD:1011__IL14_2H_B:AD:Jerala_P4,355.0,12.0
DBD:1011__IL14_2H_B:AD:Jerala_P5,900.0,33.0
DBD:1011__IL14_2H_B:AD:Jerala_P6,846.0,48.0
DBD:1011__IL14_2H_B:AD:Jerala_P7,698.0,37.0
DBD:1011__IL14_2H_B:AD:Jerala_P8,2212.0,186.0
DBD:1011__IL14_2H_B:AD:Jerala_P9,550.0,38.0
DBD:1011__IL14_2H_B:AD:Jerala_P10,229.0,5.0
DBD:1011__IL14_2H_B:AD:Jerala_P11,205.0,25.0
DBD:1011__IL14_2H_B:AD:Jerala_P12,1906.0,129.0
DBD:1012__IL8_2Hx1_A:AD:1012__IL8_2Hx1_B,851.0,113.0
DBD:1012__IL8_2Hx1_A:AD:1013__IL9_2Hx1_A,1231.0,292.0
DBD:1012__IL8_2Hx1_A:AD:1013__IL9_2Hx1_B,1019.0,5295.0
DBD:1012__IL8_2Hx1_A:AD:1014__IL9_2Hx2_A,209.0,17.0
DBD:1012__IL8_2Hx1_A:AD:1014__IL9_2Hx2_B,137.0,7.0
DBD:1012__IL8_2Hx1_A:AD:1015__IL9_2Hx12j_A,2173.0,390.0
DBD:1012__IL8_2Hx1_A:AD:1015__IL9_2Hx12j_B,2732.0,1415.0
DBD:1012__IL8_2Hx1_A:AD:1016__IL14_2Hx1_A,2296.0,718.0
DBD:1012__IL8_2Hx1_A:AD:1016__IL14_2Hx1_B,732.0,220.0
DBD:1012__IL8_2Hx1_A:AD:1017__IL14_2Hx2_A,1035.0,613.0
DBD:1012__IL8_2Hx1_A:AD:1017__IL14_2Hx2_B,1889.0,604.0
DBD:1012__IL8_2Hx1_A:AD:1018__BW1_2H_A,1056.0,129.0
DBD:1012__IL8_2Hx1_A:AD:1018__BW1_2H_B,1175.0,347.0
DBD:1012__IL8_2Hx1_A:AD:1019__BW2_2H_A,2295.0,406.0
DBD:1012__IL8_2Hx1_A:AD:1019__BW2_2H_B,2609.0,160.0
DBD:1012__IL8_2Hx1_A:AD:1020__BW3_2H_A,1656.0,289.0
DBD:1012__IL8_2Hx1_A:AD:1020__BW3_2H_B,1088.0,108.0
DBD:1012__IL8_2Hx1_A:AD:1021__BW5_2H_A,1862.0,341.0
DBD:1012__IL8_2Hx1_A:AD:1021__BW5_2H_B,1279.0,83.0
DBD:1012__IL8_2Hx1_A:AD:1022__BW8_2H_A,1987.0,441.0
DBD:1012__IL8_2Hx1_A:AD:1022__BW8_2H_B,1346.0,266.0
DBD:1012__IL8_2Hx1_A:AD:1023__BW9_2H_A,3365.0,740.0
DBD:1012__IL8_2Hx1_A:AD:1023__BW9_2H_B,1239.0,294.0
DBD:1012__IL8_2Hx1_A:AD:1024__BW11_2H_A,1093.0,623.0
DBD:1012__IL8_2Hx1_A:AD:1024__BW11_2H_B,1353.0,356.0
DBD:1012__IL8_2Hx1_A:AD:1025__BW5_2Hx1_A,1908.0,412.0
DBD:1012__IL8_2Hx1_A:AD:1025__BW5_2Hx1_B,2199.0,2877.0
DBD:1012__IL8_2Hx1_A:AD:1026__BW5_2Hx2_A,1563.0,278.0
DBD:1012__IL8_2Hx1_A:AD:1026__BW5_2Hx2_B,2406.0,2226.0
DBD:1012__IL8_2Hx1_A:AD:1027__BW5_2Hx12j_A,2134.0,726.0
DBD:1012__IL8_2Hx1_A:AD:1027__BW5_2Hx12j_B,1311.0,329.0
DBD:1012__IL8_2Hx1_A:AD:1028__BW8_2Hx1_A,600.0,48.0
DBD:1012__IL8_2Hx1_A:AD:1028__BW8_2Hx1_B,897.0,267.0
DBD:1012__IL8_2Hx1_A:AD:1029__BW8_2Hx2_A,2048.0,245.0
DBD:1012__IL8_2Hx1_A:AD:1029__BW8_2Hx2_B,1252.0,217.0
DBD:1012__IL8_2Hx1_A:AD:1030__BW8_2Hx12j_A,1386.0,3137.0
DBD:1012__IL8_2Hx1_A:AD:1030__BW8_2Hx12j_B,718.0,157.0
DBD:1012__IL8_2Hx1_A:AD:1031__BW11_2Hx1_A,848.0,238.0
DBD:1012__IL8_2Hx1_A:AD:1031__BW11_2Hx1_B,1558.0,301.0
DBD:1012__IL8_2Hx1_A:AD:1032__BW11_2Hx2_A,12.0,1.0
DBD:1012__IL8_2Hx1_A:AD:1032__BW11_2Hx2_B,584.0,131.0
DBD:1012__IL8_2Hx1_A:AD:1033__BW11_2Hx12j_A,182.0,28.0
DBD:1012__IL8_2Hx1_A:AD:1033__BW11_2Hx12j_B,1374.0,226.0
DBD:1012__IL8_2Hx1_A:AD:1034__BW1_2Hx1_A,1007.0,240.0
DBD:1012__IL8_2Hx1_A:AD:1034__BW1_2Hx1_B,849.0,127.0
DBD:1012__IL8_2Hx1_A:AD:1035__BW2_2Hx1_A,1479.0,240.0
DBD:1012__IL8_2Hx1_A:AD:1035__BW2_2Hx1_B,3264.0,466.0
DBD:1012__IL8_2Hx1_A:AD:1036__BW3_2Hx1_A,923.0,159.0
DBD:1012__IL8_2Hx1_A:AD:1036__BW3_2Hx1_B,1209.0,209.0
DBD:1012__IL8_2Hx1_A:AD:1037__BW9_2Hx1_A,1597.0,262.0
DBD:1012__IL8_2Hx1_A:AD:1037__BW9_2Hx1_B,300.0,483.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P1,1041.0,105.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P2,228.0,4.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P3,599.0,57.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P4,382.0,5.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P5,870.0,44.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P6,1089.0,130.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P7,914.0,117.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P8,481.0,64.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P9,689.0,74.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P10,397.0,25.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P11,124.0,5.0
DBD:1012__IL8_2Hx1_A:AD:Jerala_P12,1870.0,86.0
DBD:1012__IL8_2Hx1_B:AD:1013__IL9_2Hx1_A,1445.0,380.0
DBD:1012__IL8_2Hx1_B:AD:1013__IL9_2Hx1_B,2275.0,660.0
DBD:1012__IL8_2Hx1_B:AD:1014__IL9_2Hx2_A,1071.0,247.0
DBD:1012__IL8_2Hx1_B:AD:1014__IL9_2Hx2_B,86.0,3.0
DBD:1012__IL8_2Hx1_B:AD:1015__IL9_2Hx12j_A,2461.0,345.0
DBD:1012__IL8_2Hx1_B:AD:1015__IL9_2Hx12j_B,2022.0,345.0
DBD:1012__IL8_2Hx1_B:AD:1016__IL14_2Hx1_A,1806.0,191.0
DBD:1012__IL8_2Hx1_B:AD:1016__IL14_2Hx1_B,519.0,195.0
DBD:1012__IL8_2Hx1_B:AD:1017__IL14_2Hx2_A,1967.0,303.0
DBD:1012__IL8_2Hx1_B:AD:1017__IL14_2Hx2_B,892.0,173.0
DBD:1012__IL8_2Hx1_B:AD:1018__BW1_2H_A,688.0,4316.0
DBD:1012__IL8_2Hx1_B:AD:1018__BW1_2H_B,1052.0,187.0
DBD:1012__IL8_2Hx1_B:AD:1019__BW2_2H_A,2980.0,372.0
DBD:1012__IL8_2Hx1_B:AD:1019__BW2_2H_B,1641.0,239.0
DBD:1012__IL8_2Hx1_B:AD:1020__BW3_2H_A,915.0,230.0
DBD:1012__IL8_2Hx1_B:AD:1020__BW3_2H_B,836.0,128.0
DBD:1012__IL8_2Hx1_B:AD:1021__BW5_2H_A,2039.0,465.0
DBD:1012__IL8_2Hx1_B:AD:1021__BW5_2H_B,2156.0,137.0
DBD:1012__IL8_2Hx1_B:AD:1022__BW8_2H_A,2782.0,458.0
DBD:1012__IL8_2Hx1_B:AD:1022__BW8_2H_B,1002.0,264.0
DBD:1012__IL8_2Hx1_B:AD:1023__BW9_2H_A,1852.0,440.0
DBD:1012__IL8_2Hx1_B:AD:1023__BW9_2H_B,1551.0,252.0
DBD:1012__IL8_2Hx1_B:AD:1024__BW11_2H_A,704.0,166.0
DBD:1012__IL8_2Hx1_B:AD:1024__BW11_2H_B,546.0,151.0
DBD:1012__IL8_2Hx1_B:AD:1025__BW5_2Hx1_A,916.0,192.0
DBD:1012__IL8_2Hx1_B:AD:1025__BW5_2Hx1_B,1505.0,395.0
DBD:1012__IL8_2Hx1_B:AD:1026__BW5_2Hx2_A,784.0,174.0
DBD:1012__IL8_2Hx1_B:AD:1026__BW5_2Hx2_B,1313.0,141.0
DBD:1012__IL8_2Hx1_B:AD:1027__BW5_2Hx12j_A,1474.0,397.0
DBD:1012__IL8_2Hx1_B:AD:1027__BW5_2Hx12j_B,307.0,91.0
DBD:1012__IL8_2Hx1_B:AD:1028__BW8_2Hx1_A,714.0,73.0
DBD:1012__IL8_2Hx1_B:AD:1028__BW8_2Hx1_B,1095.0,172.0
DBD:1012__IL8_2Hx1_B:AD:1029__BW8_2Hx2_A,1355.0,105.0
DBD:1012__IL8_2Hx1_B:AD:1029__BW8_2Hx2_B,521.0,88.0
DBD:1012__IL8_2Hx1_B:AD:1030__BW8_2Hx12j_A,1229.0,245.0
DBD:1012__IL8_2Hx1_B:AD:1030__BW8_2Hx12j_B,1441.0,1115.0
DBD:1012__IL8_2Hx1_B:AD:1031__BW11_2Hx1_A,1083.0,154.0
DBD:1012__IL8_2Hx1_B:AD:1031__BW11_2Hx1_B,1017.0,188.0
DBD:1012__IL8_2Hx1_B:AD:1032__BW11_2Hx2_A,1.0,1.0
DBD:1012__IL8_2Hx1_B:AD:1032__BW11_2Hx2_B,659.0,159.0
DBD:1012__IL8_2Hx1_B:AD:1033__BW11_2Hx12j_A,379.0,17.0
DBD:1012__IL8_2Hx1_B:AD:1033__BW11_2Hx12j_B,1489.0,395.0
DBD:1012__IL8_2Hx1_B:AD:1034__BW1_2Hx1_A,734.0,263.0
DBD:1012__IL8_2Hx1_B:AD:1034__BW1_2Hx1_B,468.0,108.0
DBD:1012__IL8_2Hx1_B:AD:1035__BW2_2Hx1_A,689.0,106.0
DBD:1012__IL8_2Hx1_B:AD:1035__BW2_2Hx1_B,933.0,274.0
DBD:1012__IL8_2Hx1_B:AD:1036__BW3_2Hx1_A,1662.0,363.0
DBD:1012__IL8_2Hx1_B:AD:1036__BW3_2Hx1_B,1028.0,266.0
DBD:1012__IL8_2Hx1_B:AD:1037__BW9_2Hx1_A,1192.0,305.0
DBD:1012__IL8_2Hx1_B:AD:1037__BW9_2Hx1_B,335.0,116.0
DBD:1012__IL8_2Hx1_B:AD:Jerala_P1,386.0,18.0
DBD:1012__IL8_2Hx1_B:AD:Jerala_P2,759.0,55.0
DBD:1012__IL8_2Hx1_B:AD:Jerala_P3,1275.0,76.0
DBD:1012__IL8_2Hx1_B:AD:Jerala_P4,820.0,63.0
DBD:1012__IL8_2Hx1_B:AD:Jerala_P5,1357.0,116.0
