,count_DBDAD_trp1,count_ADDBD_trp1,count_DBDAD_his1,count_ADDBD_his1
A_ZCON_13_swap:DHDr2_09_B,525.0,166.0,0.0,24.0
A_ZCON_13_swap:DHDr2_10_A,877.0,443.0,61.0,29.0
A_ZCON_13_swap:DHDr2_10_B,1024.0,923.0,1.0,7.0
A_ZCON_13_swap:DHDr2_11_A,913.0,661.0,33.0,46.0
A_ZCON_13_swap:DHDr2_11_B,1805.0,3851.0,252.0,496.0
A_ZCON_13_swap:DHDr2_12_A,81.0,227.0,39.0,22615.0
A_ZCON_13_swap:DHDr2_12_B,666.0,1074.0,8.0,674.0
A_ZCON_13_swap:DHDr2_13_A,1304.0,505.0,102.0,162.0
A_ZCON_13_swap:DHDr2_13_B,1040.0,717.0,4.0,83.0
A_ZCON_13_swap:DHDr2_14_A,421.0,753.0,2.0,59.0
A_ZCON_13_swap:DHDr2_14_B,866.0,152.0,201.0,24.0
A_ZCON_13_swap:DHDr2_15_A,1800.0,7.0,40.0,17.0
A_ZCON_13_swap:DHDr2_15_B,903.0,366.0,365.0,28.0
A_ZCON_13_swap:DHDr2_16_A,2577.0,671.0,231.0,43.0
A_ZCON_13_swap:DHDr2_16_B,1176.0,1035.0,17.0,226.0
A_ZCON_13_swap:DHDr2_17_A,1.0,246.0,0.0,11.0
A_ZCON_13_swap:DHDr2_17_B,2137.0,351.0,96.0,40.0
A_ZCON_13_swap:DHDr2_18_A,415.0,688.0,2.0,11.0
A_ZCON_13_swap:DHDr2_18_B,998.0,306.0,114.0,53.0
A_ZCON_13_swap:DHDr2_19_A,1235.0,16.0,72.0,13.0
A_ZCON_13_swap:DHDr2_19_B,1460.0,928.0,749.0,60.0
A_ZCON_13_swap:DHDr2_20_A,583.0,2.0,10.0,12.0
A_ZCON_13_swap:DHDr2_20_B,991.0,2923.0,1.0,290.0
A_ZCON_13_swap:ZCON_150_LL_A,1774.0,456.0,112.0,106.0
A_ZCON_13_swap:ZCON_150_LL_B,3606.0,1857.0,286.0,10.0
A_ZCON_13_swap:ZCON_150_resurf_A,1504.0,696.0,325.0,44.0
A_ZCON_13_swap:ZCON_150_resurf_B,308.0,805.0,1.0,70.0
A_ZCON_13_swap:ZCON_152_A,164.0,820.0,83.0,41.0
A_ZCON_13_swap:ZCON_152_B,3443.0,674.0,424.0,44.0
A_ZCON_13_swap:ZCON_152_T2_A,13.0,276.0,2.0,15.0
A_ZCON_13_swap:ZCON_152_T2_B,415.0,881.0,6.0,35.0
A_ZCON_13_swap:ZCON_152_T4_A,826.0,2.0,0.0,1.0
A_ZCON_13_swap:ZCON_152_T4_B,240.0,2.0,99.0,3.0
A_ZCON_13_swap:ZCON_154_LL_A,1345.0,2134.0,43.0,231.0
A_ZCON_13_swap:ZCON_154_LL_B,1841.0,1503.0,346.0,609.0
A_ZCON_13_swap:ZCON_154_resurf_A,2191.0,1264.0,294.0,122.0
A_ZCON_13_swap:ZCON_154_resurf_B,3037.0,865.0,534.0,129.0
A_ZCON_13_swap:ZCON_155_LL_A,4599.0,2532.0,295.0,103.0
A_ZCON_13_swap:ZCON_155_LL_B,1534.0,718.0,79.0,66.0
A_ZCON_13_swap:ZCON_155_cutT2_A,1325.0,2.0,3.0,2.0
A_ZCON_13_swap:ZCON_155_cutT2_B,405.0,0.0,4.0,0.0
A_ZCON_13_swap:ZCON_155_cutT4_A,1692.0,220.0,23.0,3.0
A_ZCON_13_swap:ZCON_155_cutT4_B,184.0,423.0,0.0,5.0
A_ZCON_13_swap:ZCON_155_cutT5_A,1.0,1.0,0.0,3.0
A_ZCON_13_swap:ZCON_155_cutT5_B,198.0,186.0,141.0,129.0
A_ZCON_13_swap:ZCON_155_resurf_A,4698.0,697.0,367.0,122.0
A_ZCON_13_swap:ZCON_155_resurf_B,11.0,81.0,1.0,30.0
A_ZCON_13_swap:ZCON_15_re_loop_LL_A,1541.0,548.0,45.0,45.0
A_ZCON_13_swap:ZCON_15_re_loop_LL_B,4690.0,1316.0,602.0,18.0
A_ZCON_13_swap:ZCON_15_re_loop_resurf_A,90.0,94.0,4.0,353.0
A_ZCON_13_swap:ZCON_15_re_loop_resurf_B,608.0,1016.0,7.0,14.0
A_ZCON_13_swap:ZCON_2_CC_A,1597.0,249.0,40.0,21.0
A_ZCON_13_swap:ZCON_2_CC_B,0.0,249.0,0.0,30.0
A_ZCON_13_swap:ZCON_2_CC_resurf_A,1180.0,824.0,121.0,5722.0
A_ZCON_13_swap:ZCON_2_CC_resurf_B,408.0,307.0,27.0,19.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT2_A,1270.0,1.0,363.0,17.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT2_B,2119.0,967.0,161.0,77.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT4_A,472.0,272.0,67.0,20.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT4_B,856.0,19.0,40.0,1.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT6_A,0.0,0.0,0.0,2.0
A_ZCON_13_swap:ZCON_2_CC_resurf_cutT6_B,712.0,0.0,0.0,0.0
A_ZCON_13_swap:ZCON_37_LL_A,1432.0,1729.0,182.0,305.0
A_ZCON_13_swap:ZCON_37_LL_B,777.0,315.0,104.0,21.0
A_ZCON_13_swap:ZCON_37_resurf_A,1027.0,337.0,110.0,13.0
A_ZCON_13_swap:ZCON_37_resurf_B,762.0,1028.0,291.0,108.0
A_ZCON_13_swap:ZCON_VR_2_A,159.0,685.0,3.0,151.0
A_ZCON_13_swap:ZCON_VR_2_B,1394.0,411.0,111.0,56.0
A_ZCON_13_swap:ZCON_VR_2_cutT2_A,1753.0,821.0,356.0,34.0
A_ZCON_13_swap:ZCON_VR_2_cutT2_B,1019.0,205.0,208.0,24.0
A_ZCON_13_swap:ZCON_VR_2_cutT4_A,6.0,660.0,0.0,2.0
A_ZCON_13_swap:ZCON_VR_2_cutT4_B,5.0,469.0,8.0,23.0
A_ZCON_13_swap:ZCON_VR_2_cutT6_A,369.0,174.0,0.0,3.0
A_ZCON_13_swap:ZCON_VR_2_cutT6_B,791.0,1.0,25.0,19.0
A_ZCON_13_swap:ZCON_VR_2_resurf_A,2713.0,2.0,475.0,27.0
A_ZCON_13_swap:ZCON_VR_2_resurf_B,1180.0,490.0,109.0,47.0
A_ZCON_13_swap:mALb8_A,48.0,709.0,1.0,123.0
A_ZCON_13_swap:mALb8_B,2.0,3.0,7.0,27.0
A_ZCON_13_swap:mALb8_cutT1_A,1.0,188.0,0.0,22.0
A_ZCON_13_swap:mALb8_cutT1_B,5.0,547.0,3.0,4.0
A_ZCON_13_swap:mALb8_cutT2_A,0.0,366.0,0.0,57.0
A_ZCON_13_swap:mALb8_cutT2_B,302.0,558.0,0.0,28.0
A_ZCON_13_swap:mALb8_cutT3_A,908.0,71.0,3.0,1.0
A_ZCON_13_swap:mALb8_cutT3_B,65.0,72.0,0.0,16.0
A_ZCON_13_swap:mALb8_cutT4_A,0.0,131.0,0.0,0.0
A_ZCON_13_swap:mALb8_cutT4_B,3.0,1.0,0.0,0.0
A_ZCON_150_swap:A_ZCON_154_swap,5814.0,9654.0,511.0,1257.0
A_ZCON_150_swap:A_ZCON_155_swap,6493.0,5526.0,493.0,735.0
A_ZCON_150_swap:A_ZCON_15_re_loop_swap,5680.0,1338.0,234.0,122.0
A_ZCON_150_swap:A_ZCON_162_swap,3218.0,4319.0,145.0,246.0
A_ZCON_150_swap:A_ZCON_37_3_swap,685.0,3435.0,87.0,281.0
A_ZCON_150_swap:A_ZCON_37_swap,3768.0,3628.0,93.0,566.0
A_ZCON_150_swap:A_ZCON_6_swap,2550.0,2830.0,56.0,369.0
A_ZCON_150_swap:B_ZCON_13_swap,2379.0,1498.0,211.0,25.0
A_ZCON_150_swap:B_ZCON_150_swap,5976.0,4563.0,454.0,118.0
A_ZCON_150_swap:B_ZCON_154_swap,5195.0,4422.0,851.0,241.0
A_ZCON_150_swap:B_ZCON_155_swap,1078.0,2216.0,103.0,36.0
A_ZCON_150_swap:B_ZCON_15_re_loop_swap,3770.0,3885.0,357.0,293.0
A_ZCON_150_swap:B_ZCON_162_swap,3130.0,4379.0,230.0,501.0
A_ZCON_150_swap:B_ZCON_37_3_swap,3403.0,2345.0,147.0,311.0
A_ZCON_150_swap:B_ZCON_37_swap,2152.0,2769.0,71.0,163.0
A_ZCON_150_swap:B_ZCON_6_swap,2520.0,1652.0,373.0,12.0
A_ZCON_150_swap:DHDr2_00_A,5069.0,5746.0,192.0,436.0
A_ZCON_150_swap:DHDr2_00_B,1826.0,2194.0,139.0,131.0
A_ZCON_150_swap:DHDr2_01_A,664.0,1528.0,1.0,147.0
A_ZCON_150_swap:DHDr2_01_B,3470.0,3702.0,141.0,197.0
A_ZCON_150_swap:DHDr2_02_A,894.0,1915.0,96.0,135.0
A_ZCON_150_swap:DHDr2_02_B,27.0,765.0,2.0,83.0
A_ZCON_150_swap:DHDr2_03_A,2300.0,3126.0,71.0,406.0
A_ZCON_150_swap:DHDr2_03_B,7926.0,4292.0,867.0,629.0
A_ZCON_150_swap:DHDr2_04_A,3127.0,1331.0,111.0,57.0
A_ZCON_150_swap:DHDr2_04_B,4042.0,3660.0,39.0,375.0
A_ZCON_150_swap:DHDr2_05_A,9559.0,2215.0,263.0,196.0
A_ZCON_150_swap:DHDr2_05_B,6003.0,2997.0,254.0,217.0
A_ZCON_150_swap:DHDr2_06_A,3144.0,4057.0,101.0,289.0
A_ZCON_150_swap:DHDr2_06_B,1492.0,5084.0,55.0,261.0
A_ZCON_150_swap:DHDr2_07_A,2327.0,4086.0,207.0,289.0
A_ZCON_150_swap:DHDr2_07_B,3796.0,2860.0,5054.0,157.0
A_ZCON_150_swap:DHDr2_08_A,1253.0,1810.0,12.0,164.0
A_ZCON_150_swap:DHDr2_08_B,5432.0,2480.0,117.0,33.0
A_ZCON_150_swap:DHDr2_09_A,957.0,3723.0,197.0,113.0
A_ZCON_150_swap:DHDr2_09_B,4875.0,3700.0,293.0,340.0
A_ZCON_150_swap:DHDr2_10_A,4463.0,1993.0,428.0,151.0
A_ZCON_150_swap:DHDr2_10_B,2589.0,883.0,238.0,4.0
A_ZCON_150_swap:DHDr2_11_A,4020.0,2402.0,115.0,19325.0
A_ZCON_150_swap:DHDr2_11_B,8453.0,9978.0,756.0,935.0
A_ZCON_150_swap:DHDr2_12_A,213.0,2182.0,19.0,294.0
A_ZCON_150_swap:DHDr2_12_B,3643.0,2227.0,142.0,65.0
A_ZCON_150_swap:DHDr2_13_A,2520.0,3750.0,208.0,22454.0
A_ZCON_150_swap:DHDr2_13_B,9848.0,1710.0,431.0,18.0
A_ZCON_150_swap:DHDr2_14_A,1995.0,805.0,66.0,43.0
A_ZCON_150_swap:DHDr2_14_B,1547.0,1889.0,90.0,202.0
A_ZCON_150_swap:DHDr2_15_A,3214.0,2265.0,20.0,244.0
A_ZCON_150_swap:DHDr2_15_B,5220.0,2803.0,593.0,410.0
A_ZCON_150_swap:DHDr2_16_A,4153.0,1817.0,186.0,38.0
A_ZCON_150_swap:DHDr2_16_B,3702.0,2505.0,363.0,77.0
A_ZCON_150_swap:DHDr2_17_A,55.0,5082.0,5.0,364.0
A_ZCON_150_swap:DHDr2_17_B,3404.0,3405.0,255.0,307.0
A_ZCON_150_swap:DHDr2_18_A,4072.0,3784.0,135.0,168.0
A_ZCON_150_swap:DHDr2_18_B,4967.0,1905.0,245.0,269.0
A_ZCON_150_swap:DHDr2_19_A,6561.0,700.0,531.0,31.0
A_ZCON_150_swap:DHDr2_19_B,2163.0,4411.0,459.0,383.0
A_ZCON_150_swap:DHDr2_20_A,1805.0,1450.0,258.0,76.0
A_ZCON_150_swap:DHDr2_20_B,1947.0,8472.0,165.0,384.0
A_ZCON_150_swap:ZCON_150_LL_A,11541.0,6710.0,803.0,711.0
A_ZCON_150_swap:ZCON_150_LL_B,8350.0,9985.0,988.0,1140.0
A_ZCON_150_swap:ZCON_150_resurf_A,1978.0,5383.0,201.0,876.0
A_ZCON_150_swap:ZCON_150_resurf_B,1799.0,3263.0,145.0,172.0
A_ZCON_150_swap:ZCON_152_A,2266.0,3011.0,296.0,294.0
A_ZCON_150_swap:ZCON_152_B,3472.0,3278.0,318.0,299.0
A_ZCON_150_swap:ZCON_152_T2_A,1298.0,2102.0,166.0,187.0
A_ZCON_150_swap:ZCON_152_T2_B,2604.0,869.0,91.0,343.0
A_ZCON_150_swap:ZCON_152_T4_A,1052.0,261.0,224.0,31.0
A_ZCON_150_swap:ZCON_152_T4_B,18.0,1095.0,0.0,21.0
A_ZCON_150_swap:ZCON_154_LL_A,11645.0,12096.0,310.0,1427.0
A_ZCON_150_swap:ZCON_154_LL_B,15346.0,10591.0,19931.0,6228.0
A_ZCON_150_swap:ZCON_154_resurf_A,4274.0,1143.0,205.0,80.0
A_ZCON_150_swap:ZCON_154_resurf_B,6524.0,3107.0,75603.0,656.0
A_ZCON_150_swap:ZCON_155_LL_A,15214.0,8499.0,664.0,719.0
A_ZCON_150_swap:ZCON_155_LL_B,5189.0,3888.0,386.0,206.0
A_ZCON_150_swap:ZCON_155_cutT2_A,2327.0,464.0,180.0,6.0
A_ZCON_150_swap:ZCON_155_cutT2_B,934.0,181.0,19.0,27.0
A_ZCON_150_swap:ZCON_155_cutT4_A,2751.0,1082.0,39.0,15.0
A_ZCON_150_swap:ZCON_155_cutT4_B,698.0,308.0,13.0,282.0
A_ZCON_150_swap:ZCON_155_cutT5_A,1237.0,470.0,14.0,5.0
A_ZCON_150_swap:ZCON_155_cutT5_B,1693.0,1585.0,160.0,146.0
A_ZCON_150_swap:ZCON_155_resurf_A,8087.0,2708.0,289.0,310.0
A_ZCON_150_swap:ZCON_155_resurf_B,1449.0,2396.0,95.0,195.0
A_ZCON_150_swap:ZCON_15_re_loop_LL_A,3173.0,2885.0,736.0,361.0
A_ZCON_150_swap:ZCON_15_re_loop_LL_B,13866.0,7470.0,584.0,287.0
A_ZCON_150_swap:ZCON_15_re_loop_resurf_A,2565.0,4717.0,49.0,486.0
A_ZCON_150_swap:ZCON_15_re_loop_resurf_B,7271.0,2579.0,323.0,91.0
A_ZCON_150_swap:ZCON_2_CC_A,4555.0,5850.0,133.0,681.0
A_ZCON_150_swap:ZCON_2_CC_B,317.0,2679.0,0.0,226.0
A_ZCON_150_swap:ZCON_2_CC_resurf_A,5170.0,5603.0,137.0,63.0
A_ZCON_150_swap:ZCON_2_CC_resurf_B,11346.0,1889.0,325.0,61.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT2_A,5179.0,233.0,56.0,10.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT2_B,4795.0,3944.0,148.0,347.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT4_A,2633.0,1813.0,9.0,51.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT4_B,3160.0,517.0,177.0,84.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT6_A,375.0,443.0,0.0,121.0
A_ZCON_150_swap:ZCON_2_CC_resurf_cutT6_B,13.0,3.0,0.0,0.0
A_ZCON_150_swap:ZCON_37_LL_A,7413.0,10532.0,230.0,1257.0
A_ZCON_150_swap:ZCON_37_LL_B,5054.0,3546.0,113.0,153.0
A_ZCON_150_swap:ZCON_37_resurf_A,3187.0,1372.0,197.0,77.0
A_ZCON_150_swap:ZCON_37_resurf_B,1961.0,2958.0,129.0,264.0
A_ZCON_150_swap:ZCON_VR_2_A,852.0,4753.0,16.0,385.0
A_ZCON_150_swap:ZCON_VR_2_B,4611.0,5095.0,236.0,360.0
A_ZCON_150_swap:ZCON_VR_2_cutT2_A,5645.0,2409.0,317.0,68.0
A_ZCON_150_swap:ZCON_VR_2_cutT2_B,4673.0,2385.0,370.0,45.0
A_ZCON_150_swap:ZCON_VR_2_cutT4_A,3082.0,2830.0,154.0,283.0
A_ZCON_150_swap:ZCON_VR_2_cutT4_B,1386.0,2067.0,39.0,186.0
A_ZCON_150_swap:ZCON_VR_2_cutT6_A,948.0,542.0,57.0,13.0
A_ZCON_150_swap:ZCON_VR_2_cutT6_B,1040.0,835.0,1.0,183.0
A_ZCON_150_swap:ZCON_VR_2_resurf_A,4459.0,2096.0,327.0,205.0
A_ZCON_150_swap:ZCON_VR_2_resurf_B,5136.0,2537.0,468.0,195.0
A_ZCON_150_swap:mALb8_A,4183.0,2150.0,361.0,222.0
A_ZCON_150_swap:mALb8_B,1390.0,1990.0,142.0,185.0
A_ZCON_150_swap:mALb8_cutT1_A,1841.0,1253.0,11.0,17.0
A_ZCON_150_swap:mALb8_cutT1_B,2802.0,961.0,62.0,91.0
A_ZCON_150_swap:mALb8_cutT2_A,1881.0,324.0,30.0,45.0
A_ZCON_150_swap:mALb8_cutT2_B,13.0,1119.0,2.0,37.0
A_ZCON_150_swap:mALb8_cutT3_A,754.0,835.0,49.0,129.0
A_ZCON_150_swap:mALb8_cutT3_B,582.0,406.0,4.0,12.0
A_ZCON_150_swap:mALb8_cutT4_A,2592.0,718.0,519.0,50.0
A_ZCON_150_swap:mALb8_cutT4_B,1393.0,9.0,12.0,0.0
A_ZCON_154_swap:A_ZCON_155_swap,2651.0,5194.0,380.0,368.0
A_ZCON_154_swap:A_ZCON_15_re_loop_swap,5376.0,4091.0,305.0,331.0
A_ZCON_154_swap:A_ZCON_162_swap,3687.0,5724.0,103.0,623.0
A_ZCON_154_swap:A_ZCON_37_3_swap,1393.0,1657.0,55.0,285.0
A_ZCON_154_swap:A_ZCON_37_swap,1754.0,2328.0,116.0,514.0
A_ZCON_154_swap:A_ZCON_6_swap,4854.0,2632.0,406.0,324.0
A_ZCON_154_swap:B_ZCON_13_swap,2649.0,2744.0,508.0,411.0
A_ZCON_154_swap:B_ZCON_150_swap,3663.0,3645.0,477.0,138.0
A_ZCON_154_swap:B_ZCON_154_swap,4714.0,4981.0,178547.0,522358.0
A_ZCON_154_swap:B_ZCON_155_swap,1816.0,2228.0,275.0,122.0
A_ZCON_154_swap:B_ZCON_15_re_loop_swap,2591.0,3859.0,194.0,280.0
A_ZCON_154_swap:B_ZCON_162_swap,7383.0,2731.0,832.0,605.0
A_ZCON_154_swap:B_ZCON_37_3_swap,2596.0,2456.0,102.0,106.0
A_ZCON_154_swap:B_ZCON_37_swap,940.0,1137.0,25.0,127.0
A_ZCON_154_swap:B_ZCON_6_swap,2329.0,4395.0,442.0,155.0
A_ZCON_154_swap:DHDr2_00_A,6248.0,2810.0,1347.0,80.0
A_ZCON_154_swap:DHDr2_00_B,1118.0,2614.0,199.0,205.0
A_ZCON_154_swap:DHDr2_01_A,979.0,3257.0,14.0,36.0
A_ZCON_154_swap:DHDr2_01_B,2185.0,4689.0,157.0,208.0
A_ZCON_154_swap:DHDr2_02_A,997.0,2484.0,197.0,509.0
A_ZCON_154_swap:DHDr2_02_B,1696.0,3237.0,159.0,456.0
A_ZCON_154_swap:DHDr2_03_A,1873.0,4041.0,166.0,379.0
A_ZCON_154_swap:DHDr2_03_B,6197.0,1348.0,191.0,806.0
A_ZCON_154_swap:DHDr2_04_A,940.0,1590.0,153.0,174.0
A_ZCON_154_swap:DHDr2_04_B,11692.0,1146.0,1056.0,412.0
A_ZCON_154_swap:DHDr2_05_A,7254.0,1142.0,11405.0,81.0
A_ZCON_154_swap:DHDr2_05_B,2519.0,1606.0,183.0,341.0
A_ZCON_154_swap:DHDr2_06_A,747.0,2154.0,62.0,148.0
A_ZCON_154_swap:DHDr2_06_B,523.0,1653.0,13.0,66.0
A_ZCON_154_swap:DHDr2_07_A,296.0,3457.0,42.0,116.0
A_ZCON_154_swap:DHDr2_07_B,3366.0,1510.0,387.0,395.0
A_ZCON_154_swap:DHDr2_08_A,1924.0,654.0,715.0,266.0
A_ZCON_154_swap:DHDr2_08_B,3020.0,3204.0,583.0,393.0
A_ZCON_154_swap:DHDr2_09_A,4642.0,3071.0,17874.0,11836.0
A_ZCON_154_swap:DHDr2_09_B,2611.0,2267.0,415.0,353.0
A_ZCON_154_swap:DHDr2_10_A,1774.0,2458.0,563.0,308.0
A_ZCON_154_swap:DHDr2_10_B,3129.0,2306.0,495.0,37.0
A_ZCON_154_swap:DHDr2_11_A,1625.0,1745.0,136.0,690.0
A_ZCON_154_swap:DHDr2_11_B,4608.0,7535.0,616.0,2045.0
A_ZCON_154_swap:DHDr2_12_A,6.0,1626.0,116.0,129.0
A_ZCON_154_swap:DHDr2_12_B,498.0,1651.0,131.0,51.0
A_ZCON_154_swap:DHDr2_13_A,1613.0,5773.0,115187.0,340521.0
A_ZCON_154_swap:DHDr2_13_B,7456.0,2814.0,771.0,190.0
A_ZCON_154_swap:DHDr2_14_A,788.0,3277.0,72.0,134.0
A_ZCON_154_swap:DHDr2_14_B,1517.0,6313.0,93.0,621.0
A_ZCON_154_swap:DHDr2_15_A,5545.0,3629.0,127.0,481.0
A_ZCON_154_swap:DHDr2_15_B,2317.0,7967.0,375.0,610.0
A_ZCON_154_swap:DHDr2_16_A,3796.0,1873.0,274.0,216.0
A_ZCON_154_swap:DHDr2_16_B,4304.0,1085.0,852.0,273.0
A_ZCON_154_swap:DHDr2_17_A,1148.0,2665.0,22.0,317.0
A_ZCON_154_swap:DHDr2_17_B,7057.0,2600.0,972.0,157.0
A_ZCON_154_swap:DHDr2_18_A,4228.0,5048.0,247.0,445.0
A_ZCON_154_swap:DHDr2_18_B,8760.0,3791.0,217.0,191.0
A_ZCON_154_swap:DHDr2_19_A,2348.0,3716.0,200.0,223.0
A_ZCON_154_swap:DHDr2_19_B,3044.0,4884.0,909.0,830.0
A_ZCON_154_swap:DHDr2_20_A,4795.0,595.0,308.0,114.0
A_ZCON_154_swap:DHDr2_20_B,606.0,10954.0,84.0,525.0
A_ZCON_154_swap:ZCON_150_LL_A,7336.0,11755.0,337.0,548.0
A_ZCON_154_swap:ZCON_150_LL_B,11480.0,6505.0,889.0,476.0
A_ZCON_154_swap:ZCON_150_resurf_A,7257.0,6526.0,473.0,524.0
A_ZCON_154_swap:ZCON_150_resurf_B,1184.0,5812.0,48.0,406.0
A_ZCON_154_swap:ZCON_152_A,969.0,4376.0,124.0,708.0
A_ZCON_154_swap:ZCON_152_B,5847.0,1693.0,977.0,590.0
A_ZCON_154_swap:ZCON_152_T2_A,1576.0,1512.0,781.0,349.0
A_ZCON_154_swap:ZCON_152_T2_B,2384.0,2840.0,406.0,293.0
A_ZCON_154_swap:ZCON_152_T4_A,2219.0,199.0,130.0,7.0
A_ZCON_154_swap:ZCON_152_T4_B,1271.0,508.0,78.0,48.0
A_ZCON_154_swap:ZCON_154_LL_A,10590.0,8047.0,2001.0,1378.0
A_ZCON_154_swap:ZCON_154_LL_B,2705.0,10130.0,133834.0,414763.0
A_ZCON_154_swap:ZCON_154_resurf_A,557.0,3127.0,537.0,992.0
A_ZCON_154_swap:ZCON_154_resurf_B,1494.0,2495.0,78578.0,101165.0
A_ZCON_154_swap:ZCON_155_LL_A,12711.0,10840.0,1404.0,758.0
A_ZCON_154_swap:ZCON_155_LL_B,2118.0,5122.0,124.0,206.0
A_ZCON_154_swap:ZCON_155_cutT2_A,774.0,1466.0,4.0,105.0
A_ZCON_154_swap:ZCON_155_cutT2_B,13.0,0.0,23.0,1.0
A_ZCON_154_swap:ZCON_155_cutT4_A,2664.0,4.0,5.0,11.0
A_ZCON_154_swap:ZCON_155_cutT4_B,871.0,2410.0,49.0,107.0
A_ZCON_154_swap:ZCON_155_cutT5_A,226.0,6.0,0.0,61.0
A_ZCON_154_swap:ZCON_155_cutT5_B,1392.0,1303.0,3.0,3.0
A_ZCON_154_swap:ZCON_155_resurf_A,5387.0,3107.0,440.0,465.0
A_ZCON_154_swap:ZCON_155_resurf_B,2199.0,1873.0,439.0,525.0
A_ZCON_154_swap:ZCON_15_re_loop_LL_A,3643.0,4096.0,407.0,366.0
A_ZCON_154_swap:ZCON_15_re_loop_LL_B,7718.0,2551.0,782.0,329.0
A_ZCON_154_swap:ZCON_15_re_loop_resurf_A,1437.0,2959.0,170.0,441.0
A_ZCON_154_swap:ZCON_15_re_loop_resurf_B,1776.0,1777.0,287.0,303.0
A_ZCON_154_swap:ZCON_2_CC_A,4024.0,4892.0,360.0,445.0
A_ZCON_154_swap:ZCON_2_CC_B,2.0,1126.0,1.0,138.0
A_ZCON_154_swap:ZCON_2_CC_resurf_A,2245.0,3890.0,114.0,264.0
A_ZCON_154_swap:ZCON_2_CC_resurf_B,5362.0,4350.0,265.0,520.0
A_ZCON_154_swap:ZCON_2_CC_resurf_cutT2_A,2485.0,1891.0,29.0,215.0
A_ZCON_154_swap:ZCON_2_CC_resurf_cutT2_B,1355.0,5127.0,83.0,116.0
A_ZCON_154_swap:ZCON_2_CC_resurf_cutT4_A,1238.0,555.0,55.0,312.0
