"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"1001__mALb8x1_fdrtc_B:1003__mALb8x2_fdrtc_A",2302,3422,410,762,1320.5076643931,-0.000830783360161624,0.0935447750096708,0.959484425219245,0.993575529912115
"1001__mALb8x1_fdrtc_B:1003__mALb8x2_fdrtc_B",1905,1730,444,443,908.526755258627,0.0089978644387974,0.107591580617958,0.619280121412974,0.943721986761558
"1001__mALb8x1_fdrtc_B:1004__mALb8x2_rprtc_A",4582,3368,2218,3333,4018.11172741371,1.30111301364807,0.88889104375731,0.00181317205174825,0.0216703304894428
"1001__mALb8x1_fdrtc_B:1004__mALb8x2_rprtc_B",2357,2141,8486,8456,9989.23646734209,4.13924748198253,0.512432490204743,3.41234709636938e-16,8.71913516693003e-15
"1001__mALb8x1_fdrtc_B:1005__mALb8x12_fdrtc_A",1448,1553,31290,38206,39330.9729037472,6.71015938729902,0.511843533655227,5.43366357239994e-40,1.05956439661799e-37
"1001__mALb8x1_fdrtc_B:1005__mALb8x12_fdrtc_B",2227,2023,243,243,753.920201041324,-0.0638229308092767,0.257832316848687,0.129244687607856,0.529703061490164
"1001__mALb8x1_fdrtc_B:1006__mALb8x12_rprtc_A",1234,2006,3238,3824,4334.489451591,3.39257808538854,0.534496976084733,1.40271265355429e-10,2.88725021189924e-09
"1001__mALb8x1_fdrtc_B:1006__mALb8x12_rprtc_B",267,1067,28,108,234.969442715417,-0.0901112235239439,0.329642092992407,0.111834584667341,0.485133855915117
"1001__mALb8x1_fdrtc_B:1007__mALb8x12j_fdrtc_A",1604,1271,6190,1836,4750.1640949127,3.44489667416354,0.622414747986826,1.94803995069007e-08,3.62687840065664e-07
"1001__mALb8x1_fdrtc_B:1007__mALb8x12j_fdrtc_B",1809,1643,317,316,745.653650974806,-0.00457283715827715,0.0991783239668441,0.790029186617689,0.981585346906861
"1001__mALb8x1_fdrtc_B:1008__mALb8x12j_rprtc_A",1982,2141,242,311,780.677970103706,-0.0304413430548623,0.172764655220214,0.264723205339907,0.740401650942903
"1001__mALb8x1_fdrtc_B:1008__mALb8x12j_rprtc_B",3718,3377,1499,1494,2479.23463206445,0.164536589739735,0.423824055794595,0.043244159254401,0.272019711438974
"1001__mALb8x1_fdrtc_B:1009__IL8_2H_A",676,1460,321,222,551.136680666227,0.0158980457049474,0.15386976290135,0.553207388396343,0.933287103365181
"1001__mALb8x1_fdrtc_B:1009__IL8_2H_B",2103,2604,477,1147,1457.90714185487,0.0330608817172995,0.184673727459843,0.261225862830087,0.735442113818747
"1001__mALb8x1_fdrtc_B:1010__IL9_2H_A",3098,3324,890,695,1616.1963384313,0.00921420635536109,0.109801462228237,0.618840977202449,0.943571828471645
"1001__mALb8x1_fdrtc_B:1010__IL9_2H_B",2668,2124,247,462,941.06386618581,-0.022049169913888,0.157561123061366,0.392875996630475,0.857752249567419
"1001__mALb8x1_fdrtc_B:1011__IL14_2H_A",4596,1554,610,341,1205.24407067069,-0.00840148260876502,0.109265560500452,0.651193346588701,0.953433821616125
"1001__mALb8x1_fdrtc_B:1011__IL14_2H_B",2933,2356,611,343,1127.20831826341,-0.00724376447533148,0.10690946204922,0.692595978646936,0.966767075182067
"1001__mALb8x1_fdrtc_B:1012__IL8_2Hx1_A",1490,1776,286,398,758.064048125717,0.000964402868774101,0.0956360408159723,0.954124268629297,0.993575529912115
"1001__mALb8x1_fdrtc_B:1012__IL8_2Hx1_B",2357,2525,885,500,1325.81819780005,0.0166138382314887,0.138369654429895,0.467936022002629,0.902501184939798
"1001__mALb8x1_fdrtc_B:1013__IL9_2Hx1_A",2479,2566,392,555,1106.89965562445,-0.00420987907998684,0.0981533648010647,0.80456582457592,0.981585346906861
"1001__mALb8x1_fdrtc_B:1013__IL9_2Hx1_B",4131,1495,1026,391,1403.89024872263,0.0115876691512568,0.113243664559101,0.535570003180682,0.930176496349424
"1001__mALb8x1_fdrtc_B:1014__IL9_2Hx2_A",2314,1742,268,371,816.281356117583,-0.0136066386201184,0.126966696483176,0.519935391337741,0.923263986934537
"1001__mALb8x1_fdrtc_B:1014__IL9_2Hx2_B",330,1463,26,189,335.095184397275,-0.0953986407020185,0.338396303849847,0.103385554904214,0.461498169783266
"1001__mALb8x1_fdrtc_B:1015__IL9_2Hx12j_A",7489,2165,1103,335,1852.01837502271,-0.0166778550200388,0.127983384668483,0.418068628517243,0.877588170328811
"1001__mALb8x1_fdrtc_B:1015__IL9_2Hx12j_B",2691,2705,2127,425,2016.3930232477,0.0461583932749325,0.251499455852489,0.283041697020434,0.759905425696164
"1001__mALb8x1_fdrtc_B:1016__IL14_2Hx1_A",4884,1530,1073,188,1397.19581956915,-0.0105342125911415,0.119479590624726,0.603561978203545,0.940408529020966
"1001__mALb8x1_fdrtc_B:1016__IL14_2Hx1_B",2071,1166,479,125,694.215972803261,-0.0133860256340922,0.134771255199984,0.560216837189566,0.933287103365181
"1001__mALb8x1_fdrtc_B:1017__IL14_2Hx2_A",2714,1480,664,440,1082.36935021026,0.0156820405264973,0.126607960447023,0.445157400157351,0.894836232249954
"1001__mALb8x1_fdrtc_B:1017__IL14_2Hx2_B",1897,1371,465,289,787.141023320318,0.00522717277289593,0.101205224371288,0.765072771332814,0.977278016291969
"1001__mALb8x1_fdrtc_B:1018__BW1_2H_A",1591,1148,314,288,644.772417355904,0.0041877878272603,0.100301083377009,0.81034135369618,0.981585346906861
"1001__mALb8x1_fdrtc_B:1018__BW1_2H_B",1975,1008,277,229,614.612752609478,-0.00604787592415549,0.1068337303301,0.744051875886611,0.973754609622165
"1001__mALb8x1_fdrtc_B:1019__BW2_2H_A",2297,1891,823,357,1126.70556022142,0.013157494569698,0.128643552021385,0.543209594620978,0.93283892293961
"1001__mALb8x1_fdrtc_B:1019__BW2_2H_B",3463,3254,286,735,1340.61541787407,-0.0259584067215412,0.172364087323003,0.357962735310077,0.831816442446364
"1001__mALb8x1_fdrtc_B:1020__BW3_2H_A",1777,1800,445,1289,1389.97629987537,0.114032399439204,0.376891059079765,0.0894737003240202,0.426092621723001
"1001__mALb8x1_fdrtc_B:1020__BW3_2H_B",1768,2592,247,527,939.373647201305,-0.00902430510148748,0.109743014366024,0.626627602100389,0.947597179150513
"1001__mALb8x1_fdrtc_B:1021__BW5_2H_A",2731,8740,29594,5359,20543.5493349414,3.3793795852158,1.0348327845659,0.000111899024441061,0.00165834354221652
"1001__mALb8x1_fdrtc_B:1021__BW5_2H_B",3332,1896,345,277,931.151531958493,-0.0445148850468965,0.211942060896398,0.186728504640855,0.638808042192399
"1001__mALb8x1_fdrtc_B:1022__BW8_2H_A",3378,2274,364,378,1050.21393303817,-0.0295898943876731,0.171387226340715,0.275789273241688,0.753539275339567
"1001__mALb8x1_fdrtc_B:1022__BW8_2H_B",2707,1079,308,392,811.605860583127,8.32914199760766e-05,0.118730623125458,0.996924857511103,0.998558483793188
"1001__mALb8x1_fdrtc_B:1023__BW9_2H_A",3262,2098,615,457,1198.61933536306,-6.97234795906892e-05,0.0933053664273817,0.996590684304286,0.998558483793188
"1001__mALb8x1_fdrtc_B:1023__BW9_2H_B",2681,1800,955,398,1251.96245180662,0.0190950591096106,0.142463383015394,0.409236627784183,0.869393180011696
"1001__mALb8x1_fdrtc_B:1024__BW11_2H_A",2670,1523,279,230,752.599993976593,-0.039820674700134,0.200820093223775,0.211777654170181,0.683290306931692
"1001__mALb8x1_fdrtc_B:1024__BW11_2H_B",562,1333,6184,19789,14957.8366601068,5.8694083330559,0.519417422119347,3.56497095761945e-30,1.88688819971144e-28
"1001__mALb8x1_fdrtc_B:1025__BW5_2Hx1_A",2835,4473,8424,571,5758.80492717762,0.201171393357761,0.617198674223849,0.107194323004815,0.472241339753672
"1001__mALb8x1_fdrtc_B:1025__BW5_2Hx1_B",5054,849,721,125,1104.89697391903,-0.0203492345397355,0.141178134976978,0.366841407834227,0.837006158038804
"1001__mALb8x1_fdrtc_B:1026__BW5_2Hx2_A",1780,2789,26216,14204,22963.4972770476,5.26897718059066,0.63271472973873,2.82563813891909e-17,7.64159803262426e-16
"1001__mALb8x1_fdrtc_B:1026__BW5_2Hx2_B",2439,2180,472,511,1074.16373449645,0.00214426331543424,0.0948868288206177,0.896964835208823,0.987746374504476
"1001__mALb8x1_fdrtc_B:1027__BW5_2Hx12j_A",3412,3295,94414,18472,62787.4390956387,5.73360174813537,0.720698730937438,4.99733838406357e-16,1.26816018581887e-14
"1001__mALb8x1_fdrtc_B:1027__BW5_2Hx12j_B",1185,1750,10146,658,6241.07675406225,2.44988488493398,1.40339483615455,0.00151127283340077,0.0184186376570719
"1001__mALb8x1_fdrtc_B:1028__BW8_2Hx1_A",1288,1110,173,138,444.979486151529,-0.0342940547984725,0.187949653256515,0.251880116119606,0.726238000173649
"1001__mALb8x1_fdrtc_B:1028__BW8_2Hx1_B",2606,1665,729,430,1122.94541834048,0.0154343219495454,0.125842585704285,0.450110562230541,0.895225302359758
"1001__mALb8x1_fdrtc_B:1029__BW8_2Hx2_A",3765,1798,638,238,1102.48339945359,-0.0172193263118517,0.134703819870411,0.431803599464035,0.887275483579878
"1001__mALb8x1_fdrtc_B:1029__BW8_2Hx2_B",2251,2093,343,914,1204.90827584658,0.0127895097429259,0.134618261779519,0.580007522921676,0.934316466271656
"1001__mALb8x1_fdrtc_B:1030__BW8_2Hx12j_A",1871,1337,246,436,745.453995644251,0.000970850281903082,0.110611486767179,0.960989071667931,0.993575529912115
"1001__mALb8x1_fdrtc_B:1030__BW8_2Hx12j_B",2343,1396,29656,286,16731.7562203574,1.5001857525697,1.58365799664497,0.00866036508393186,0.0858832953632803
"1001__mALb8x1_fdrtc_B:1031__BW11_2Hx1_A",1261,743,464,75,519.911965861453,-0.00220753866705731,0.133200297922387,0.928975950362787,0.992387604606926
"1001__mALb8x1_fdrtc_B:1031__BW11_2Hx1_B",196,410,102,5292,3166.39985219569,3.35003342551854,1.10937611032351,0.000177183362421466,0.00255433602245732
"1001__mALb8x1_fdrtc_B:1032__BW11_2Hx2_A",14,1356,0,210,286.424623880607,-0.0785805228347123,0.366083962674512,0.243090260228653,0.711715727831067
"1001__mALb8x1_fdrtc_B:1032__BW11_2Hx2_B",1691,1434,36870,4678,23118.6367705604,5.1618198086666,0.771199163832867,7.65900219341295e-12,1.65945047523947e-10
"1001__mALb8x1_fdrtc_B:1033__BW11_2Hx12j_A",293,1722,500,2143,1743.25629139328,2.7825219451946,0.5429265292303,2.13425487522026e-07,3.76543538699575e-06
"1001__mALb8x1_fdrtc_B:1033__BW11_2Hx12j_B",2684,1915,63662,11730,41923.519657977,5.71015278527404,0.680449055734723,1.36391528400353e-17,3.74318972387636e-16
"1001__mALb8x1_fdrtc_B:1034__BW1_2Hx1_A",2479,2608,619,620,1272.94381587098,0.00883208920143422,0.106418125271646,0.621771135356463,0.944123793645777
"1001__mALb8x1_fdrtc_B:1034__BW1_2Hx1_B",1586,1765,303,387,769.88065810969,0.000373270477605502,0.0953038980636405,0.982178491973952,0.996705700378545
"1001__mALb8x1_fdrtc_B:1035__BW2_2Hx1_A",3257,2446,513,368,1133.5740805315,-0.0150674983897041,0.124740474401544,0.457748715662307,0.899375023621058
"1001__mALb8x1_fdrtc_B:1035__BW2_2Hx1_B",3049,3007,459,979,1501.04028135162,0.00405134969078079,0.106383637910518,0.828677114299872,0.981748355316088
"1001__mALb8x1_fdrtc_B:1036__BW3_2Hx1_A",2998,3040,461,560,1259.9807752201,-0.00909428225138263,0.107062631015883,0.612996158989212,0.942842065460069
"1001__mALb8x1_fdrtc_B:1036__BW3_2Hx1_B",861,2365,937,518,1185.95878074339,0.151430917533784,0.472723422740024,0.0898751447860909,0.427454956909457
"1001__mALb8x1_fdrtc_B:1037__BW9_2Hx1_A",2821,969,688,187,899.55734842945,0.0030593512949228,0.0986850812826704,0.859192348083901,0.985931049145039
"1001__mALb8x1_fdrtc_B:1037__BW9_2Hx1_B",790,1877,182,551,727.10844982947,0.0130197153169972,0.12065858401508,0.513441131136451,0.920399845510867
"1001__mALb8x1_fdrtc_B:Jerala_P1",448,356,14,44,123.688343687679,-0.370850924131803,0.769664180713526,0.036745472955596,0.246188024051507
"1001__mALb8x1_fdrtc_B:Jerala_P2",2032,205,195,6,350.618146585372,-0.686704620611324,0.961189965058874,0.0133871063636247,0.12067938948231
"1001__mALb8x1_fdrtc_B:Jerala_P3",743,376,92,108,236.734753517857,-0.00355899423214577,0.121742873654073,0.871982453686835,0.987746374504476
"1001__mALb8x1_fdrtc_B:Jerala_P4",2003,26,169,2,309.39019677964,-0.165492396280966,0.490442770309677,0.0782452332325655,0.40148116759285
"1001__mALb8x1_fdrtc_B:Jerala_P5",2500,245,184,57,428.55662462227,-0.0319687447997107,0.19959003049576,0.33705841427552,0.817813637780487
"1001__mALb8x1_fdrtc_B:Jerala_P6",1235,149,218,32,286.517073883399,-0.00205097594120598,0.108203150202101,0.915322121567658,0.992003768785068
